Date,2024/11/05,
Time,18:00:00,
Memo,EKO 711 DNI,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.5,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,0.01,
301.00,0.01,
302.00,0.01,
303.00,0.01,
304.00,0.00,
305.00,0.01,
306.00,-0.00,
307.00,-0.01,
308.00,-0.02,
309.00,-0.03,
310.00,-0.02,
311.00,-0.02,
312.00,-0.01,
313.00,-0.01,
314.00,0.01,
315.00,0.01,
316.00,0.00,
317.00,-0.01,
318.00,-0.02,
319.00,-0.02,
320.00,-0.02,
321.00,-0.02,
322.00,-0.02,
323.00,-0.00,
324.00,0.00,
325.00,0.00,
326.00,0.01,
327.00,0.01,
328.00,0.01,
329.00,0.01,
330.00,0.01,
331.00,-0.00,
332.00,0.00,
333.00,-0.00,
334.00,-0.01,
335.00,-0.00,
336.00,-0.01,
337.00,-0.01,
338.00,-0.01,
339.00,-0.01,
340.00,-0.01,
341.00,0.00,
342.00,0.00,
343.00,0.00,
344.00,0.00,
345.00,0.00,
346.00,0.01,
347.00,0.01,
348.00,0.00,
349.00,-0.01,
350.00,0.00,
351.00,-0.01,
352.00,-0.01,
353.00,-0.01,
354.00,0.00,
355.00,-0.00,
356.00,-0.01,
357.00,-0.02,
358.00,-0.01,
359.00,-0.01,
360.00,-0.01,
361.00,-0.01,
362.00,-0.01,
363.00,-0.00,
364.00,-0.00,
365.00,0.00,
366.00,-0.00,
367.00,0.00,
368.00,0.01,
369.00,0.00,
370.00,0.00,
371.00,-0.00,
372.00,0.00,
373.00,-0.00,
374.00,0.00,
375.00,-0.01,
376.00,0.00,
377.00,0.00,
378.00,-0.00,
379.00,-0.00,
380.00,-0.00,
381.00,-0.01,
382.00,-0.01,
383.00,-0.01,
384.00,-0.01,
385.00,0.00,
386.00,0.01,
387.00,0.01,
388.00,0.00,
389.00,0.00,
390.00,0.00,
391.00,0.00,
392.00,-0.00,
393.00,-0.01,
394.00,-0.00,
395.00,-0.01,
396.00,-0.01,
397.00,-0.01,
398.00,-0.00,
399.00,-0.00,
400.00,0.00,
401.00,-0.00,
402.00,-0.00,
403.00,0.00,
404.00,0.01,
405.00,0.00,
406.00,0.00,
407.00,0.00,
408.00,-0.00,
409.00,-0.00,
410.00,-0.01,
411.00,-0.00,
412.00,0.01,
413.00,0.01,
414.00,0.01,
415.00,0.01,
416.00,-0.01,
417.00,-0.02,
418.00,-0.01,
419.00,-0.02,
420.00,-0.00,
421.00,0.01,
422.00,0.01,
423.00,0.00,
424.00,0.01,
425.00,0.00,
426.00,-0.01,
427.00,0.00,
428.00,-0.00,
429.00,-0.00,
430.00,-0.00,
431.00,0.01,
432.00,0.00,
433.00,0.02,
434.00,0.02,
435.00,-0.00,
436.00,-0.01,
437.00,-0.02,
438.00,-0.01,
439.00,-0.02,
440.00,-0.00,
441.00,-0.01,
442.00,0.01,
443.00,0.00,
444.00,0.01,
445.00,-0.01,
446.00,0.01,
447.00,0.01,
448.00,0.02,
449.00,0.02,
450.00,0.02,
451.00,0.02,
452.00,0.01,
453.00,-0.01,
454.00,-0.02,
455.00,-0.02,
456.00,-0.03,
457.00,-0.02,
458.00,0.00,
459.00,0.00,
460.00,0.03,
461.00,0.04,
462.00,0.04,
463.00,0.04,
464.00,0.04,
465.00,0.01,
466.00,0.03,
467.00,0.00,
468.00,-0.02,
469.00,-0.02,
470.00,-0.02,
471.00,-0.05,
472.00,-0.03,
473.00,-0.03,
474.00,-0.04,
475.00,-0.02,
476.00,0.00,
477.00,0.03,
478.00,0.04,
479.00,0.04,
480.00,-0.00,
481.00,0.01,
482.00,0.00,
483.00,-0.00,
484.00,0.00,
485.00,0.02,
486.00,0.02,
487.00,-0.01,
488.00,-0.01,
489.00,-0.04,
490.00,-0.02,
491.00,-0.01,
492.00,0.02,
493.00,0.02,
494.00,0.01,
495.00,0.01,
496.00,-0.01,
497.00,-0.04,
498.00,-0.09,
499.00,-0.05,
500.00,-0.05,
501.00,-0.07,
502.00,-0.06,
503.00,-0.06,
504.00,-0.04,
505.00,-0.05,
506.00,-0.03,
507.00,-0.05,
508.00,-0.00,
509.00,-0.00,
510.00,0.01,
511.00,0.03,
512.00,0.04,
513.00,0.05,
514.00,0.06,
515.00,0.05,
516.00,0.02,
517.00,0.03,
518.00,0.02,
519.00,0.00,
520.00,0.01,
521.00,0.03,
522.00,0.02,
523.00,0.02,
524.00,0.00,
525.00,0.00,
526.00,-0.01,
527.00,-0.01,
528.00,-0.01,
529.00,0.02,
530.00,0.02,
531.00,0.03,
532.00,0.06,
533.00,0.03,
534.00,0.06,
535.00,0.06,
536.00,0.03,
537.00,0.00,
538.00,0.02,
539.00,-0.01,
540.00,-0.04,
541.00,-0.03,
542.00,-0.06,
543.00,-0.05,
544.00,-0.06,
545.00,-0.06,
546.00,-0.06,
547.00,-0.02,
548.00,-0.03,
549.00,-0.02,
550.00,0.01,
551.00,-0.00,
552.00,0.00,
553.00,-0.02,
554.00,-0.05,
555.00,-0.08,
556.00,-0.08,
557.00,-0.10,
558.00,-0.07,
559.00,-0.05,
560.00,-0.05,
561.00,-0.01,
562.00,0.00,
563.00,-0.01,
564.00,-0.01,
565.00,0.01,
566.00,-0.02,
567.00,-0.03,
568.00,0.01,
569.00,0.02,
570.00,0.01,
571.00,0.03,
572.00,-0.00,
573.00,-0.03,
574.00,-0.01,
575.00,-0.01,
576.00,-0.02,
577.00,-0.01,
578.00,-0.01,
579.00,-0.04,
580.00,0.00,
581.00,0.00,
582.00,0.04,
583.00,0.06,
584.00,0.05,
585.00,0.01,
586.00,0.01,
587.00,-0.02,
588.00,-0.05,
589.00,0.01,
590.00,0.02,
591.00,0.04,
592.00,0.09,
593.00,0.12,
594.00,0.09,
595.00,0.11,
596.00,0.09,
597.00,0.06,
598.00,0.08,
599.00,0.07,
600.00,0.03,
601.00,0.03,
602.00,-0.00,
603.00,-0.04,
604.00,-0.04,
605.00,-0.04,
606.00,-0.02,
607.00,-0.01,
608.00,0.04,
609.00,0.06,
610.00,0.10,
611.00,0.07,
612.00,0.11,
613.00,0.09,
614.00,0.06,
615.00,0.02,
616.00,0.01,
617.00,-0.02,
618.00,-0.03,
619.00,-0.03,
620.00,-0.08,
621.00,-0.02,
622.00,-0.02,
623.00,-0.02,
624.00,-0.00,
625.00,0.04,
626.00,0.02,
627.00,0.04,
628.00,0.07,
629.00,0.04,
630.00,0.06,
631.00,0.07,
632.00,0.05,
633.00,0.04,
634.00,0.04,
635.00,0.02,
636.00,-0.01,
637.00,-0.05,
638.00,-0.05,
639.00,-0.04,
640.00,-0.01,
641.00,-0.04,
642.00,-0.01,
643.00,-0.04,
644.00,-0.05,
645.00,-0.04,
646.00,-0.07,
647.00,-0.05,
648.00,-0.01,
649.00,0.00,
650.00,-0.01,
651.00,0.01,
652.00,0.01,
653.00,0.00,
654.00,0.02,
655.00,-0.01,
656.00,0.03,
657.00,0.03,
658.00,0.03,
659.00,0.02,
660.00,0.04,
661.00,0.04,
662.00,0.08,
663.00,0.08,
664.00,0.03,
665.00,0.01,
666.00,0.00,
667.00,-0.06,
668.00,-0.03,
669.00,0.01,
670.00,0.04,
671.00,0.03,
672.00,-0.02,
673.00,-0.03,
674.00,-0.07,
675.00,-0.08,
676.00,-0.09,
677.00,-0.07,
678.00,-0.06,
679.00,-0.04,
680.00,-0.04,
681.00,-0.07,
682.00,-0.04,
683.00,-0.06,
684.00,-0.08,
685.00,-0.08,
686.00,-0.05,
