Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2025-02-14 00:00:00,1.63,11.82,3.69
2025-02-14 00:00:10,1.57,11.82,3.69
2025-02-14 00:00:20,1.72,11.82,3.82
2025-02-14 00:00:30,1.66,11.81,3.5
2025-02-14 00:00:40,1.84,11.81,3.46
2025-02-14 00:00:50,1.72,11.81,4.01
2025-02-14 00:01:00,1.78,11.79,3.55
2025-02-14 00:01:10,1.84,11.79,3.55
2025-02-14 00:01:20,1.92,11.79,3.5
2025-02-14 00:01:30,1.9,11.78,3.64
2025-02-14 00:01:40,1.87,11.78,3.5
2025-02-14 00:01:50,1.81,11.78,3.69
2025-02-14 00:02:00,1.84,11.76,3.46
2025-02-14 00:02:10,2.01,11.76,3.73
2025-02-14 00:02:20,2.01,11.76,3.87
2025-02-14 00:02:30,1.98,11.75,3.69
2025-02-14 00:02:40,2.07,11.75,3.69
2025-02-14 00:02:50,2.16,11.75,3.73
2025-02-14 00:03:00,2.13,11.73,3.64
2025-02-14 00:03:10,2.16,11.73,3.5
2025-02-14 00:03:20,2.1,11.73,3.64
2025-02-14 00:03:30,2.16,11.72,3.6
2025-02-14 00:03:40,2.1,11.72,3.69
2025-02-14 00:03:50,2.28,11.72,3.64
2025-02-14 00:04:00,2.22,11.72,3.5
2025-02-14 00:04:10,2.28,11.7,3.69
2025-02-14 00:04:20,2.43,11.7,3.46
2025-02-14 00:04:30,2.49,11.68,3.6
2025-02-14 00:04:40,2.25,11.68,3.73
2025-02-14 00:04:50,2.52,11.68,3.73
2025-02-14 00:05:00,2.34,11.67,3.5
2025-02-14 00:05:10,2.49,11.67,3.6
2025-02-14 00:05:20,2.34,11.67,3.69
2025-02-14 00:05:30,2.37,11.67,3.55
2025-02-14 00:05:40,2.52,11.65,3.6
2025-02-14 00:05:50,2.43,11.65,3.46
2025-02-14 00:06:00,2.55,11.64,3.5
2025-02-14 00:06:10,2.43,11.64,3.6
2025-02-14 00:06:20,2.64,11.64,3.6
2025-02-14 00:06:30,2.64,11.64,3.5
2025-02-14 00:06:40,2.69,11.64,3.64
2025-02-14 00:06:50,2.64,11.62,3.55
2025-02-14 00:07:00,2.69,11.62,3.55
2025-02-14 00:07:10,2.69,11.62,3.78
2025-02-14 00:07:20,2.72,11.62,3.82
2025-02-14 00:07:30,2.81,11.61,3.46
2025-02-14 00:07:40,2.81,11.61,3.37
2025-02-14 00:07:50,2.78,11.61,3.32
2025-02-14 00:08:00,2.72,11.61,3.64
2025-02-14 00:08:10,2.93,11.59,3.64
2025-02-14 00:08:20,2.93,11.59,3.73
2025-02-14 00:08:30,3.08,11.59,3.5
2025-02-14 00:08:40,2.84,11.59,3.55
2025-02-14 00:08:50,2.78,11.59,3.32
2025-02-14 00:09:00,2.78,11.59,3.46
2025-02-14 00:09:10,2.87,11.59,3.46
2025-02-14 00:09:20,2.78,11.59,3.6
2025-02-14 00:09:30,2.9,11.59,3.37
2025-02-14 00:09:40,3.05,11.59,3.46
2025-02-14 00:09:50,3.02,11.59,3.28
2025-02-14 00:10:00,3.08,11.59,3.5
2025-02-14 00:10:10,3.11,11.59,3.5
2025-02-14 00:10:20,3.14,11.59,3.55
2025-02-14 00:10:30,3.14,11.61,3.32
2025-02-14 00:10:40,3.32,11.59,3.46
2025-02-14 00:10:50,3.23,11.59,3.41
2025-02-14 00:11:00,3.52,11.59,3.46
2025-02-14 00:11:10,3.46,11.59,3.41
2025-02-14 00:11:20,3.49,11.59,3.5
2025-02-14 00:11:30,3.52,11.59,3.64
2025-02-14 00:11:40,3.52,11.59,3.46
