Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2024-11-14 00:00:00,0.59,7.38,3.37
2024-11-14 00:00:10,0.71,7.38,2.91
2024-11-14 00:00:20,0.5,7.39,3.0
2024-11-14 00:00:30,0.47,7.39,3.96
2024-11-14 00:00:40,0.56,7.39,3.19
2024-11-14 00:00:50,0.56,7.39,4.01
2024-11-14 00:01:00,0.65,7.41,3.55
2024-11-14 00:01:10,0.65,7.41,3.46
2024-11-14 00:01:20,0.62,7.41,3.87
2024-11-14 00:01:30,0.65,7.41,3.6
2024-11-14 00:01:40,0.59,7.41,3.87
2024-11-14 00:01:50,0.59,7.42,3.69
2024-11-14 00:02:00,0.71,7.42,3.37
2024-11-14 00:02:10,0.65,7.42,3.32
2024-11-14 00:02:20,0.8,7.42,4.32
2024-11-14 00:02:30,0.77,7.42,3.64
2024-11-14 00:02:40,0.62,7.42,3.69
2024-11-14 00:02:50,0.59,7.44,2.46
2024-11-14 00:03:00,0.62,7.44,3.37
2024-11-14 00:03:10,0.74,7.44,3.64
2024-11-14 00:03:20,0.71,7.44,3.73
2024-11-14 00:03:30,0.59,7.44,3.55
2024-11-14 00:03:40,0.65,7.44,3.41
2024-11-14 00:03:50,0.65,7.44,3.37
2024-11-14 00:04:00,0.59,7.46,3.41
2024-11-14 00:04:10,0.56,7.46,3.82
2024-11-14 00:04:20,0.68,7.46,4.23
2024-11-14 00:04:30,0.62,7.46,3.69
2024-11-14 00:04:40,0.62,7.46,3.73
2024-11-14 00:04:50,0.68,7.47,4.14
2024-11-14 00:05:00,0.47,7.47,3.0
2024-11-14 00:05:10,0.74,7.47,3.28
2024-11-14 00:05:20,0.62,7.47,3.0
2024-11-14 00:05:30,0.68,7.47,3.64
2024-11-14 00:05:40,0.59,7.47,3.55
2024-11-14 00:05:50,0.62,7.49,3.14
2024-11-14 00:06:00,0.47,7.49,3.69
2024-11-14 00:06:10,0.38,7.5,3.5
2024-11-14 00:06:20,0.56,7.5,3.0
2024-11-14 00:06:30,0.56,7.5,3.46
2024-11-14 00:06:40,0.47,7.5,3.32
2024-11-14 00:06:50,0.41,7.52,3.1
2024-11-14 00:07:00,0.41,7.52,3.41
2024-11-14 00:07:10,0.5,7.53,3.78
2024-11-14 00:07:20,0.36,7.53,3.82
2024-11-14 00:07:30,0.53,7.53,3.41
2024-11-14 00:07:40,0.47,7.53,3.87
2024-11-14 00:07:50,0.53,7.55,3.55
2024-11-14 00:08:00,0.5,7.55,3.69
2024-11-14 00:08:10,0.59,7.55,3.41
2024-11-14 00:08:20,0.62,7.57,3.91
2024-11-14 00:08:30,0.62,7.57,3.37
2024-11-14 00:08:40,0.66,7.57,3.23
2024-11-14 00:08:50,0.68,7.57,3.23
2024-11-14 00:09:00,0.68,7.57,3.6
2024-11-14 00:09:10,0.68,7.57,3.55
2024-11-14 00:09:20,0.68,7.57,4.37
2024-11-14 00:09:30,0.62,7.58,2.87
2024-11-14 00:09:40,0.53,7.58,3.32
2024-11-14 00:09:50,0.56,7.58,3.23
2024-11-14 00:10:00,0.59,7.6,3.5
2024-11-14 00:10:10,0.77,7.6,3.6
2024-11-14 00:10:20,0.56,7.6,2.96
2024-11-14 00:10:30,0.53,7.6,3.41
2024-11-14 00:10:40,0.56,7.6,4.05
2024-11-14 00:10:50,0.44,7.61,3.64
2024-11-14 00:11:00,0.59,7.58,4.1
2024-11-14 00:11:10,0.62,7.61,2.91
2024-11-14 00:11:20,0.65,7.61,3.41
2024-11-14 00:11:30,0.77,7.61,2.91
2024-11-14 00:11:40,0.62,7.61,3.73
2024-11-14 00:11:50,0.53,7.58,3.55
2024-11-14 00:12:00,0.8,7.63,4.14
2024-11-14 00:12:10,0.74,7.63,2.91
2024-11-14 00:12:20,0.86,7.63,3.87
2024-11-14 00:12:30,0.71,7.63,3.41
2024-11-14 00:12:40,0.83,7.63,3.41
2024-11-14 00:12:50,0.86,7.63,3.37
2024-11-14 00:13:00,0.8,7.63,3.23
2024-11-14 00:13:10,0.8,7.63,3.55
2024-11-14 00:13:20,0.74,7.63,3.28
2024-11-14 00:13:30,0.86,7.63,4.14
2024-11-14 00:13:40,0.83,7.63,3.28
2024-11-14 00:13:50,0.86,7.63,3.41
2024-11-14 00:14:00,0.89,7.63,3.64
2024-11-14 00:14:10,0.86,7.63,3.28
2024-11-14 00:14:20,0.86,7.61,3.69
2024-11-14 00:14:30,0.83,7.61,3.96
2024-11-14 00:14:40,0.83,7.61,4.05
2024-11-14 00:14:50,0.8,7.61,3.64
2024-11-14 00:15:00,0.77,7.63,3.96
2024-11-14 00:15:10,0.83,7.63,3.74
2024-11-14 00:15:20,0.8,7.63,3.19
2024-11-14 00:15:30,0.68,7.63,3.32
2024-11-14 00:15:40,0.83,7.63,3.91
2024-11-14 00:15:50,0.83,7.63,3.64
2024-11-14 00:16:00,0.83,7.63,3.32
2024-11-14 00:16:10,0.83,7.63,3.19
2024-11-14 00:16:20,0.8,7.63,3.46
2024-11-14 00:16:30,0.74,7.63,2.82
2024-11-14 00:16:40,0.62,7.63,3.0
2024-11-14 00:16:50,0.53,7.63,3.14
2024-11-14 00:17:00,0.59,7.64,3.73
2024-11-14 00:17:10,0.74,7.64,3.96
2024-11-14 00:17:20,0.62,7.64,3.23
2024-11-14 00:17:30,0.68,7.64,3.46
2024-11-14 00:17:40,0.71,7.64,3.69
2024-11-14 00:17:50,0.59,7.64,3.32
2024-11-14 00:18:00,0.68,7.64,3.73
2024-11-14 00:18:10,0.74,7.66,3.14
2024-11-14 00:18:20,0.68,7.66,3.46
2024-11-14 00:18:30,0.74,7.66,4.32
2024-11-14 00:18:40,0.74,7.66,3.96
2024-11-14 00:18:50,0.53,7.66,3.23
2024-11-14 00:19:00,0.62,7.66,3.69
2024-11-14 00:19:10,0.59,7.67,3.78
2024-11-14 00:19:20,0.65,7.67,3.46
