Datetime,solar_zenith_deg,GHI_Wm2,DNI_Wm2,DHI_obs_Wm2,GHI_theo_Wm2,DHI_theo_Wm2,DNI_theo_Wm2,Kt_GHI,Kt_DHI,Kt_DNI
2024-11-22 11:03:00+00:00,59.23585111386892,45.034905,,,440.34476346695857,37.27134198958137,788.0136343660355,0.10227192131326256,,
2024-11-22 11:04:00+00:00,59.2788164253032,50.01241,0.068615,49.97735728687497,439.728105100061,37.25880987079379,787.8252338419244,0.11373484983094174,1.3413567813944298,8.709418923457264e-05
2024-11-22 11:05:00+00:00,59.322679312615634,50.015925,0.05505,49.98783835106827,439.0985643018086,37.24601594714199,787.6328974970261,0.1139059178649972,1.3420989354138964,6.98929668566921e-05
2024-11-22 11:06:00+00:00,59.36743773762801,43.97809,,,438.45617032509426,37.23296081312165,787.4366342686396,0.10030213502843933,,
2024-11-22 11:07:00+00:00,59.41308962655991,,,,437.8009529337902,37.21964507361288,787.2364532501782,,,
2024-11-22 11:08:00+00:00,59.45963287081239,37.868595000000006,,,437.13294239150065,37.206069343651656,787.0323636877317,0.08662946972796325,,
2024-11-22 11:09:00+00:00,59.50706532690442,,,,436.4517174762395,37.1921821956705,786.8235028263836,,,
2024-11-22 11:10:00+00:00,59.55538484996056,,,,435.75512182672054,37.177732373718854,786.6056597488368,,,
2024-11-22 11:11:00+00:00,59.604589163879176,60.44671,0.0848299999999999,60.40378901631553,435.0457706401733,37.163017957466224,786.3838276922547,0.13894333442444962,1.625373619694956,0.00010787353072728433
2024-11-22 11:12:00+00:00,59.654676056113104,65.439275,0.10077,65.3883649422776,434.32369581365776,37.14803960856881,786.1580166316547,0.1506693639576968,1.7602103807166907,0.00012818033762697687
2024-11-22 11:13:00+00:00,59.70564324949214,87.510955,0.12365,87.44858067464857,433.58893017586837,37.13279800800818,785.9282368333999,0.20182931092014872,2.3550226582922495,0.0001573298861206474
2024-11-22 11:14:00+00:00,59.757488434238255,,0.085775,,432.8415070255884,37.11729384651716,785.6944987108619,,,0.00010917093111983908
2024-11-22 11:15:00+00:00,59.81020926880741,,0.19579,,432.08146011955387,37.10152782432813,785.4568128206258,,,0.0002492689563629928
2024-11-22 11:16:00+00:00,59.863803380272856,,0.0971549999999999,,431.3088236669283,37.08550065105839,785.2151898607624,,,0.00012373041333704692
2024-11-22 11:17:00+00:00,59.91826836470183,,0.087885,,430.52363232387097,37.06921304559748,784.9696406691289,,,0.00011195974397823144
2024-11-22 11:18:00+00:00,59.97360178814717,,0.07012,,429.72592117924256,37.05266573581069,784.7201762188998,,,8.935669315636385e-05
2024-11-22 11:19:00+00:00,60.029801186111584,,0.090845,,428.91386971641003,37.03563258739677,784.4629912020189,,,0.00011580533564853046
2024-11-22 11:20:00+00:00,60.086864065056346,81.95248000000001,,,428.0876720453635,37.0181336787671,784.1984220745688,0.19143854250331155,,
2024-11-22 11:21:00+00:00,60.14478794150981,,0.061155,,427.24900822908177,37.00037073654827,783.9298609760892,,,7.801080561449018e-05
2024-11-22 11:22:00+00:00,60.20357018660417,52.99686,,,426.39791633021605,36.98234456690918,783.6573200951915,0.12428967865536554,,
2024-11-22 11:23:00+00:00,60.26320826006776,48.431745,0.055525,48.40420369235061,425.5344331286583,36.964055948849804,783.3808112097156,0.1138139272159837,1.3094938434064562,7.08786827625468e-05
2024-11-22 11:24:00+00:00,60.32369955526704,,0.042095,,424.6585963651363,36.94550568172067,783.1003464051851,,,5.3754286016136645e-05
2024-11-22 11:25:00+00:00,60.38504143869828,,,,423.7704441694233,36.926694573112314,782.8159378917054,,,
2024-11-22 11:26:00+00:00,60.447231250373136,46.643695,,,422.8700150547562,36.90762343873705,782.5275980021772,0.11030267774829162,,
2024-11-22 11:27:00+00:00,60.51026630420496,,0.06497,,421.95672427146724,36.88821214027117,782.2339708335163,,,8.305699115926996e-05
2024-11-22 11:28:00+00:00,60.57414388897872,,,,421.02797802426073,36.868119682358895,781.9292916676269,,,
2024-11-22 11:29:00+00:00,60.63886126814951,,,,420.0870216113532,36.847763070226684,781.620606904824,,,
2024-11-22 11:30:00+00:00,60.704415680813305,87.22148999999999,0.0708,87.18684648090083,419.13389517482676,36.827143172306684,781.3079297138888,0.20809934725899143,2.367461577808829,9.061728072557335e-05
2024-11-22 11:31:00+00:00,60.77080434209283,49.786715,0.06032,49.75726047845515,418.1686392053219,36.80626086457173,780.9912733779486,0.11905894017928637,1.351869473009945,7.723517797977888e-05
2024-11-22 11:32:00+00:00,60.8380244888704,,0.0421,,417.1912938771061,36.785117016150274,780.6706510763431,,,5.39279911982793e-05
2024-11-22 11:33:00+00:00,60.906073199931335,,0.03975,,416.2019016630936,36.76371254589957,780.346076742493,,,5.093893745956146e-05
2024-11-22 11:34:00+00:00,60.97494766617248,,0.051225,,415.20050340615614,36.74204833741264,780.0175637750763,,,6.567159815233481e-05
2024-11-22 11:35:00+00:00,61.044645011860666,42.87473,0.046975,42.851988088735254,414.1845055138295,36.71975988093282,779.6789444270902,0.1035160162421103,1.1670007709115404,6.024915811278877e-05
2024-11-22 11:36:00+00:00,61.11516233980483,,,,413.15505826577464,36.69700174012532,779.3328317491463,,,
2024-11-22 11:37:00+00:00,61.18649673172511,41.979575,,,412.11368310884677,36.673979907292626,778.9827087632531,0.1018640649912913,,
2024-11-22 11:38:00+00:00,61.25864524928555,,,,411.0604229383446,36.65069533072737,778.6285898913313,,,
2024-11-22 11:39:00+00:00,61.33160493379965,,,,409.9953209466545,36.62714896528996,778.2704896551863,,,
2024-11-22 11:40:00+00:00,61.40537280725846,,,,408.91842060824195,36.60334177207676,777.908422671462,,,
2024-11-22 11:41:00+00:00,61.4799458726921,,,,407.82976567437294,36.5792747183034,777.5424036498654,,,
2024-11-22 11:42:00+00:00,61.55532111452956,32.42903,,,406.72622610809026,36.55448019230931,777.164471435324,0.07973183905623475,,
2024-11-22 11:43:00+00:00,61.63149549965209,40.706665,,,405.60982378767073,36.5292511249849,776.7796103377977,0.1003591693610192,,
2024-11-22 11:44:00+00:00,61.70846602892632,39.603295,,,404.481753277519,36.50375837355761,776.3907268262866,0.0979112028641445,,
2024-11-22 11:45:00+00:00,61.78622953126106,,0.0562449999999999,,403.34206105275325,36.47800298829746,775.997836922313,,,7.248087214143964e-05
2024-11-22 11:46:00+00:00,61.864782973646776,,,,402.1907915647844,36.451985973741635,775.6009559497604,,,
2024-11-22 11:47:00+00:00,61.94412325556585,,,,401.02799025441317,36.42570835678608,775.2000995735875,,,
2024-11-22 11:48:00+00:00,62.02424726141528,40.692475,,,399.8523507421574,36.398957882629794,774.7916385755681,0.10176875270202006,,
2024-11-22 11:49:00+00:00,62.10515186010358,,0.0486749999999999,,398.6621117122601,36.37145049886598,774.3707167440722,,,6.28574905371672e-05
2024-11-22 11:50:00+00:00,62.18683390611604,39.627575,0.045175,39.606496801385866,397.4604351600971,36.343678784739645,773.9457500924193,0.09970193632993435,1.0897767679483301,5.836972422757733e-05
2024-11-22 11:51:00+00:00,62.26929023984342,38.301010000000005,0.031065,38.28655494175021,396.2473675686902,36.31564381451089,773.5167550590877,0.09665934245824473,1.0542716835010864,4.016073316682971e-05
2024-11-22 11:52:00+00:00,62.352517687898455,33.72496,,,395.02295562375866,36.287346667124346,773.083748154239,0.08537468397690155,,
2024-11-22 11:53:00+00:00,62.43651306420651,,,,393.78724619767377,36.2587884258383,772.6467459540428,,,
