sza_deg,mu0_cos_sza,total_direct_horiz,total_diffuse_down_horiz,total_diffuse_up_horiz,total_global_horiz,dni_reconstructed,ghi_from_identity,ghi_check_error,ecc_factor,total_global_horiz_corr,total_diffuse_down_horiz_corr,dni_reconstructed_corr
58.5,0.5224985647159489,380913.340971655,43852.4964538,5.16035114834316e-12,424765.837425455,729022.7508638893,424765.837425455,0.0,0.9956105146843716,422901.33401949535,43660.0065645624,725822.7162042132
59.0,0.5150380749100542,374169.38620745,43658.987318850006,5.6142276150083204e-12,417828.3735263,726488.7868198766,417828.3735263,0.0,0.9956105146843716,415994.3220162534,43467.346835118704,723299.8749581621
59.5,0.5075383629607042,367400.83959592506,43460.857813350005,-7.313868113126841e-12,410861.697409275,723887.8209180235,410861.6974092751,-5.820766091346741e-11,0.9956105146843716,409058.2260217428,43270.08701617369,720710.3259579416
60.0,0.5000000000000001,360608.683820335,43257.95488355,2.291034085798748e-12,403866.63870388496,721217.3676406699,403866.638703885,-5.820766091346741e-11,0.9956105146843716,402093.87202382204,43068.074725804545,718051.594596035
60.5,0.4924235601034671,353793.99551406497,43050.113911700006,6.005597670837823e-12,396844.109425765,718474.95566566,396844.109425765,0.0,0.9956105146843716,395102.16803484695,42861.146068848466,715321.2203981187
61.0,0.4848096202463371,346957.79604235,42837.178585500005,-1.7193643622650442e-11,389794.97462785,715657.8202100382,389794.97462785,0.0,0.9956105146843716,388083.97531061526,42649.145419136,712516.4507172116
61.5,0.4771587602596084,340101.210866355,42618.971874,1.3828359766377454e-11,382720.182740355,712763.2125653853,382720.18274035497,5.820766091346741e-11,0.9956105146843716,381040.23811822163,42431.896522791896,709634.5489103093
62.0,0.4694715627858908,333225.3405597249,42395.308009505,-9.907741342580566e-12,375620.6485692301,709788.125573214,375620.64856922993,1.1641532182693479e-10,0.9956105146843716,373971.86724808865,42209.21442754573,706672.521018803
62.5,0.4617486132350338,326331.282879435,42166.00010634,6.100074510131988e-12,368497.28298577503,706729.3187804978,368497.282985775,5.820766091346741e-11,0.9956105146843716,366879.76957326,41980.91306805443,703627.1408135867
63.0,0.4539904997395468,319420.280787225,41930.847543275,1.1498821478240719e-12,361351.1283305,703583.623380832,361351.1283305,0.0,0.9956105146843716,359764.9828589075,41746.79270371194,700495.2533976852
63.5,0.4461978131098087,312493.51423206495,41689.638808325,-7.850773696144768e-12,354183.15304039,700347.4805358597,354183.15304038994,5.820766091346741e-11,0.9956105146843716,352628.4712910762,41506.642750962004,697273.3155542102
64.0,0.4383711467890774,305552.23630611505,41442.152568765,-2.088899213952221e-12,346994.38887488,697017.2159919359,346994.38887488004,-5.820766091346741e-11,0.9956105146843716,345471.2621003082,41260.24284861637,693957.6691575991
64.5,0.4305110968082952,298597.7122781145,41188.16812959,-1.012216445133346e-12,339785.8804077045,693588.8865393841,339785.8804077045,0.0,0.9956105146843716,338294.395275197,41007.37327040753,690544.3883068365
65.0,0.4226182617406994,291631.311182892,40927.41474296501,-1.1900858331313875e-11,332558.72592585697,690058.470217798,332558.725925857,-5.820766091346741e-11,0.9956105146843716,331098.96428182133,40747.76445694413,687029.468695852
65.5,0.4146932426562391,284654.34988496103,40659.647118925,2.5973671332461585e-12,325313.99700388603,686421.4812415593,325313.99700388603,0.0,0.9956105146843716,323886.0359910691,40481.17219495784,683408.4442293175
66.0,0.4067366430758002,277668.298353515,40384.58710743499,-6.502374111400088e-13,318052.88546095,682673.4278321911,318052.88546095,5.820766091346741e-11,0.9956105146843716,316656.7969906259,40207.31955534919,679676.842845352
66.5,0.3987490689252462,270674.608539561,40101.971388745,4.651103846928195e-12,310776.579928306,678809.3807193429,310776.579928306,0.0,0.9956105146843716,309412.4306942695,39925.94437420635,675829.7569105645
67.0,0.3907311284892737,263674.7764536675,39811.48545929,-2.523057110973276e-12,303486.26191295753,674824.0854859503,303486.2619129575,5.820766091346741e-11,0.9956105146843716,302154.11342279566,39636.733528473094,671861.9550720773
67.5,0.3826834323650898,256670.4172186535,39512.812684825,-5.452053939503297e-12,296183.22990347847,670712.1226345209,296183.2299034785,-5.820766091346741e-11,0.9956105146843716,294883.1379650817,39339.371773765786,667768.0416212026
68.0,0.3746065934159119,249663.1661290905,39205.610837985,-7.507464760498258e-13,288868.7769670755,666467.6236808748,288868.7769670755,0.0,0.9956105146843716,287600.79171243496,39033.51838492142,663542.1738333858
68.5,0.3665012267242973,242654.745284946,38889.532604335,5.478963258511016e-13,281544.277889281,662084.401336764,281544.277889281,0.0,0.9956105146843716,280308.4434157868,38718.827572036615,659178.1915793896
69.0,0.3583679495453004,235646.94775642024,38564.20439999,-1.4484620688033653e-12,274211.1521564103,657555.8669669278,274211.1521564102,5.820766091346741e-11,0.9956105146843716,273007.50633063813,38394.92739106735,654669.5351446711
69.5,0.3502073812594674,228641.6202560288,38229.226117495,2.526844707812556e-12,266870.8463735238,652874.9320866799,266870.8463735238,0.0,0.9956105146843716,265699.4207121979,38061.41949082442,650009.1471593435
70.0,0.3420201433256688,221640.7189848832,37884.179761375,5.366478393416303e-12,259524.8987462582,648034.1094233117,259524.89874625823,-2.9103830456733704e-11,0.9956105146843716,258385.71801417155,37717.88771061782,645189.5732159717
70.5,0.3338068592337709,214646.29548143497,37528.622771825,-4.252229443128353e-12,252174.91825326,643025.4188728768,252174.91825326,0.0,0.9956105146843716,251068.00015261752,37363.89143325231,640202.8682391584
71.0,0.3255681544571567,207660.4941139939,37162.08382686,2.1035673238407934e-12,244822.5779408539,637840.3147575696,244822.5779408539,0.0,0.9956105146843716,243747.93283004823,36998.96140560384,635040.5240622254
71.5,0.3173046564050921,200685.5738155277,36784.049779945,4.685629818645244e-13,237469.62359547263,632469.6778458845,237469.62359547263,0.0,0.9956105146843716,236427.2541697925,36622.58673358659,629693.4614823997
72.0,0.3090169943749474,193723.91228958176,36393.999125270006,5.032086526258584e-13,230117.9114148518,626903.7490362935,230117.91141485173,5.820766091346741e-11,0.9956105146843716,229107.81222183324,36234.24820053264,624151.9642355862
72.5,0.300705799504273,186778.01797191496,35991.364123275,-1.4920154208572365e-12,222769.38209518997,621132.0775316834,222769.38209519,-2.9103830456733704e-11,0.9956105146843716,221791.5391637115,35833.38055896645,618405.6273982923
73.0,0.2923717047227367,179850.56663773948,35575.548457625,8.96601105316625e-09,215426.11509536448,615143.5441001247,215426.11509536448,0.0,0.9956105146843716,214480.5053265505,35419.390110074826,612443.3805462936
73.5,0.2840153447039227,172944.39515588764,35145.92097477,-1.1795959758130238e-10,208090.3161306576,608926.2371938983,208090.31613065765,-2.9103830456733704e-11,0.9956105146843716,207176.9067436776,34991.64847074701,606253.3644174348
74.0,0.2756373558169991,166062.4320460165,34701.794028005,-1.981033191000714e-12,200764.22607402157,602467.0769090836,200764.22607402148,5.820766091346741e-11,0.9956105146843716,199882.97445176615,34549.47101269311,599822.5565218417
74.5,0.2672383760782569,159207.91173718232,34242.452826254,2.36919412489652e-11,193450.3645634363,595752.4292490109,193450.3645634363,0.0,0.9956105146843716,192601.21702888212,34092.146082402054,593137.3827090723
75.0,0.2588190451025207,152384.21844948002,33767.126089007,-1.289645128147894e-08,186151.34453848703,588767.4084769115,186151.34453848703,0.0,0.9956105146843716,185334.23594515084,33618.905784888324,586183.0225830815
75.5,0.2503800040544415,145595.00329604483,33274.9746750485,-8.882783965301951e-11,178869.97797109332,581496.1296365636,178869.97797109332,0.0,0.9956105146843716,178084.83082938244,33128.914662334464,578943.6609144291
76.0,0.2419218955996676,138844.14559400757,32765.147612577,-1.433071946259877e-12,171609.29320658458,573921.3693322197,171609.29320658458,0.0,0.9956105146843716,170856.0167340289,32621.325478267194,571402.1499092105
76.5,0.2334453638559054,132135.83994974868,32236.701115056,2.1119497006967897e-12,164372.5410648047,566024.6910335291,164372.54106480468,2.9103830456733704e-11,0.9956105146843716,163651.03020950823,32095.198588887157,563540.1339639543
77.0,0.2249510543438649,125474.62191338689,31688.6527931725,-1.3955550275609925e-12,157163.27470655937,557786.3250268822,157163.27470655937,0.0,0.9956105146843716,156473.40882007885,31549.55591706482,555337.9301439184
77.5,0.2164396139381029,118865.3508694052,31119.933942914,-2.474570866726225e-13,149985.2848123192,549184.822069578,149985.2848123192,0.0,0.9956105146843716,149326.92660707518,30983.333449848255,546774.1833575376
78.0,0.2079116908177594,112313.3100071792,30529.40255310049,-6.62765674247094e-12,142842.7125602797,540197.1845134242,142842.7125602797,0.0,0.9956105146843716,142215.70657105182,30395.394188898747,537825.9969044586
78.5,0.1993679344171972,105824.26455037657,29915.886615677,1.401068404650294e-13,135740.15116605355,530798.8210828768,135740.15116605355,0.0,0.9956105146843716,135144.32176576898,29784.571270673478,528468.8874521806
79.0,0.1908089953765449,99404.43124387792,29278.097387735,-8.785012616585576e-13,128682.52863161292,520963.0240320271,128682.52863161292,1.4551915228366852e-11,0.9956105146843716,128117.67856180652,29149.581609181998,518676.26448805316
79.5,0.1822355254921474,93060.6480123625,28614.684093288,-7.972327119133944e-13,121675.3321056505,510661.3968985564,121675.3321056505,0.0,0.9956105146843716,121141.24002209853,28489.080357649167,508419.8561956119
80.0,0.1736481776669304,86800.38101294356,27924.211801197005,8.80692818335971e-13,114724.59281414056,499863.4721029603,114724.59281414056,0.0,0.9956105146843716,114221.01089864144,27801.63888354515,497669.3287323453
