Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2024-10-28 19:00:40,0.21,15.83,4.35
2024-10-28 19:00:50,0.3,15.83,4.35
2024-10-28 19:01:00,0.3,15.85,4.21
2024-10-28 19:01:10,0.36,15.85,3.64
2024-10-28 19:01:20,0.33,15.85,3.49
2024-10-28 19:01:30,0.27,15.85,4.0
2024-10-28 19:01:40,0.36,15.85,3.74
2024-10-28 19:01:50,0.38,15.87,3.74
2024-10-28 19:02:00,0.38,15.87,3.41
2024-10-28 19:02:10,0.41,15.87,3.55
2024-10-28 19:02:20,0.44,15.87,4.0
2024-10-28 19:02:30,0.38,15.87,4.25
2024-10-28 19:02:40,0.5,15.87,4.45
2024-10-28 19:02:50,0.62,15.87,4.35
2024-10-28 19:03:00,0.44,15.87,4.05
2024-10-28 19:03:10,0.53,15.87,3.87
2024-10-28 19:03:20,0.56,15.87,4.6
2024-10-28 19:03:30,0.53,15.87,4.35
2024-10-28 19:03:40,0.5,15.87,4.15
2024-10-28 19:03:50,0.47,15.87,4.05
2024-10-28 19:04:00,0.65,15.87,3.54
2024-10-28 19:04:10,0.65,15.87,3.84
2024-10-28 19:04:20,0.65,15.87,3.89
2024-10-28 19:04:30,0.71,15.87,4.27
2024-10-28 19:04:40,0.74,15.87,4.32
2024-10-28 19:04:50,0.71,15.85,4.27
2024-10-28 19:05:00,0.65,15.85,3.89
2024-10-28 19:05:10,0.74,15.85,4.28
2024-10-28 19:05:20,0.71,15.85,3.84
2024-10-28 19:05:30,0.68,15.85,3.69
2024-10-28 19:05:40,0.59,15.85,3.79
2024-10-28 19:05:50,0.65,15.85,3.89
2024-10-28 19:06:00,0.77,15.83,3.09
2024-10-28 19:06:10,0.62,15.83,4.35
2024-10-28 19:06:20,0.71,15.83,3.49
2024-10-28 19:06:30,0.68,15.83,3.89
2024-10-28 19:06:40,0.71,15.83,3.5
2024-10-28 19:06:50,0.77,15.83,3.94
2024-10-28 19:07:00,0.68,15.83,3.5
2024-10-28 19:07:10,0.68,15.82,4.35
2024-10-28 19:07:20,0.62,15.82,4.4
2024-10-28 19:07:30,0.62,15.82,3.94
2024-10-28 19:07:40,0.62,15.82,4.45
2024-10-28 19:07:50,0.65,15.82,4.96
2024-10-28 19:08:00,0.59,15.82,3.78
2024-10-28 19:08:10,0.62,15.82,3.82
2024-10-28 19:08:20,0.56,15.82,3.89
2024-10-28 19:08:30,0.44,15.82,3.64
2024-10-28 19:08:40,0.62,15.8,3.89
2024-10-28 19:08:50,0.68,15.8,4.42
2024-10-28 19:09:00,0.59,15.8,3.94
2024-10-28 19:09:10,0.77,15.8,3.84
2024-10-28 19:09:20,0.59,15.8,3.37
2024-10-28 19:09:30,0.68,15.8,3.37
2024-10-28 19:09:40,0.71,15.8,3.94
2024-10-28 19:09:50,0.68,15.79,3.94
2024-10-28 19:10:00,0.65,15.79,4.1
