Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2024-11-20 00:00:00,0.2,5.18,3.23
2024-11-20 00:00:10,0.22,5.18,3.54
2024-11-20 00:00:20,0.03,5.18,2.69
2024-11-20 00:00:30,0.18,5.2,2.5
2024-11-20 00:00:40,0.18,5.2,2.87
2024-11-20 00:00:50,0.23,5.2,3.19
2024-11-20 00:01:00,0.3,5.2,2.64
2024-11-20 00:01:10,0.16,5.22,3.41
2024-11-20 00:01:20,0.19,5.22,3.37
2024-11-20 00:01:30,0.09,5.22,3.0
2024-11-20 00:01:40,0.3,5.22,3.69
2024-11-20 00:01:50,0.36,5.22,3.23
2024-11-20 00:02:00,0.24,5.23,3.19
2024-11-20 00:02:10,0.26,5.23,2.41
2024-11-20 00:02:20,0.24,5.23,3.19
2024-11-20 00:02:30,0.27,5.23,2.82
2024-11-20 00:02:40,0.36,5.23,3.1
2024-11-20 00:02:50,0.36,5.23,2.28
2024-11-20 00:03:00,0.33,5.23,3.14
2024-11-20 00:03:10,0.18,5.25,4.3
2024-11-20 00:03:20,0.18,5.25,3.64
2024-11-20 00:03:30,0.24,5.25,2.32
2024-11-20 00:03:40,0.3,5.25,3.09
2024-11-20 00:03:50,0.33,5.25,2.87
2024-11-20 00:04:00,0.3,5.25,2.59
2024-11-20 00:04:10,0.21,5.25,2.23
2024-11-20 00:04:20,0.3,5.25,2.46
2024-11-20 00:04:30,0.2,5.25,3.32
2024-11-20 00:04:40,0.33,5.26,1.46
2024-11-20 00:04:50,0.36,5.26,3.23
2024-11-20 00:05:00,0.3,5.25,3.32
2024-11-20 00:05:10,0.56,5.26,3.59
2024-11-20 00:05:20,0.41,5.26,3.24
2024-11-20 00:05:30,0.41,5.26,2.55
2024-11-20 00:05:40,0.3,5.26,3.59
2024-11-20 00:05:50,0.33,5.26,2.64
2024-11-20 00:06:00,0.38,5.26,3.91
2024-11-20 00:06:10,0.33,5.26,2.55
2024-11-20 00:06:20,0.36,5.26,3.59
2024-11-20 00:06:30,0.33,5.26,2.23
2024-11-20 00:06:40,0.3,5.26,3.44
2024-11-20 00:06:50,0.38,5.26,2.69
2024-11-20 00:07:00,0.18,5.26,2.73
2024-11-20 00:07:10,0.24,5.26,2.32
2024-11-20 00:07:20,0.21,5.26,4.37
2024-11-20 00:07:30,0.27,5.28,2.78
2024-11-20 00:07:40,0.15,5.28,2.78
2024-11-20 00:07:50,0.33,5.28,2.67
2024-11-20 00:08:00,0.27,5.28,2.78
2024-11-20 00:08:10,0.27,5.28,3.09
2024-11-20 00:08:20,0.18,5.28,4.61
2024-11-20 00:08:30,0.12,5.29,4.96
2024-11-20 00:08:40,0.09,5.29,2.55
2024-11-20 00:08:50,0.15,5.29,3.69
2024-11-20 00:09:00,0.27,5.29,3.96
2024-11-20 00:09:10,0.3,5.31,2.87
2024-11-20 00:09:20,0.24,5.29,3.0
2024-11-20 00:09:30,0.36,5.31,2.28
2024-11-20 00:09:40,0.27,5.31,2.28
2024-11-20 00:09:50,0.18,5.31,2.93
2024-11-20 00:10:00,0.3,5.31,4.38
2024-11-20 00:10:10,0.44,5.31,2.73
2024-11-20 00:10:20,0.27,5.31,3.49
2024-11-20 00:10:30,0.3,5.31,3.14
2024-11-20 00:10:40,0.33,5.31,3.0
2024-11-20 00:10:50,0.12,5.33,2.53
2024-11-20 00:11:00,0.3,5.31,3.55
2024-11-20 00:11:10,0.33,5.33,1.97
2024-11-20 00:11:20,0.36,5.33,3.64
2024-11-20 00:11:30,0.38,5.33,3.32
2024-11-20 00:11:40,0.33,5.33,2.87
2024-11-20 00:11:50,0.24,5.33,3.6
2024-11-20 00:12:00,0.38,5.33,3.28
2024-11-20 00:12:10,0.33,5.33,2.73
2024-11-20 00:12:20,0.3,5.33,2.91
2024-11-20 00:12:30,0.24,5.33,3.64
2024-11-20 00:12:40,0.41,5.33,3.79
2024-11-20 00:12:50,0.43,5.33,2.67
2024-11-20 00:13:00,0.41,5.33,3.41
2024-11-20 00:13:10,0.33,5.34,2.23
2024-11-20 00:13:20,0.36,5.34,3.32
2024-11-20 00:13:30,0.36,5.34,2.96
2024-11-20 00:13:40,0.38,5.34,2.79
2024-11-20 00:13:50,0.38,5.34,3.24
2024-11-20 00:14:00,0.38,5.34,3.19
2024-11-20 00:14:10,0.33,5.34,3.55
2024-11-20 00:14:20,0.43,5.34,2.73
2024-11-20 00:14:30,0.38,5.34,2.48
2024-11-20 00:14:40,0.41,5.33,3.19
2024-11-20 00:14:50,0.47,5.33,4.15
2024-11-20 00:15:00,0.41,5.33,2.48
2024-11-20 00:15:10,0.46,5.33,4.21
2024-11-20 00:15:20,0.5,5.34,2.91
2024-11-20 00:15:30,0.44,5.33,2.41
2024-11-20 00:15:40,0.33,5.33,3.46
2024-11-20 00:15:50,0.47,5.34,2.73
2024-11-20 00:16:00,0.33,5.33,2.73
2024-11-20 00:16:10,0.3,5.33,3.73
2024-11-20 00:16:20,0.21,5.34,2.98
2024-11-20 00:16:30,0.26,5.34,3.03
2024-11-20 00:16:40,0.16,5.34,4.45
2024-11-20 00:16:50,0.13,5.34,2.63
2024-11-20 00:17:00,0.24,5.34,3.32
2024-11-20 00:17:10,0.16,5.34,2.33
2024-11-20 00:17:20,0.15,5.36,2.38
2024-11-20 00:17:30,0.12,5.36,2.96
2024-11-20 00:17:40,0.2,5.36,3.05
2024-11-20 00:17:50,0.1,5.37,2.87
2024-11-20 00:18:00,0.18,5.37,3.14
2024-11-20 00:18:10,0.24,5.37,1.96
2024-11-20 00:18:20,0.21,5.37,3.23
2024-11-20 00:18:30,0.27,5.37,3.5
2024-11-20 00:18:40,0.33,5.37,2.73
2024-11-20 00:18:50,0.38,5.37,2.63
2024-11-20 00:19:00,0.3,5.37,3.36
