Date,2025/04/28,
Time,18:00:00,
Memo,EKO 711 DNI,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.7,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,0.01,
301.00,0.01,
302.00,0.01,
303.00,0.02,
304.00,0.03,
305.00,0.03,
306.00,0.04,
307.00,0.03,
308.00,0.02,
309.00,0.02,
310.00,0.01,
311.00,0.01,
312.00,0.00,
313.00,-0.00,
314.00,-0.01,
315.00,-0.01,
316.00,-0.02,
317.00,-0.02,
318.00,-0.02,
319.00,-0.01,
320.00,-0.01,
321.00,-0.01,
322.00,-0.02,
323.00,-0.02,
324.00,-0.01,
325.00,-0.02,
326.00,-0.01,
327.00,0.01,
328.00,0.01,
329.00,0.02,
330.00,0.01,
331.00,0.00,
332.00,-0.01,
333.00,-0.01,
334.00,-0.01,
335.00,-0.01,
336.00,0.00,
337.00,0.01,
338.00,0.01,
339.00,0.01,
340.00,0.00,
341.00,-0.00,
342.00,-0.00,
343.00,0.00,
344.00,-0.00,
345.00,-0.00,
346.00,-0.00,
347.00,0.00,
348.00,-0.00,
349.00,-0.01,
350.00,0.00,
351.00,0.01,
352.00,0.01,
353.00,0.01,
354.00,0.02,
355.00,0.02,
356.00,0.01,
357.00,0.01,
358.00,-0.00,
359.00,0.01,
360.00,-0.00,
361.00,0.00,
362.00,0.00,
363.00,-0.00,
364.00,-0.00,
365.00,-0.01,
366.00,-0.01,
367.00,-0.02,
368.00,-0.02,
369.00,-0.01,
370.00,-0.01,
371.00,-0.00,
372.00,-0.01,
373.00,-0.01,
374.00,-0.00,
375.00,-0.00,
376.00,0.00,
377.00,-0.00,
378.00,0.01,
379.00,0.01,
380.00,0.02,
381.00,0.02,
382.00,0.03,
383.00,0.02,
384.00,0.01,
385.00,0.01,
386.00,-0.01,
387.00,-0.00,
388.00,-0.01,
389.00,-0.01,
390.00,-0.01,
391.00,-0.01,
392.00,-0.01,
393.00,-0.00,
394.00,0.01,
395.00,-0.00,
396.00,-0.00,
397.00,-0.00,
398.00,0.00,
399.00,-0.01,
400.00,-0.01,
401.00,-0.01,
402.00,-0.02,
403.00,-0.02,
404.00,-0.02,
405.00,-0.01,
406.00,-0.01,
407.00,-0.01,
408.00,-0.00,
409.00,0.01,
410.00,0.02,
411.00,0.01,
412.00,0.02,
413.00,0.02,
414.00,0.01,
415.00,-0.00,
416.00,-0.01,
417.00,-0.01,
418.00,-0.01,
419.00,0.00,
420.00,0.00,
421.00,0.01,
422.00,0.01,
423.00,0.00,
424.00,-0.01,
425.00,-0.01,
426.00,-0.01,
427.00,-0.02,
428.00,-0.03,
429.00,-0.01,
430.00,-0.03,
431.00,-0.02,
432.00,-0.02,
433.00,-0.01,
434.00,-0.01,
435.00,-0.01,
436.00,-0.01,
437.00,0.00,
438.00,0.01,
439.00,0.01,
440.00,0.01,
441.00,0.02,
442.00,0.01,
443.00,-0.01,
444.00,-0.02,
445.00,-0.03,
446.00,-0.04,
447.00,-0.05,
448.00,-0.04,
449.00,-0.04,
450.00,-0.04,
451.00,-0.03,
452.00,-0.01,
453.00,-0.01,
454.00,-0.01,
455.00,0.00,
456.00,0.01,
457.00,-0.02,
458.00,-0.02,
459.00,-0.04,
460.00,-0.05,
461.00,-0.04,
462.00,-0.03,
463.00,-0.01,
464.00,0.03,
465.00,0.04,
466.00,0.05,
467.00,0.04,
468.00,0.01,
469.00,-0.02,
470.00,-0.03,
471.00,-0.05,
472.00,-0.06,
473.00,-0.03,
474.00,-0.03,
475.00,-0.03,
476.00,-0.03,
477.00,-0.02,
478.00,-0.01,
479.00,-0.02,
480.00,-0.05,
481.00,-0.07,
482.00,-0.07,
483.00,-0.08,
484.00,-0.06,
485.00,-0.04,
486.00,-0.03,
487.00,-0.02,
488.00,-0.02,
489.00,-0.01,
490.00,0.00,
491.00,0.02,
492.00,0.03,
493.00,0.01,
494.00,0.00,
495.00,-0.03,
496.00,-0.02,
497.00,-0.03,
498.00,-0.02,
499.00,-0.03,
500.00,-0.03,
501.00,-0.00,
502.00,0.01,
503.00,0.02,
504.00,-0.00,
505.00,0.01,
506.00,0.01,
507.00,0.00,
508.00,0.01,
509.00,0.02,
510.00,0.03,
511.00,-0.00,
512.00,-0.01,
513.00,-0.04,
514.00,-0.04,
515.00,-0.04,
516.00,-0.03,
517.00,-0.03,
518.00,-0.02,
519.00,-0.01,
520.00,-0.03,
521.00,-0.03,
522.00,-0.04,
523.00,-0.05,
524.00,-0.06,
525.00,-0.03,
526.00,0.01,
527.00,0.01,
528.00,0.03,
529.00,0.03,
530.00,0.01,
531.00,0.02,
532.00,0.04,
533.00,0.02,
534.00,0.03,
535.00,0.03,
536.00,0.02,
537.00,0.03,
538.00,0.02,
539.00,0.03,
540.00,0.03,
541.00,0.02,
542.00,0.00,
543.00,0.02,
544.00,0.06,
545.00,0.06,
546.00,0.07,
547.00,0.07,
548.00,0.07,
549.00,0.07,
550.00,0.05,
551.00,0.05,
552.00,0.04,
553.00,0.00,
554.00,0.01,
555.00,0.02,
556.00,0.02,
557.00,0.05,
558.00,0.05,
559.00,0.03,
560.00,0.03,
561.00,0.05,
562.00,0.00,
563.00,-0.01,
564.00,0.01,
565.00,-0.00,
566.00,-0.04,
567.00,-0.01,
568.00,-0.01,
569.00,-0.05,
570.00,-0.04,
571.00,-0.07,
572.00,-0.07,
573.00,-0.06,
574.00,-0.05,
575.00,-0.05,
576.00,-0.04,
577.00,-0.03,
578.00,0.00,
579.00,0.05,
580.00,0.07,
581.00,0.07,
582.00,0.07,
583.00,0.04,
584.00,-0.01,
585.00,-0.02,
586.00,-0.02,
587.00,0.00,
588.00,0.01,
589.00,0.02,
590.00,0.05,
591.00,0.05,
592.00,0.01,
593.00,-0.02,
594.00,-0.03,
595.00,-0.04,
596.00,-0.04,
597.00,-0.02,
598.00,0.00,
599.00,0.02,
600.00,0.03,
601.00,0.02,
602.00,0.03,
603.00,0.04,
604.00,0.01,
605.00,0.01,
606.00,0.03,
607.00,0.00,
608.00,-0.01,
609.00,-0.02,
610.00,-0.03,
611.00,-0.07,
612.00,-0.05,
613.00,-0.06,
614.00,-0.02,
615.00,-0.02,
616.00,0.00,
617.00,-0.00,
618.00,0.03,
619.00,0.03,
620.00,0.05,
621.00,0.03,
622.00,0.03,
623.00,0.02,
624.00,-0.02,
625.00,0.01,
626.00,0.02,
627.00,0.00,
628.00,0.02,
629.00,0.01,
630.00,-0.02,
631.00,-0.05,
632.00,-0.06,
633.00,-0.07,
634.00,-0.06,
635.00,-0.04,
636.00,0.01,
637.00,0.04,
638.00,0.02,
639.00,0.03,
640.00,0.03,
641.00,-0.02,
642.00,-0.01,
643.00,0.02,
644.00,0.00,
645.00,-0.01,
646.00,0.00,
647.00,-0.02,
648.00,-0.03,
649.00,-0.01,
650.00,0.01,
651.00,0.01,
652.00,0.02,
653.00,0.04,
654.00,0.02,
655.00,0.01,
656.00,-0.01,
657.00,-0.00,
658.00,-0.04,
659.00,-0.01,
660.00,0.00,
661.00,0.00,
662.00,0.01,
663.00,0.04,
664.00,0.03,
665.00,0.02,
666.00,0.05,
667.00,0.01,
668.00,-0.01,
669.00,-0.02,
670.00,-0.04,
671.00,-0.04,
672.00,0.00,
673.00,-0.01,
674.00,-0.01,
675.00,-0.03,
676.00,-0.04,
677.00,-0.03,
678.00,-0.04,
679.00,-0.04,
680.00,-0.03,
681.00,-0.06,
682.00,-0.09,
683.00,-0.08,
684.00,-0.04,
685.00,-0.02,
