Date,2025/05/12,
Time,18:00:00,
Memo,EKO 711 DNI,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.6,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,-0.00,
301.00,0.00,
302.00,0.00,
303.00,0.01,
304.00,0.01,
305.00,0.01,
306.00,-0.00,
307.00,-0.00,
308.00,-0.01,
309.00,-0.03,
310.00,-0.03,
311.00,-0.01,
312.00,-0.00,
313.00,0.01,
314.00,0.01,
315.00,0.01,
316.00,0.00,
317.00,-0.01,
318.00,0.00,
319.00,0.01,
320.00,0.01,
321.00,0.01,
322.00,-0.00,
323.00,-0.01,
324.00,-0.01,
325.00,-0.00,
326.00,-0.01,
327.00,-0.01,
328.00,-0.01,
329.00,-0.00,
330.00,-0.01,
331.00,0.01,
332.00,0.02,
333.00,0.01,
334.00,0.01,
335.00,0.01,
336.00,0.01,
337.00,0.01,
338.00,0.01,
339.00,0.01,
340.00,0.01,
341.00,0.00,
342.00,-0.00,
343.00,0.01,
344.00,0.01,
345.00,0.01,
346.00,0.01,
347.00,0.00,
348.00,-0.01,
349.00,-0.00,
350.00,-0.00,
351.00,-0.00,
352.00,-0.01,
353.00,-0.01,
354.00,-0.01,
355.00,-0.01,
356.00,-0.00,
357.00,0.00,
358.00,0.00,
359.00,0.00,
360.00,-0.00,
361.00,-0.01,
362.00,0.01,
363.00,0.01,
364.00,0.01,
365.00,0.00,
366.00,0.00,
367.00,0.01,
368.00,-0.00,
369.00,-0.00,
370.00,0.00,
371.00,-0.00,
372.00,-0.01,
373.00,-0.01,
374.00,-0.01,
375.00,-0.01,
376.00,0.00,
377.00,0.00,
378.00,0.00,
379.00,-0.00,
380.00,0.00,
381.00,0.01,
382.00,0.02,
383.00,0.02,
384.00,0.02,
385.00,0.01,
386.00,-0.00,
387.00,-0.01,
388.00,-0.01,
389.00,-0.02,
390.00,-0.01,
391.00,-0.01,
392.00,-0.01,
393.00,0.00,
394.00,0.00,
395.00,-0.00,
396.00,-0.01,
397.00,-0.01,
398.00,-0.02,
399.00,-0.02,
400.00,-0.01,
401.00,-0.01,
402.00,-0.01,
403.00,-0.02,
404.00,-0.02,
405.00,-0.01,
406.00,0.00,
407.00,0.01,
408.00,0.01,
409.00,0.00,
410.00,-0.00,
411.00,-0.00,
412.00,0.00,
413.00,0.01,
414.00,0.01,
415.00,0.01,
416.00,0.01,
417.00,0.00,
418.00,-0.01,
419.00,-0.00,
420.00,-0.01,
421.00,-0.02,
422.00,-0.03,
423.00,-0.02,
424.00,-0.02,
425.00,-0.01,
426.00,-0.01,
427.00,-0.00,
428.00,0.00,
429.00,-0.00,
430.00,-0.00,
431.00,-0.00,
432.00,-0.00,
433.00,0.00,
434.00,0.01,
435.00,0.01,
436.00,0.01,
437.00,0.02,
438.00,0.01,
439.00,-0.00,
440.00,-0.02,
441.00,-0.03,
442.00,-0.02,
443.00,-0.01,
444.00,-0.01,
445.00,0.00,
446.00,0.00,
447.00,0.00,
448.00,-0.00,
449.00,-0.00,
450.00,0.00,
451.00,0.01,
452.00,0.00,
453.00,0.01,
454.00,0.01,
455.00,0.00,
456.00,0.02,
457.00,0.03,
458.00,0.01,
459.00,-0.01,
460.00,-0.01,
461.00,0.00,
462.00,-0.00,
463.00,0.01,
464.00,0.01,
465.00,0.01,
466.00,-0.02,
467.00,-0.02,
468.00,0.00,
469.00,0.03,
470.00,0.03,
471.00,0.07,
472.00,0.04,
473.00,0.04,
474.00,0.04,
475.00,0.04,
476.00,0.02,
477.00,-0.01,
478.00,-0.01,
479.00,0.01,
480.00,0.03,
481.00,0.07,
482.00,0.08,
483.00,0.05,
484.00,0.02,
485.00,0.01,
486.00,-0.01,
487.00,-0.01,
488.00,-0.00,
489.00,0.01,
490.00,-0.01,
491.00,0.01,
492.00,0.01,
493.00,0.02,
494.00,0.04,
495.00,0.02,
496.00,-0.02,
497.00,-0.03,
498.00,-0.03,
499.00,-0.02,
500.00,-0.02,
501.00,-0.02,
502.00,-0.05,
503.00,-0.06,
504.00,-0.07,
505.00,-0.07,
506.00,-0.06,
507.00,-0.02,
508.00,-0.03,
509.00,-0.04,
510.00,-0.02,
511.00,-0.02,
512.00,-0.02,
513.00,-0.02,
514.00,0.01,
515.00,-0.03,
516.00,-0.03,
517.00,-0.01,
518.00,0.00,
519.00,0.00,
520.00,0.02,
521.00,0.02,
522.00,0.02,
523.00,0.05,
524.00,0.06,
525.00,0.07,
526.00,0.06,
527.00,0.07,
528.00,0.03,
529.00,0.02,
530.00,0.02,
531.00,0.01,
532.00,0.03,
533.00,-0.03,
534.00,-0.03,
535.00,-0.03,
536.00,-0.04,
537.00,-0.03,
538.00,0.00,
539.00,-0.03,
540.00,-0.05,
541.00,-0.04,
542.00,-0.02,
543.00,-0.01,
544.00,0.03,
545.00,0.07,
546.00,-0.00,
547.00,-0.01,
548.00,-0.03,
549.00,-0.06,
550.00,-0.07,
551.00,-0.07,
552.00,-0.06,
553.00,-0.07,
554.00,-0.04,
555.00,-0.01,
556.00,0.03,
557.00,0.04,
558.00,0.01,
559.00,-0.03,
560.00,-0.06,
561.00,-0.06,
562.00,-0.06,
563.00,-0.02,
564.00,-0.04,
565.00,-0.00,
566.00,0.03,
567.00,0.03,
568.00,0.04,
569.00,0.03,
570.00,0.02,
571.00,-0.03,
572.00,-0.01,
573.00,-0.00,
574.00,0.00,
575.00,0.03,
576.00,0.01,
577.00,-0.04,
578.00,-0.03,
579.00,-0.02,
580.00,-0.05,
581.00,0.03,
582.00,0.04,
583.00,0.04,
584.00,0.05,
585.00,0.10,
586.00,0.07,
587.00,0.04,
588.00,0.02,
589.00,-0.01,
590.00,-0.05,
591.00,-0.05,
592.00,-0.03,
593.00,0.03,
594.00,0.05,
595.00,0.02,
596.00,0.03,
597.00,0.02,
598.00,-0.01,
599.00,-0.01,
600.00,-0.02,
601.00,-0.03,
602.00,-0.04,
603.00,-0.03,
604.00,-0.04,
605.00,-0.02,
606.00,0.02,
607.00,-0.00,
608.00,-0.03,
609.00,-0.02,
610.00,0.00,
611.00,-0.00,
612.00,0.02,
613.00,0.05,
614.00,0.05,
615.00,0.03,
616.00,0.01,
617.00,0.03,
618.00,-0.01,
619.00,-0.00,
620.00,-0.00,
621.00,0.00,
622.00,-0.01,
623.00,0.03,
624.00,0.04,
625.00,0.06,
626.00,0.05,
627.00,0.06,
628.00,0.04,
629.00,0.03,
630.00,0.03,
631.00,-0.01,
632.00,-0.05,
633.00,-0.05,
634.00,-0.05,
635.00,-0.06,
636.00,-0.03,
637.00,0.02,
638.00,0.01,
639.00,-0.01,
640.00,0.01,
641.00,0.03,
642.00,-0.01,
643.00,0.02,
644.00,0.02,
645.00,-0.00,
646.00,-0.02,
647.00,0.01,
648.00,0.02,
649.00,-0.00,
650.00,-0.00,
651.00,-0.01,
652.00,-0.03,
653.00,-0.05,
654.00,-0.03,
655.00,-0.01,
656.00,-0.01,
657.00,-0.00,
658.00,0.02,
659.00,0.03,
660.00,-0.01,
661.00,0.01,
662.00,-0.02,
663.00,-0.03,
664.00,-0.04,
665.00,-0.01,
666.00,-0.01,
667.00,0.03,
668.00,0.05,
669.00,0.10,
670.00,0.10,
671.00,0.09,
672.00,0.09,
673.00,0.03,
674.00,0.02,
675.00,-0.04,
676.00,-0.05,
677.00,-0.05,
678.00,-0.01,
679.00,-0.05,
680.00,0.01,
681.00,0.04,
682.00,0.05,
683.00,0.04,
684.00,0.06,
685.00,0.07,
686.00,0.06,
