Date,2025/05/09,
Time,18:00:00,
Memo,EKO 711 DNI,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.8,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,-0.01,
301.00,-0.00,
302.00,0.01,
303.00,0.02,
304.00,0.04,
305.00,0.04,
306.00,0.01,
307.00,0.01,
308.00,0.01,
309.00,-0.01,
310.00,-0.01,
311.00,0.01,
312.00,0.00,
313.00,0.00,
314.00,0.01,
315.00,0.01,
316.00,0.00,
317.00,0.01,
318.00,-0.00,
319.00,-0.01,
320.00,-0.02,
321.00,-0.01,
322.00,-0.01,
323.00,0.00,
324.00,0.01,
325.00,0.01,
326.00,0.00,
327.00,-0.00,
328.00,0.00,
329.00,0.01,
330.00,0.02,
331.00,0.02,
332.00,0.02,
333.00,0.00,
334.00,-0.01,
335.00,-0.00,
336.00,0.02,
337.00,0.01,
338.00,0.03,
339.00,0.03,
340.00,0.02,
341.00,0.01,
342.00,0.03,
343.00,0.02,
344.00,0.02,
345.00,0.02,
346.00,0.01,
347.00,-0.01,
348.00,-0.01,
349.00,-0.00,
350.00,-0.00,
351.00,0.01,
352.00,0.01,
353.00,0.00,
354.00,-0.01,
355.00,-0.01,
356.00,-0.02,
357.00,-0.01,
358.00,-0.02,
359.00,-0.01,
360.00,-0.01,
361.00,-0.00,
362.00,-0.00,
363.00,-0.00,
364.00,-0.00,
365.00,-0.00,
366.00,-0.01,
367.00,-0.01,
368.00,-0.01,
369.00,0.01,
370.00,0.02,
371.00,0.02,
372.00,0.03,
373.00,0.02,
374.00,0.01,
375.00,0.00,
376.00,0.00,
377.00,0.00,
378.00,0.00,
379.00,0.01,
380.00,0.01,
381.00,0.03,
382.00,0.02,
383.00,0.02,
384.00,0.02,
385.00,0.03,
386.00,0.00,
387.00,0.00,
388.00,-0.00,
389.00,0.00,
390.00,0.01,
391.00,0.01,
392.00,0.02,
393.00,0.01,
394.00,0.01,
395.00,0.00,
396.00,-0.00,
397.00,-0.00,
398.00,0.01,
399.00,0.01,
400.00,0.01,
401.00,0.00,
402.00,0.00,
403.00,0.00,
404.00,0.01,
405.00,0.01,
406.00,0.01,
407.00,0.02,
408.00,0.01,
409.00,0.00,
410.00,0.00,
411.00,0.01,
412.00,0.00,
413.00,0.00,
414.00,-0.00,
415.00,0.00,
416.00,0.00,
417.00,0.01,
418.00,0.02,
419.00,0.03,
420.00,0.02,
421.00,0.01,
422.00,-0.00,
423.00,-0.01,
424.00,-0.01,
425.00,-0.00,
426.00,0.00,
427.00,-0.01,
428.00,-0.01,
429.00,-0.02,
430.00,-0.01,
431.00,-0.01,
432.00,0.01,
433.00,0.01,
434.00,-0.00,
435.00,-0.02,
436.00,-0.02,
437.00,-0.02,
438.00,-0.01,
439.00,0.02,
440.00,0.02,
441.00,0.01,
442.00,-0.01,
443.00,-0.01,
444.00,-0.02,
445.00,-0.01,
446.00,-0.00,
447.00,-0.01,
448.00,-0.02,
449.00,-0.02,
450.00,-0.01,
451.00,-0.02,
452.00,-0.02,
453.00,-0.01,
454.00,-0.01,
455.00,-0.01,
456.00,0.01,
457.00,0.01,
458.00,-0.02,
459.00,-0.02,
460.00,-0.04,
461.00,-0.06,
462.00,-0.07,
463.00,-0.06,
464.00,-0.04,
465.00,-0.01,
466.00,0.01,
467.00,0.03,
468.00,0.01,
469.00,0.02,
470.00,-0.01,
471.00,0.01,
472.00,-0.00,
473.00,0.02,
474.00,-0.00,
475.00,0.01,
476.00,-0.00,
477.00,0.01,
478.00,0.00,
479.00,0.02,
480.00,0.01,
481.00,-0.02,
482.00,-0.04,
483.00,-0.05,
484.00,-0.04,
485.00,-0.04,
486.00,0.01,
487.00,-0.00,
488.00,-0.00,
489.00,-0.01,
490.00,-0.00,
491.00,-0.01,
492.00,0.02,
493.00,0.04,
494.00,0.06,
495.00,0.02,
496.00,0.00,
497.00,0.01,
498.00,-0.01,
499.00,0.01,
500.00,-0.00,
501.00,0.01,
502.00,-0.02,
503.00,0.01,
504.00,0.01,
505.00,0.05,
506.00,0.04,
507.00,0.05,
508.00,0.02,
509.00,-0.01,
510.00,-0.03,
511.00,-0.00,
512.00,0.06,
513.00,0.05,
514.00,0.09,
515.00,0.07,
516.00,0.05,
517.00,0.01,
518.00,0.01,
519.00,0.02,
520.00,0.03,
521.00,0.03,
522.00,0.02,
523.00,0.02,
524.00,0.01,
525.00,0.02,
526.00,0.02,
527.00,0.02,
528.00,0.00,
529.00,0.01,
530.00,-0.00,
531.00,0.02,
532.00,0.02,
533.00,0.06,
534.00,0.01,
535.00,-0.01,
536.00,-0.05,
537.00,-0.07,
538.00,-0.06,
539.00,-0.05,
540.00,-0.03,
541.00,-0.03,
542.00,-0.01,
543.00,-0.03,
544.00,-0.01,
545.00,-0.01,
546.00,0.03,
547.00,0.02,
548.00,-0.00,
549.00,-0.03,
550.00,-0.01,
551.00,0.00,
552.00,0.02,
553.00,0.03,
554.00,0.03,
555.00,0.01,
556.00,-0.03,
557.00,-0.02,
558.00,-0.03,
559.00,0.02,
560.00,0.03,
561.00,0.05,
562.00,0.02,
563.00,0.02,
564.00,-0.02,
565.00,-0.02,
566.00,-0.02,
567.00,-0.03,
568.00,-0.05,
569.00,-0.05,
570.00,-0.07,
571.00,-0.05,
572.00,0.02,
573.00,0.07,
574.00,0.06,
575.00,0.02,
576.00,-0.01,
577.00,-0.07,
578.00,-0.05,
579.00,-0.04,
580.00,0.04,
581.00,0.02,
582.00,0.01,
583.00,-0.02,
584.00,-0.02,
585.00,-0.02,
586.00,0.00,
587.00,-0.00,
588.00,-0.03,
589.00,-0.05,
590.00,-0.10,
591.00,-0.05,
592.00,-0.01,
593.00,0.03,
594.00,0.03,
595.00,0.06,
596.00,0.00,
597.00,-0.04,
598.00,-0.07,
599.00,-0.04,
600.00,-0.02,
601.00,-0.00,
602.00,-0.03,
603.00,-0.03,
604.00,-0.04,
605.00,-0.05,
606.00,-0.01,
607.00,0.00,
608.00,0.02,
609.00,-0.01,
610.00,0.01,
611.00,-0.03,
612.00,-0.00,
613.00,0.00,
614.00,0.01,
615.00,-0.01,
616.00,-0.04,
617.00,-0.06,
618.00,-0.06,
619.00,-0.02,
620.00,-0.01,
621.00,-0.04,
622.00,-0.07,
623.00,-0.05,
624.00,-0.05,
625.00,-0.02,
626.00,0.04,
627.00,0.06,
628.00,0.03,
629.00,0.03,
630.00,-0.01,
631.00,-0.22,
632.00,-0.38,
633.00,-0.39,
634.00,-0.40,
635.00,-0.41,
636.00,-0.28,
637.00,-0.06,
638.00,0.01,
639.00,0.03,
640.00,0.03,
641.00,0.01,
642.00,0.00,
643.00,-0.06,
644.00,-0.02,
645.00,-0.01,
646.00,0.04,
647.00,0.03,
648.00,0.06,
649.00,0.01,
650.00,0.02,
651.00,0.02,
652.00,0.05,
653.00,0.03,
654.00,0.03,
655.00,0.02,
656.00,-0.01,
657.00,-0.02,
658.00,-0.02,
659.00,-0.02,
660.00,-0.03,
661.00,-0.03,
662.00,-0.04,
663.00,-0.05,
664.00,-0.03,
665.00,0.01,
666.00,0.04,
667.00,0.04,
668.00,-0.01,
669.00,-0.02,
670.00,-0.03,
671.00,-0.03,
672.00,-0.00,
673.00,0.05,
674.00,0.02,
675.00,0.01,
676.00,-0.02,
677.00,-0.05,
678.00,-0.04,
679.00,-0.04,
680.00,-0.06,
681.00,-0.08,
682.00,-0.08,
683.00,-0.11,
684.00,-0.05,
685.00,-0.01,
686.00,0.04,
687.00,0.01,
