Date,2025/05/14,
Time,18:00:00,
Memo,EKO 711,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.5,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,0.01,
301.00,0.01,
302.00,0.01,
303.00,0.01,
304.00,0.01,
305.00,0.01,
306.00,0.00,
307.00,0.01,
308.00,0.01,
309.00,0.01,
310.00,0.01,
311.00,0.01,
312.00,0.01,
313.00,0.01,
314.00,0.01,
315.00,0.01,
316.00,0.01,
317.00,0.01,
318.00,0.02,
319.00,0.02,
320.00,0.02,
321.00,0.03,
322.00,0.03,
323.00,0.04,
324.00,0.04,
325.00,0.05,
326.00,0.06,
327.00,0.07,
328.00,0.08,
329.00,0.08,
330.00,0.09,
331.00,0.09,
332.00,0.10,
333.00,0.10,
334.00,0.11,
335.00,0.11,
336.00,0.11,
337.00,0.12,
338.00,0.12,
339.00,0.12,
340.00,0.13,
341.00,0.14,
342.00,0.13,
343.00,0.14,
344.00,0.14,
345.00,0.14,
346.00,0.14,
347.00,0.15,
348.00,0.15,
349.00,0.15,
350.00,0.15,
351.00,0.16,
352.00,0.16,
353.00,0.17,
354.00,0.17,
355.00,0.17,
356.00,0.16,
357.00,0.16,
358.00,0.16,
359.00,0.15,
360.00,0.15,
361.00,0.16,
362.00,0.16,
363.00,0.17,
364.00,0.18,
365.00,0.19,
366.00,0.19,
367.00,0.19,
368.00,0.20,
369.00,0.19,
370.00,0.18,
371.00,0.18,
372.00,0.18,
373.00,0.17,
374.00,0.17,
375.00,0.18,
376.00,0.19,
377.00,0.19,
378.00,0.19,
379.00,0.19,
380.00,0.18,
381.00,0.17,
382.00,0.16,
383.00,0.16,
384.00,0.16,
385.00,0.16,
386.00,0.17,
387.00,0.17,
388.00,0.18,
389.00,0.18,
390.00,0.19,
391.00,0.18,
392.00,0.18,
393.00,0.17,
394.00,0.17,
395.00,0.17,
396.00,0.18,
397.00,0.20,
398.00,0.22,
399.00,0.24,
400.00,0.25,
401.00,0.27,
402.00,0.27,
403.00,0.27,
404.00,0.27,
405.00,0.27,
406.00,0.27,
407.00,0.27,
408.00,0.27,
409.00,0.27,
410.00,0.27,
411.00,0.28,
412.00,0.28,
413.00,0.28,
414.00,0.29,
415.00,0.29,
416.00,0.28,
417.00,0.28,
418.00,0.28,
419.00,0.28,
420.00,0.28,
421.00,0.29,
422.00,0.29,
423.00,0.28,
424.00,0.28,
425.00,0.28,
426.00,0.28,
427.00,0.27,
428.00,0.26,
429.00,0.26,
430.00,0.26,
431.00,0.26,
432.00,0.27,
433.00,0.28,
434.00,0.29,
435.00,0.29,
436.00,0.29,
437.00,0.29,
438.00,0.29,
439.00,0.30,
440.00,0.30,
441.00,0.30,
442.00,0.32,
443.00,0.32,
444.00,0.32,
445.00,0.33,
446.00,0.32,
447.00,0.32,
448.00,0.33,
449.00,0.34,
450.00,0.33,
451.00,0.34,
452.00,0.34,
453.00,0.33,
454.00,0.33,
455.00,0.34,
456.00,0.33,
457.00,0.33,
458.00,0.33,
459.00,0.32,
460.00,0.32,
461.00,0.33,
462.00,0.33,
463.00,0.33,
464.00,0.32,
465.00,0.32,
466.00,0.32,
467.00,0.32,
468.00,0.32,
469.00,0.32,
470.00,0.32,
471.00,0.32,
472.00,0.32,
473.00,0.31,
474.00,0.30,
475.00,0.30,
476.00,0.31,
477.00,0.30,
478.00,0.30,
479.00,0.32,
480.00,0.31,
481.00,0.30,
482.00,0.31,
483.00,0.30,
484.00,0.28,
485.00,0.28,
486.00,0.28,
487.00,0.27,
488.00,0.27,
489.00,0.28,
490.00,0.28,
491.00,0.28,
492.00,0.29,
493.00,0.29,
494.00,0.28,
495.00,0.29,
496.00,0.29,
497.00,0.28,
498.00,0.28,
499.00,0.27,
500.00,0.26,
501.00,0.25,
502.00,0.25,
503.00,0.23,
504.00,0.23,
505.00,0.23,
506.00,0.23,
507.00,0.23,
508.00,0.22,
509.00,0.23,
510.00,0.23,
511.00,0.23,
512.00,0.24,
513.00,0.24,
514.00,0.23,
515.00,0.22,
516.00,0.23,
517.00,0.22,
518.00,0.21,
519.00,0.22,
520.00,0.21,
521.00,0.19,
522.00,0.20,
523.00,0.20,
524.00,0.18,
525.00,0.19,
526.00,0.19,
527.00,0.18,
528.00,0.18,
529.00,0.19,
530.00,0.19,
531.00,0.18,
532.00,0.18,
533.00,0.18,
534.00,0.17,
535.00,0.17,
536.00,0.18,
537.00,0.18,
538.00,0.18,
539.00,0.17,
540.00,0.16,
541.00,0.15,
542.00,0.15,
543.00,0.15,
544.00,0.14,
545.00,0.14,
546.00,0.15,
547.00,0.14,
548.00,0.14,
549.00,0.13,
550.00,0.13,
551.00,0.12,
552.00,0.12,
553.00,0.12,
554.00,0.12,
555.00,0.11,
556.00,0.12,
557.00,0.12,
558.00,0.11,
559.00,0.11,
560.00,0.11,
561.00,0.10,
562.00,0.10,
563.00,0.10,
564.00,0.10,
565.00,0.10,
566.00,0.11,
567.00,0.11,
568.00,0.11,
569.00,0.11,
570.00,0.11,
571.00,0.11,
572.00,0.11,
573.00,0.11,
574.00,0.10,
575.00,0.09,
576.00,0.09,
577.00,0.09,
578.00,0.09,
579.00,0.10,
580.00,0.10,
581.00,0.10,
582.00,0.09,
583.00,0.11,
584.00,0.10,
585.00,0.09,
586.00,0.10,
587.00,0.10,
588.00,0.09,
589.00,0.09,
590.00,0.10,
591.00,0.10,
592.00,0.10,
593.00,0.11,
594.00,0.10,
595.00,0.09,
596.00,0.09,
597.00,0.10,
598.00,0.09,
599.00,0.10,
600.00,0.11,
601.00,0.11,
602.00,0.10,
603.00,0.09,
604.00,0.09,
605.00,0.08,
606.00,0.08,
607.00,0.09,
608.00,0.09,
609.00,0.10,
610.00,0.11,
611.00,0.12,
612.00,0.12,
613.00,0.12,
614.00,0.12,
615.00,0.12,
616.00,0.11,
617.00,0.11,
618.00,0.12,
619.00,0.13,
620.00,0.13,
621.00,0.12,
622.00,0.12,
623.00,0.12,
624.00,0.11,
625.00,0.10,
626.00,0.10,
627.00,0.10,
628.00,0.09,
629.00,0.08,
630.00,0.09,
631.00,0.09,
632.00,0.09,
633.00,0.11,
634.00,0.12,
635.00,0.11,
636.00,0.13,
