"Year" "Month" "Day" "Hour" "Minute" "GHIobs" "DNIobs" "GHImod" "DNImod"
2012 1 1 0 30 765.733333 913.066667 741.013 849.938
2012 1 1 1 30 934.383333 948.033333 910.827 900.603
2012 1 1 2 30 1074.5 969.366667 1019.51 917.325
2012 1 1 3 30 884.964912 602.366667 1054.77 845.379
2012 1 1 4 30 964.716667 706.55 983.269 634.315
2012 1 1 5 30 914.316667 678.75 707.056 307.121
2012 1 1 6 30 612.166667 431.466667 481.74 202.487
2012 1 1 7 30 121.4 9.733333 454.378 444.655
2012 1 1 8 30 234.583333 327.2 331.977 504.765
2012 1 1 9 30 49.066667 68.683333 127.89 253.559
2012 1 1 10 30 3.95 2.416667 18.7879 50.3522
2012 1 1 11 30 0 0 0 0
2012 1 1 12 30 0 0 0 0
2012 1 1 13 30 0 0 0 0
2012 1 1 14 30 0 0 0 0
2012 1 1 15 30 0 0 0 0
2012 1 1 16 30 0 0 0 0
2012 1 1 17 30 0 0 0 0
2012 1 1 18 30 0 0 0 0
2012 1 1 19 30 0 0 0 0
2012 1 1 20 30 0.416667 0.266667 7.72472 26.1641
2012 1 1 21 30 33.583333 53.516667 90.1421 203.364
2012 1 1 22 30 194.85 319.683333 277.24 471.122
2012 1 2 11 30 0 0 0 0
2012 1 2 12 30 0 0 0 0
2012 1 2 13 30 0 0 0 0
2012 1 2 14 30 0 0 0 0
2012 1 2 15 30 0 0 0 0
2012 1 2 16 30 0 0 0 0
2012 1 2 17 30 0 0 0 0
2012 1 2 18 30 0 0 0 0
2012 1 2 19 30 0 0 0 0
2012 1 2 20 30 2.066667 3.45 9.61322 42.4024
2012 1 2 21 30 91 330.533333 101.267 287.455
2012 1 2 22 30 306.683333 670.116667 301.178 607.652
2012 1 2 23 30 547.05 822.933333 534.874 783.693
2012 1 3 0 30 764.083333 909.166667 749.744 874.322
2012 1 3 1 30 935.783333 956.333333 921.146 922.557
2012 1 3 2 30 1051.583333 984.9 1032.61 942.965
2012 1 3 3 30 1098.433333 990.683333 1081.41 961.301
2012 1 3 4 30 1071.783333 987.333333 1058.39 964.224
2012 1 3 5 30 976.866667 963.85 958.44 927.411
2012 1 3 6 30 839.2 930.433333 798.454 874.518
2012 1 3 7 30 649.866667 867.533333 592.788 778.435
2012 1 3 8 30 350.183333 617.366667 329.847 435.906
2012 1 3 9 30 162.1 465.733333 103.964 94.1284
2012 1 3 10 30 11.633333 40.066667 14.0642 12.9895
2012 1 3 11 30 0 0 0 0
2012 1 3 12 30 0 0 0 0
2012 1 3 13 30 0 0 0 0
2012 1 3 14 30 0 0 0 0
2012 1 3 15 30 0 0 0 0
2012 1 3 16 30 0 0 0 0
2012 1 3 17 30 0 0 0 0
2012 1 3 18 30 0 0 0 0
2012 1 3 19 30 0 0 0 0
2012 1 3 20 30 0.35 0.733333 8.96095 36.9682
2012 1 3 21 30 77.583333 287.816667 96.1548 259.753
2012 1 3 22 30 282.866667 594.933333 288.223 557.628
2012 1 3 23 30 500.05 696.85 514.68 726.957
2012 1 4 0 30 729.616667 832.916667 716.553 792.601
2012 1 4 1 30 909.616667 914.533333 876.948 820.599
2012 1 4 2 30 1022.383333 940.866667 987.585 848.644
2012 1 4 3 30 1062.116667 932.733333 1030.46 853.694
2012 1 4 4 30 1045.533333 907.433333 998.964 830.049
2012 1 4 5 30 987.783333 885.35 842.062 601.645
2012 1 4 6 30 826.3 736.066667 462.495 205.763
2012 1 4 7 30 543.916667 510.283333 144.361 9.10317
2012 1 4 8 30 192.316667 153.3 105.847 47.3259
2012 1 4 9 30 25.35 0.816667 78.2077 68.9432
2012 1 4 10 30 8.616667 5.3 14.248 21.7145
2012 1 4 11 30 0 0 0 0
2012 1 4 12 30 0 0 0 0
2012 1 4 13 30 0 0 0 0
2012 1 4 14 30 0 0 0 0
2012 1 4 15 30 0 0 0 0
2012 1 4 16 30 0 0 0 0
2012 1 4 17 30 0 0 0 0
2012 1 4 18 30 0 0 0 0
2012 1 4 19 30 0 0 0 0
2012 1 4 20 30 1.583333 0.616667 4.13854 4.24945
2012 1 4 21 30 43.083333 2.433333 51.1399 35.467
2012 1 4 22 30 151.766667 8.683333 153.883 68.4467
2012 1 4 23 30 330.033333 97.1 377.826 280.032
2012 1 5 0 30 619.716667 456.633333 671.549 643.212
2012 1 5 1 30 936.416667 776.916667 873.654 831.266
2012 1 5 2 30 1028.116667 851.133333 984.493 866.674
2012 1 5 3 30 1136.416667 916.483333 1033.07 879.237
2012 1 5 4 30 1014.1 735.8 1001.03 839.816
2012 1 5 5 30 758.383333 459.55 640.928 417.46
2012 1 5 6 30 133.25 0.3 224.238 21.1002
2012 1 5 7 30 39.05 0.066667 104.872 0.066602
2012 1 5 8 30 34.55 0 63.3363 0.112396
2012 1 5 9 30 18.916667 0 25.1988 0.102715
2012 1 5 10 30 1.733333 0 4.01695 0.020749
2012 1 5 11 30 0 0 0 0
2012 1 5 12 30 0 0 0 0
2012 1 5 13 30 0 0 0 0
2012 1 5 14 30 0 0 0 0
2012 1 5 15 30 0 0 0 0
2012 1 5 16 30 0 0 0 0
2012 1 5 17 30 0 0 0 0
2012 1 5 18 30 0 0 0 0
2012 1 5 19 30 0 0 0 0
2012 1 5 20 30 0 0.733333 7.02003 21.1133
2012 1 5 21 30 64.916667 191.833333 88.0923 215.36
2012 1 5 22 30 281.9 594.666667 275.985 515.424
2012 1 5 23 30 533.8 755.1 495.348 624.535
2012 1 6 0 30 637.283333 475.65 689.227 625.142
2012 1 6 1 30 710.85 368.416667 808.237 550.173
2012 1 6 2 30 887.683333 334.8 883.517 480.68
2012 1 6 3 30 805.166667 342.433333 779.402 326.157
2012 1 6 4 30 599.783333 146.766667 503.915 82.4308
2012 1 6 5 30 263.333333 34.083333 271.749 8.79004
2012 1 6 6 30 46.983333 0.016667 138.84 0.248958
2012 1 6 7 30 83.466667 0.383333 91.3281 0.053214
2012 1 6 8 30 41.183333 0 68.7481 2.94857
2012 1 6 9 30 10.233333 0 38.3181 3.91475
2012 1 6 10 30 0 0 5.22351 0.99604
2012 1 6 11 30 0 0 0 0
2012 1 6 12 30 0 0 0 0
2012 1 6 13 30 0 0 0 0
2012 1 6 14 30 0 0 0 0
2012 1 6 15 30 0 0 0 0
2012 1 6 16 30 0 0 0 0
2012 1 6 17 30 0 0 0 0
2012 1 6 18 30 0 0 0 0
2012 1 6 19 30 0 0 0 0
2012 1 6 20 30 0.15 0 1.62394 0.179848
2012 1 6 21 30 26.333333 0 29.6956 2.71492
2012 1 6 22 30 104.116667 0 117.495 21.9193
2012 1 6 23 30 223.166667 3.033333 199.544 24.4943
2012 1 7 0 30 372.8 20.066667 338.546 63.7459
2012 1 7 1 30 563.166667 42.45 522.111 141.13
2012 1 7 2 30 687.15 106.083333 706.73 256.756
2012 1 7 3 30 883.483333 341.55 849.57 357.253
2012 1 7 4 30 684.15 171.333333 654.085 204.447
2012 1 7 5 30 544.883333 159.216667 476.298 95.2203
2012 1 7 6 30 610.833333 298.866667 348.662 77.8528
2012 1 7 7 30 40.366667 1.216667 132.323 4.14525
2012 1 7 8 30 11.15 0 64.0364 0.080223
2012 1 7 9 30 16.516667 1.15 25.9405 0.03051
2012 1 7 10 30 1.066667 0 4.30384 0.007568
2012 1 7 11 30 0 0 0 0
2012 1 7 12 30 0 0 0 0
2012 1 7 13 30 0 0 0 0
2012 1 7 14 30 0 0 0 0
2012 1 7 15 30 0 0 0 0
2012 1 7 16 30 0 0 0 0
2012 1 7 17 30 0 0 0 0
2012 1 7 18 30 0 0 0 0
2012 1 7 19 30 0 0 0 0
2012 1 7 20 30 0.166667 0 0.874494 0.001018
2012 1 7 21 30 39.966667 0.366667 13.5966 0.029627
2012 1 7 22 30 57.4 0.233333 89.9426 11.6875
2012 1 7 23 30 149 13.916667 153.948 13.7217
2012 1 8 0 30 115.983333 2.566667 174.529 3.05047
2012 1 8 1 30 222.916667 0.783333 220.035 1.71082
2012 1 8 2 30 230.65 0.05 218.01 0.856571
2012 1 8 3 30 250.5 0.1 254.74 2.10225
2012 1 8 4 30 380.45 2.733333 384.399 19.4614
2012 1 8 5 30 334.15 1.7 361.775 20.4517
2012 1 8 6 30 234.5 0.433333 259.902 8.06543
2012 1 8 7 30 286.366667 8 223.063 11.8046
2012 1 8 8 30 235.616667 63.766667 159.502 26.9621
2012 1 8 9 30 55.183333 0.35 73.3259 31.56
2012 1 8 10 30 4.116667 0.783333 13.3268 11.2962
2012 1 8 11 30 0 0 0 0
2012 1 8 12 30 0 0 0 0
2012 1 8 13 30 0 0 0 0
2012 1 8 14 30 0 0 0 0
2012 1 8 15 30 0 0 0 0
2012 1 8 16 30 0 0 0 0
2012 1 8 17 30 0 0 0 0
2012 1 8 18 30 0 0 0 0
2012 1 8 19 30 0 0 0 0
2012 1 8 20 30 0.783333 0 1.14005 0.00208
2012 1 8 21 30 31.9 20 17.3372 0.098566
2012 1 8 22 30 86.516667 0 161.378 147.864
2012 1 8 23 30 469.866667 457.816667 441.384 500.467
2012 1 9 0 30 700.366667 460.35 688.256 703.97
2012 1 9 1 30 919.683333 928.75 855.393 757.749
2012 1 9 2 30 973.666667 684.716667 955.33 764.292
2012 1 9 3 30 927.883333 509.2 987.611 734.489
2012 1 9 4 30 963.083333 765.183333 962.829 748.678
2012 1 9 5 30 963.816667 914.75 873.941 724.484
2012 1 9 6 30 786.35 837.466667 726.803 672.918
2012 1 9 7 30 566.316667 709.816667 537.064 593.905
2012 1 9 8 30 375.6 678.083333 326.18 466.529
2012 1 9 9 30 121.1 243.583333 130.029 244.694
2012 1 9 10 30 4.433333 0 20.8429 51.6342
2012 1 9 11 30 0 0 0 0
2012 1 9 12 30 0 0 0 0
2012 1 9 13 30 0 0 0 0
2012 1 9 14 30 0 0 0 0
2012 1 9 15 30 0 0 0 0
2012 1 9 16 30 0 0 0 0
2012 1 9 17 30 0 0 0 0
2012 1 9 18 30 0 0 0 0
2012 1 9 19 30 0 0 0 0
2012 1 9 20 30 0.066667 0 3.09097 2.40821
2012 1 9 21 30 12.183333 0 47.9936 31.7598
2012 1 9 22 30 156.583333 22.433333 137.264 51.9332
2012 1 9 23 30 201.7 2.033333 185.751 24.7318
2012 1 10 0 30 150.05 0 171.625 2.28131
2012 1 10 1 30 146.916667 0 180.19 0.424397
2012 1 10 2 30 219.716667 0 207.126 0.50724
2012 1 10 3 30 286.25 0.083333 205.822 0.367092
2012 1 10 4 30 265.783333 0 237.632 1.09531
2012 1 10 5 30 281.733333 0.083333 319.911 10.375
2012 1 10 6 30 254.95 0.1 344.012 28.2391
2012 1 10 7 30 200.466667 0.083333 343.781 164.062
2012 1 10 8 30 122.7 3.2 303.729 378.202
2012 1 10 9 30 43.25 0 146.255 319.729
2012 1 10 10 30 3.066667 0 25.226 86.782
2012 1 10 11 30 0 0 0 0
2012 1 10 12 30 0 0 0 0
2012 1 10 13 30 0 0 0 0
2012 1 10 14 30 0 0 0 0
2012 1 10 15 30 0 0 0 0
2012 1 10 16 30 0 0 0 0
2012 1 10 17 30 0 0 0 0
2012 1 10 18 30 0 0 0 0
2012 1 10 19 30 0 0 0 0
2012 1 10 20 30 0.483333 0 3.93318 4.95461
2012 1 10 21 30 96.65 276.7 51.0347 38.0486
2012 1 10 22 30 156.416667 60.216667 229.592 283.298
2012 1 10 23 30 515.033333 738.533333 501.4 688.788
2012 1 11 0 30 748.033333 913.316667 733.166 892.341
2012 1 11 1 30 919.766667 952.783333 903.148 925.631
2012 1 11 2 30 1035.216667 972.4 1020.66 952.552
2012 1 11 3 30 1078.666667 965.983333 1071.45 963.764
2012 1 11 4 30 1065.883333 971.816667 1051.33 961.912
2012 1 11 5 30 930.9 874.783333 961.448 944.934
2012 1 11 6 30 799.25 848.066667 809.95 910.869
2012 1 11 7 30 633.25 848.416667 609.018 843.636
2012 1 11 8 30 393.716667 715.9 378.983 714.775
2012 1 11 9 30 153.5 509.566667 157.975 435.773
2012 1 11 10 30 9.8 38.783333 27.8569 119.873
2012 1 11 11 30 0 0 0 0
2012 1 11 12 30 0 0 0 0
2012 1 11 13 30 0 0 0 0
2012 1 11 14 30 0 0 0 0
2012 1 11 15 30 0 0 0 0
2012 1 11 16 30 0 0 0 0
2012 1 11 17 30 0 0 0 0
2012 1 11 18 30 0 0 0 0
2012 1 11 19 30 0 0 0 0
2012 1 11 20 30 0.45 0 5.05221 11.9122
2012 1 11 21 30 78.733333 382.55 80.0099 191.877
2012 1 11 22 30 302.05 752.066667 264.823 499.832
2012 1 11 23 30 535.783333 749.866667 495.648 710.854
2012 1 12 0 30 761.2 659.066667 708.262 781.067
2012 1 12 1 30 811.816667 409.033333 880.017 817.865
2012 1 12 2 30 951.033898 576.233333 736.913 470.153
2012 1 12 3 30 855.135593 327.783333 674.089 276.02
2012 1 12 4 30 1151.962963 977.15 923.093 702.663
2012 1 12 5 30 1023.083333 987.833333 954.171 919.779
2012 1 12 6 30 632.95 275.35 789.292 796.376
2012 1 12 7 30 519.133333 309.866667 586.448 669.303
2012 1 12 8 30 191.233333 1.25 339.381 415.482
2012 1 12 9 30 129.183333 149.316667 113.74 112.726
2012 1 12 10 30 7.583333 5.083333 17.3082 20.9383
2012 1 12 11 30 0 0 0 0
2012 1 12 12 30 0 0 0 0
2012 1 12 13 30 0 0 0 0
2012 1 12 14 30 0 0 0 0
2012 1 12 15 30 0 0 0 0
2012 1 12 16 30 0 0 0 0
2012 1 12 17 30 0 0 0 0
2012 1 12 18 30 0 0 0 0
2012 1 12 19 30 0 0 0 0
2012 1 12 20 30 0.116667 0 5.75751 21.4753
2012 1 12 21 30 43.716667 80.966667 84.8886 239.127
2012 1 12 22 30 223.633333 335.166667 274.744 564.671
2012 1 12 23 30 406.4 319.283333 507.544 754.346
2012 1 13 0 30 560.35 202.516667 647.25 599.757
2012 1 13 1 30 812.75 462.35 773.941 427.42
2012 1 13 2 30 913.79661 442.433333 948.433 556.448
2012 1 13 3 30 861.672414 436.75 1037.6 746.709
2012 1 13 4 30 1023.084746 831.616667 1029.07 862.34
2012 1 13 5 30 997.2 992.983333 941.632 861.616
2012 1 13 6 30 831.55 880.75 799.142 851.972
2012 1 13 7 30 631.183333 771.366667 607.835 815.404
2012 1 13 8 30 295.066667 283.566667 366.832 565.92
2012 1 13 9 30 122.4 165.95 138.799 216.475
2012 1 13 10 30 12.066667 10.033333 21.016 38.5152
2012 1 13 11 30 0 0 0 0
2012 1 13 12 30 0 0 0 0
2012 1 13 13 30 0 0 0 0
2012 1 13 14 30 0 0 0 0
2012 1 13 15 30 0 0 0 0
2012 1 13 16 30 0 0 0 0
2012 1 13 17 30 0 0 0 0
2012 1 13 18 30 0 0 0 0
2012 1 13 19 30 0 0 0 0
2012 1 13 20 30 0.4 0 2.11836 0.237714
2012 1 13 21 30 38.8 14.616667 34.1365 3.515
2012 1 13 22 30 158.4 63.833333 141.212 46.0356
2012 1 13 23 30 396.266667 170.366667 314.482 134.95
2012 1 14 0 30 445.483333 64.033333 508.902 254.573
2012 1 14 1 30 586.05 132.7 662.836 310.988
2012 1 14 2 30 788.327586 133.9 578.306 164.731
2012 1 14 3 30 391.566667 2.75 356.453 16.7179
2012 1 14 4 30 329.5 0.05 337.106 8.82538
2012 1 14 5 30 427.05 1.183333 445.481 60.9884
2012 1 14 6 30 561.15 179.533333 527.349 214.557
2012 1 14 7 30 373.466667 67.716667 422.303 214.318
2012 1 14 8 30 164.35 2.783333 210.579 89.0462
2012 1 14 9 30 75.183333 0.85 84.5032 48.3829
2012 1 14 10 30 4.583333 0 14.6244 11.8559
2012 1 14 11 30 0 0 0 0
2012 1 14 12 30 0 0 0 0
2012 1 14 13 30 0 0 0 0
2012 1 14 14 30 0 0 0 0
2012 1 14 15 30 0 0 0 0
2012 1 14 16 30 0 0 0 0
2012 1 14 17 30 0 0 0 0
2012 1 14 18 30 0 0 0 0
2012 1 14 19 30 0 0 0 0
2012 1 14 20 30 0.016667 0 1.32109 0.027295
2012 1 14 21 30 17.066667 0 20.3663 0.286495
2012 1 14 22 30 52.2 0 59.8979 0.449794
2012 1 14 23 30 112.433333 0 172.489 14.5087
2012 1 15 0 30 416 23.766667 396.291 110.649
2012 1 15 1 30 656.933333 66.633333 447.158 104.03
2012 1 15 2 30 411.366667 15.25 560.749 165.731
2012 1 15 3 30 810.508475 119.066667 877.913 438.571
2012 1 15 4 30 707.833333 107.45 793.09 344.346
2012 1 15 5 30 405 0.916667 530.906 107.162
2012 1 15 6 30 366.916667 11.583333 422.902 85.6324
2012 1 15 7 30 405.583333 215.4 411.942 317.764
2012 1 15 8 30 271.883333 212.566667 313.181 341.891
2012 1 15 9 30 90.75 3.1 100.253 71.7053
2012 1 15 10 30 7.15 6.916667 13.5942 5.30018
2012 1 15 11 30 0 0 0 0
2012 1 15 12 30 0 0 0 0
2012 1 15 13 30 0 0 0 0
2012 1 15 14 30 0 0 0 0
2012 1 15 15 30 0 0 0 0
2012 1 15 16 30 0 0 0 0
2012 1 15 17 30 0 0 0 0
2012 1 15 18 30 0 0 0 0
2012 1 15 19 30 0 0 0 0
2012 1 15 20 30 0.933333 0 5.16097 20.7911
2012 1 15 21 30 105.733333 380.083333 82.4808 224.452
2012 1 15 22 30 235.4 359.05 271.081 513.322
2012 1 15 23 30 521.933333 519.883333 503.543 669.112
2012 1 16 0 30 685.55 435.266667 703.021 693.569
2012 1 16 1 30 905.25 761.35 886.131 811.547
2012 1 16 2 30 1069.466667 978.8 1027.82 924.812
2012 1 16 3 30 999.666667 792.6 1079.79 907.426
2012 1 16 4 30 1117.616667 1001.1 1063.77 944.793
2012 1 16 5 30 909.583333 713.05 975.329 956.32
2012 1 16 6 30 880.5 852.1 821.406 918.27
2012 1 16 7 30 547.566667 492.15 612.43 760.32
2012 1 16 8 30 292.15 316.916667 379.237 615.982
2012 1 16 9 30 80.816667 62.6 160.277 421.985
2012 1 16 10 30 4.916667 2.9 28.4851 119.622
2012 1 16 11 30 0 0 0 0
2012 1 16 12 30 0 0 0 0
2012 1 16 13 30 0 0 0 0
2012 1 16 14 30 0 0 0 0
2012 1 16 15 30 0 0 0 0
2012 1 16 16 30 0 0 0 0
2012 1 16 17 30 0 0 0 0
2012 1 16 18 30 0 0 0 0
2012 1 16 19 30 0 0 0 0
2012 1 16 20 30 0.233333 0 5.15779 30.5544
2012 1 16 21 30 55.7 191.65 84.1577 283.819
2012 1 16 22 30 288.033333 735.083333 276.042 631.009
2012 1 16 23 30 533.166667 880.883333 512.167 814.21
2012 1 17 0 30 755.016667 956.666667 732.709 905.249
2012 1 17 1 30 933.316667 996.116667 912.171 955.811
2012 1 17 2 30 1072.8 1016.133333 1033.87 982.803
2012 1 17 3 30 1011.283333 779.333333 1087.24 993.131
2012 1 17 4 30 1202.75 1007.583333 1067.26 987.178
2012 1 17 5 30 386.533333 214.166667 908.637 735.255
2012 1 17 6 30 967.9 965.633333 618.938 335.898
2012 1 17 7 30 321.1 190.366667 378.138 150.361
2012 1 17 8 30 161.783333 40.266667 255.092 230.596
2012 1 17 9 30 152.116667 387.2 134.22 282.793
2012 1 17 10 30 8.866667 20.583333 27.6594 112.093
2012 1 17 11 30 0 0 0 0
2012 1 17 12 30 0 0 0 0
2012 1 17 13 30 0 0 0 0
2012 1 17 14 30 0 0 0 0
2012 1 17 15 30 0 0 0 0
2012 1 17 16 30 0 0 0 0
2012 1 17 17 30 0 0 0 0
2012 1 17 18 30 0 0 0 0
2012 1 17 19 30 0 0 0 0
2012 1 17 20 30 0.733333 0 5.32206 36.6474
2012 1 17 21 30 56.683333 256.5 86.3634 309.502
2012 1 17 22 30 249.9 532.866667 280.981 648.718
2012 1 17 23 30 550.133333 878.7 518.021 790.118
2012 1 18 0 30 738.8 859 739.253 885.843
2012 1 18 1 30 937.6 998.4 920.677 961.988
2012 1 18 2 30 1066.333333 1017.816667 1044.74 989.644
2012 1 18 3 30 1120.016667 1030.15 1099.67 999.427
2012 1 18 4 30 1100.15 1029.85 1080.49 993.412
2012 1 18 5 30 1017.183333 1007.816667 988.628 970.609
2012 1 18 6 30 864.016667 953.25 823.637 870.552
2012 1 18 7 30 542.566667 724.166667 617.661 796.11
2012 1 18 8 30 419.866667 794.483333 391.003 723.025
2012 1 18 9 30 166.883333 498.966667 163.169 439.087
2012 1 18 10 30 12.1 59.65 28.7685 118.999
2012 1 18 11 30 0 0 0 0
2012 1 18 12 30 0 0 0 0
2012 1 18 13 30 0 0 0 0
2012 1 18 14 30 0 0 0 0
2012 1 18 15 30 0 0 0 0
2012 1 18 16 30 0 0 0 0
2012 1 18 17 30 0 0 0 0
2012 1 18 18 30 0 0 0 0
2012 1 18 19 30 0 0 0 0
2012 1 18 20 30 0.383333 0 5.35254 41.1033
2012 1 18 21 30 68.016667 372 87.3577 330.435
2012 1 18 22 30 284 764.05 284.869 696.792
2012 1 18 23 30 535.733333 916.416667 525.595 867.936
2012 1 19 0 30 762 981.65 748.865 948.69
2012 1 19 1 30 943.616667 1018.366667 929.76 991.616
2012 1 19 2 30 1069.8 1039.383333 1052.38 1014.26
2012 1 19 3 30 1141.233333 1035.733333 1104.88 1019.35
2012 1 19 4 30 1105.85 997.5 1084.58 1012.1
2012 1 19 5 30 973.6 943.7 993.783 988.49
2012 1 19 6 30 708.816667 687.816667 784.715 692.849
2012 1 19 7 30 549.466667 654.75 572.141 563.914
2012 1 19 8 30 321.65 530.7 390.296 699.427
2012 1 19 9 30 76.516667 136.233333 167.551 483.327
2012 1 19 10 30 8.066667 26.2 30.0173 139.849
2012 1 19 11 30 0 0 0 0
2012 1 19 12 30 0 0 0 0
2012 1 19 13 30 0 0 0 0
2012 1 19 14 30 0 0 0 0
2012 1 19 15 30 0 0 0 0
2012 1 19 16 30 0 0 0 0
2012 1 19 17 30 0 0 0 0
2012 1 19 18 30 0 0 0 0
2012 1 19 19 30 0 0 0 0
2012 1 19 20 30 0.266667 0 4.36329 27.1757
2012 1 19 21 30 66.8 377.033333 80.9275 279.719
2012 1 19 22 30 281.516667 771.4 271.74 631.671
2012 1 19 23 30 531.233333 912.1 508.995 815.828
2012 1 20 0 30 766.55 980.583333 725.806 888.771
2012 1 20 1 30 787.233333 776.416667 902.044 924.606
2012 1 20 2 30 809.1 647.35 1025.45 954.635
2012 1 20 3 30 803.633333 535.116667 1079.72 953.624
2012 1 20 4 30 720.483333 482.816667 834.18 535.407
2012 1 20 5 30 776.433333 587.95 520.88 99.6694
2012 1 20 6 30 822.133333 784.333333 516.914 248.219
2012 1 20 7 30 536.216667 585.55 536.219 551.849
2012 1 20 8 30 433.816667 748.766667 382.528 653.688
2012 1 20 9 30 92.466667 163.3 160.54 436.446
2012 1 20 10 30 7.883333 14.116667 28.3359 122.175
2012 1 20 11 30 0 0 0 0
2012 1 20 12 30 0 0 0 0
2012 1 20 13 30 0 0 0 0
2012 1 20 14 30 0 0 0 0
2012 1 20 15 30 0 0 0 0
2012 1 20 16 30 0 0 0 0
2012 1 20 17 30 0 0 0 0
2012 1 20 18 30 0 0 0 0
2012 1 20 19 30 0 0 0 0
2012 1 20 20 30 0.216667 0 3.85905 20.6576
2012 1 20 21 30 54.033333 147.266667 76.2303 245.475
2012 1 20 22 30 261.65 571.9 261.198 580.045
2012 1 20 23 30 510.466667 791.266667 495.602 772.862
2012 1 21 0 30 732.7 900.916667 716.382 869.329
2012 1 21 1 30 913.866667 958.083333 897.638 924.598
2012 1 21 2 30 1032.133333 973.1 1022.41 956.926
2012 1 21 3 30 1092.25 987.05 1080.1 974.175
2012 1 21 4 30 1051.1 939.683333 1064.26 975.657
2012 1 21 5 30 1013.233333 969.033333 975.463 958.826
2012 1 21 6 30 820.166667 843.816667 815.54 877.497
2012 1 21 7 30 389.583333 263.15 473.059 430.834
2012 1 21 8 30 188.683333 64.4 193.359 88.5334
2012 1 21 9 30 82.3 2.716667 103.297 112.011
2012 1 21 10 30 5.833333 2.566667 24.3823 50.1365
2012 1 21 11 30 0 0 0 0
2012 1 21 12 30 0 0 0 0
2012 1 21 13 30 0 0 0 0
2012 1 21 14 30 0 0 0 0
2012 1 21 15 30 0 0 0 0
2012 1 21 16 30 0 0 0 0
2012 1 21 17 30 0 0 0 0
2012 1 21 18 30 0 0 0 0
2012 1 21 19 30 0 0 0 0
2012 1 21 20 30 0.15 0 3.22573 12.4973
2012 1 21 21 30 54.733333 229.3 71.0442 209.424
2012 1 21 22 30 262.233333 637.2 250.24 532.552
2012 1 21 23 30 505.483333 801.733333 482.282 739.917
2012 1 22 0 30 722.8 871.916667 699.443 837.07
2012 1 22 1 30 901.883333 929.316667 877.59 890.162
2012 1 22 2 30 1020.983333 939.616667 1002.14 927.056
2012 1 22 3 30 1073.883333 942.55 1057.66 940.626
2012 1 22 4 30 1048.65 896.25 1039.83 935.484
2012 1 22 5 30 980.833333 921.5 950.716 912.476
2012 1 22 6 30 810.583333 842.55 800.009 873.199
2012 1 22 7 30 600 788.266667 599.673 799.678
2012 1 22 8 30 378.1 667.166667 368.837 652.253
2012 1 22 9 30 145.333333 458.266667 149.761 363.755
2012 1 22 10 30 10.566667 48.116667 25.0037 85.9275
2012 1 22 11 30 0 0 0 0
2012 1 22 12 30 0 0 0 0
2012 1 22 13 30 0 0 0 0
2012 1 22 14 30 0 0 0 0
2012 1 22 15 30 0 0 0 0
2012 1 22 16 30 0 0 0 0
2012 1 22 17 30 0 0 0 0
2012 1 22 18 30 0 0 0 0
2012 1 22 19 30 0 0 0 0
2012 1 22 20 30 0.216667 0 3.09156 14.9996
2012 1 22 21 30 49.516667 244.916667 71.4727 227.143
2012 1 22 22 30 262.366667 685.216667 252.324 561.679
2012 1 22 23 30 512.483333 852.45 485.157 762.735
2012 1 23 0 30 738.05 931.083333 705.51 863.36
2012 1 23 1 30 903.666667 940.033333 885.893 918.643
2012 1 23 2 30 1050.45 937.616667 979.734 787.114
2012 1 23 3 30 1090.816667 916.066667 1009 626.594
2012 1 23 4 30 760.583333 515.816667 1021.45 773.361
2012 1 23 5 30 747.383333 564.95 957.358 904.247
2012 1 23 6 30 541.366667 362.766667 689.132 541.926
2012 1 23 7 30 524.216667 518.483333 405.618 191.567
2012 1 23 8 30 267.716667 263.283333 224.436 105
2012 1 23 9 30 40.95 0 70.9808 17.3023
2012 1 23 10 30 4.6 13.6 9.8047 0.7926
2012 1 23 11 30 0 0 0 0
2012 1 23 12 30 0 0 0 0
2012 1 23 13 30 0 0 0 0
2012 1 23 14 30 0 0 0 0
2012 1 23 15 30 0 0 0 0
2012 1 23 16 30 0 0 0 0
2012 1 23 17 30 0 0 0 0
2012 1 23 18 30 0 0 0 0
2012 1 23 19 30 0 0 0 0
2012 1 23 20 30 0.083333 0 2.67533 8.95832
2012 1 23 21 30 58.3 328.35 68.1563 194.809
2012 1 23 22 30 272.683333 745.65 246.643 517.884
2012 1 23 23 30 518.183333 886.55 480.968 733.727
2012 1 24 0 30 737.2 942.55 703.123 840.439
2012 1 24 1 30 917.783333 979.05 885.102 898.587
2012 1 24 2 30 1043.55 991.433333 1010.3 931.399
2012 1 24 3 30 1051.383333 895.183333 1067.68 935.551
2012 1 24 4 30 1032.233333 851.75 1053.75 932.051
2012 1 24 5 30 944.083333 793.933333 935.512 750.102
2012 1 24 6 30 893.05 954.183333 758.049 621.468
2012 1 24 7 30 630.25 868.166667 562.977 560.482
2012 1 24 8 30 351.783333 627.983333 353.773 473.793
2012 1 24 9 30 147.516667 493.216667 155.885 368.859
2012 1 24 10 30 11.65 71.283333 27.9681 116.124
2012 1 24 11 30 0 0 0 0
2012 1 24 12 30 0 0 0 0
2012 1 24 13 30 0 0 0 0
2012 1 24 14 30 0 0 0 0
2012 1 24 15 30 0 0 0 0
2012 1 24 16 30 0 0 0 0
2012 1 24 17 30 0 0 0 0
2012 1 24 18 30 0 0 0 0
