Date,2024/11/25,
Time,18:00:00,
Memo,EKO 711 DNI,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.5,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,0.01,
301.00,0.01,
302.00,0.01,
303.00,0.00,
304.00,-0.02,
305.00,-0.03,
306.00,-0.02,
307.00,-0.02,
308.00,-0.02,
309.00,-0.02,
310.00,-0.01,
311.00,-0.01,
312.00,-0.02,
313.00,-0.01,
314.00,-0.00,
315.00,-0.01,
316.00,-0.01,
317.00,-0.02,
318.00,-0.02,
319.00,-0.00,
320.00,0.00,
321.00,-0.00,
322.00,0.01,
323.00,0.01,
324.00,0.01,
325.00,0.01,
326.00,0.00,
327.00,-0.01,
328.00,-0.00,
329.00,-0.01,
330.00,-0.02,
331.00,-0.01,
332.00,0.01,
333.00,0.01,
334.00,0.01,
335.00,0.01,
336.00,0.00,
337.00,-0.00,
338.00,-0.01,
339.00,-0.01,
340.00,-0.00,
341.00,0.01,
342.00,0.00,
343.00,-0.00,
344.00,0.01,
345.00,0.01,
346.00,0.00,
347.00,0.01,
348.00,0.00,
349.00,0.00,
350.00,-0.01,
351.00,-0.01,
352.00,-0.02,
353.00,-0.01,
354.00,-0.00,
355.00,-0.00,
356.00,0.01,
357.00,0.02,
358.00,0.01,
359.00,0.00,
360.00,0.00,
361.00,0.00,
362.00,0.00,
363.00,0.01,
364.00,-0.00,
365.00,0.00,
366.00,0.00,
367.00,-0.01,
368.00,-0.02,
369.00,-0.01,
370.00,-0.01,
371.00,-0.01,
372.00,-0.01,
373.00,-0.01,
374.00,-0.00,
375.00,0.00,
376.00,-0.00,
377.00,-0.01,
378.00,0.00,
379.00,0.00,
380.00,-0.00,
381.00,-0.01,
382.00,-0.01,
383.00,-0.01,
384.00,-0.01,
385.00,-0.01,
386.00,-0.00,
387.00,0.00,
388.00,0.01,
389.00,0.00,
390.00,-0.00,
391.00,-0.00,
392.00,-0.01,
393.00,-0.01,
394.00,-0.01,
395.00,-0.01,
396.00,0.00,
397.00,0.00,
398.00,-0.00,
399.00,0.00,
400.00,0.01,
401.00,-0.00,
402.00,-0.00,
403.00,-0.00,
404.00,-0.01,
405.00,-0.01,
406.00,-0.00,
407.00,-0.01,
408.00,0.00,
409.00,0.00,
410.00,0.00,
411.00,-0.00,
412.00,0.00,
413.00,0.00,
414.00,-0.00,
415.00,-0.00,
416.00,-0.00,
417.00,-0.00,
418.00,0.01,
419.00,0.01,
420.00,-0.00,
421.00,0.00,
422.00,0.00,
423.00,-0.02,
424.00,-0.02,
425.00,-0.01,
426.00,-0.01,
427.00,-0.02,
428.00,-0.02,
429.00,-0.02,
430.00,-0.01,
431.00,-0.00,
432.00,-0.00,
433.00,0.01,
434.00,0.02,
435.00,0.01,
436.00,-0.01,
437.00,-0.00,
438.00,-0.01,
439.00,-0.02,
440.00,-0.01,
441.00,-0.01,
442.00,-0.00,
443.00,0.00,
444.00,0.01,
445.00,-0.01,
446.00,-0.00,
447.00,0.01,
448.00,0.02,
449.00,0.02,
450.00,0.02,
451.00,0.02,
452.00,0.02,
453.00,0.00,
454.00,-0.01,
455.00,-0.00,
456.00,-0.01,
457.00,-0.03,
458.00,-0.02,
459.00,-0.01,
460.00,-0.01,
461.00,-0.02,
462.00,-0.01,
463.00,-0.03,
464.00,0.00,
465.00,0.01,
466.00,-0.02,
467.00,-0.04,
468.00,-0.01,
469.00,-0.01,
470.00,0.00,
471.00,0.03,
472.00,0.04,
473.00,0.03,
474.00,-0.00,
475.00,-0.03,
476.00,-0.04,
477.00,0.01,
478.00,-0.01,
479.00,-0.03,
480.00,-0.03,
481.00,-0.03,
482.00,-0.04,
483.00,-0.03,
484.00,-0.03,
485.00,-0.01,
486.00,0.04,
487.00,0.01,
488.00,0.01,
489.00,0.04,
490.00,0.04,
491.00,-0.00,
492.00,-0.01,
493.00,0.02,
494.00,0.01,
495.00,0.03,
496.00,0.03,
497.00,0.00,
498.00,-0.01,
499.00,-0.04,
500.00,-0.05,
501.00,-0.06,
502.00,-0.02,
503.00,-0.01,
504.00,0.02,
505.00,0.02,
506.00,0.02,
507.00,0.01,
508.00,0.01,
509.00,-0.00,
510.00,-0.03,
511.00,-0.02,
512.00,-0.05,
513.00,-0.08,
514.00,-0.09,
515.00,-0.07,
516.00,-0.02,
517.00,0.04,
518.00,0.06,
519.00,0.09,
520.00,0.12,
521.00,0.07,
522.00,-0.00,
523.00,-0.00,
524.00,-0.01,
525.00,-0.05,
526.00,-0.06,
527.00,-0.02,
528.00,-0.02,
529.00,0.00,
530.00,0.02,
531.00,0.02,
532.00,0.02,
533.00,0.02,
534.00,-0.03,
535.00,-0.05,
536.00,-0.03,
537.00,-0.03,
538.00,-0.03,
539.00,-0.02,
540.00,-0.03,
541.00,0.00,
542.00,0.04,
543.00,0.03,
544.00,0.00,
545.00,0.01,
546.00,-0.01,
547.00,-0.06,
548.00,-0.06,
549.00,-0.04,
550.00,-0.00,
551.00,0.02,
552.00,0.02,
553.00,0.00,
554.00,0.04,
555.00,0.02,
556.00,-0.00,
557.00,-0.01,
558.00,0.00,
559.00,-0.00,
560.00,-0.01,
561.00,-0.03,
562.00,0.01,
563.00,0.02,
564.00,0.02,
565.00,0.02,
566.00,0.06,
567.00,0.05,
568.00,0.03,
569.00,0.03,
570.00,0.03,
571.00,0.00,
572.00,0.01,
573.00,0.01,
574.00,0.01,
575.00,0.04,
576.00,0.04,
577.00,0.01,
578.00,0.01,
579.00,0.01,
580.00,-0.03,
581.00,-0.04,
582.00,-0.05,
583.00,-0.03,
584.00,0.00,
585.00,0.01,
586.00,-0.01,
587.00,0.01,
588.00,0.03,
589.00,-0.01,
590.00,-0.00,
591.00,-0.00,
592.00,0.01,
593.00,0.02,
594.00,0.04,
595.00,0.03,
596.00,0.06,
597.00,0.04,
598.00,-0.04,
599.00,-0.06,
600.00,-0.05,
601.00,-0.07,
602.00,-0.07,
603.00,-0.03,
604.00,-0.01,
605.00,-0.02,
606.00,0.02,
607.00,-0.02,
608.00,-0.01,
609.00,0.01,
610.00,-0.01,
611.00,-0.04,
612.00,-0.02,
613.00,0.00,
614.00,-0.04,
615.00,-0.02,
616.00,-0.02,
617.00,-0.04,
618.00,-0.03,
619.00,-0.03,
620.00,-0.04,
621.00,-0.04,
622.00,-0.02,
623.00,-0.06,
624.00,-0.06,
625.00,-0.05,
626.00,-0.04,
627.00,-0.04,
628.00,-0.05,
629.00,-0.06,
630.00,-0.02,
631.00,-0.16,
632.00,-0.27,
633.00,-0.26,
634.00,-0.22,
635.00,-0.26,
636.00,-0.13,
637.00,0.00,
638.00,0.03,
639.00,0.04,
640.00,0.06,
641.00,0.04,
642.00,0.03,
643.00,0.01,
644.00,-0.05,
645.00,-0.10,
646.00,-0.09,
647.00,-0.07,
648.00,-0.04,
649.00,-0.01,
650.00,0.00,
651.00,0.04,
652.00,0.04,
653.00,0.01,
654.00,-0.02,
655.00,-0.02,
656.00,-0.04,
657.00,-0.06,
658.00,-0.06,
659.00,-0.04,
660.00,-0.02,
661.00,-0.02,
662.00,-0.04,
663.00,0.01,
664.00,0.03,
665.00,0.03,
666.00,0.02,
667.00,0.03,
668.00,0.00,
669.00,0.02,
670.00,-0.01,
671.00,-0.04,
672.00,-0.05,
673.00,-0.04,
674.00,-0.09,
675.00,-0.05,
676.00,0.01,
677.00,0.05,
678.00,0.06,
679.00,0.05,
680.00,0.01,
681.00,0.03,
682.00,-0.00,
683.00,-0.05,
