Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2024-10-31 00:00:00,0.41,20.72,3.84
2024-10-31 00:00:10,0.56,20.72,4.1
2024-10-31 00:00:20,0.27,20.72,3.19
2024-10-31 00:00:30,0.47,20.72,4.1
2024-10-31 00:00:40,0.41,20.72,3.94
2024-10-31 00:00:50,0.24,20.74,4.05
2024-10-31 00:01:00,0.3,20.74,4.1
2024-10-31 00:01:10,0.24,20.74,3.94
2024-10-31 00:01:20,0.3,20.74,4.1
2024-10-31 00:01:30,0.41,20.75,3.64
2024-10-31 00:01:40,0.36,20.74,3.94
2024-10-31 00:01:50,0.36,20.75,3.69
2024-10-31 00:02:00,0.3,20.75,4.4
2024-10-31 00:02:10,0.36,20.75,4.35
2024-10-31 00:02:20,0.5,20.75,5.01
2024-10-31 00:02:30,0.68,20.75,4.65
2024-10-31 00:02:40,0.74,20.74,4.8
2024-10-31 00:02:50,0.83,20.74,4.35
2024-10-31 00:03:00,0.89,20.74,4.4
2024-10-31 00:03:10,0.74,20.72,4.3
2024-10-31 00:03:20,0.92,20.72,3.94
2024-10-31 00:03:30,0.77,20.72,2.99
2024-10-31 00:03:40,0.86,20.7,4.45
2024-10-31 00:03:50,0.74,20.7,4.65
2024-10-31 00:04:00,0.86,20.7,4.55
2024-10-31 00:04:10,0.59,20.69,3.64
2024-10-31 00:04:20,0.68,20.69,4.3
2024-10-31 00:04:30,0.68,20.69,4.0
2024-10-31 00:04:40,0.8,20.69,5.01
2024-10-31 00:04:50,0.77,20.67,3.89
2024-10-31 00:05:00,0.95,20.67,4.0
2024-10-31 00:05:10,0.95,20.67,3.29
2024-10-31 00:05:20,0.56,20.66,4.72
2024-10-31 00:05:30,0.68,20.66,4.86
2024-10-31 00:05:40,0.86,20.66,4.8
2024-10-31 00:05:50,0.77,20.66,4.7
2024-10-31 00:06:00,0.74,20.64,4.75
2024-10-31 00:06:10,0.59,20.64,4.0
2024-10-31 00:06:20,0.65,20.64,3.41
2024-10-31 00:06:30,0.59,20.64,3.84
2024-10-31 00:06:40,0.38,20.64,3.34
2024-10-31 00:06:50,0.53,20.64,4.32
2024-10-31 00:07:00,0.41,20.64,4.21
2024-10-31 00:07:10,0.62,20.64,3.74
2024-10-31 00:07:20,0.53,20.64,3.94
2024-10-31 00:07:30,0.56,20.64,4.0
2024-10-31 00:07:40,0.44,20.64,3.55
2024-10-31 00:07:50,0.56,20.64,4.0
2024-10-31 00:08:00,0.68,20.64,3.74
2024-10-31 00:08:10,0.83,20.63,4.3
2024-10-31 00:08:20,0.65,20.63,4.6
2024-10-31 00:08:30,0.65,20.63,4.45
2024-10-31 00:08:40,0.56,20.63,4.4
2024-10-31 00:08:50,0.59,20.63,4.65
2024-10-31 00:09:00,0.5,20.63,4.35
