Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2024-11-08 00:00:00,0.0,3.88,0.3
2024-11-08 00:00:10,0.0,3.87,0.39
2024-11-08 00:00:20,0.0,3.87,0.46
2024-11-08 00:00:30,0.0,3.87,0.61
2024-11-08 00:00:40,0.0,3.87,0.32
2024-11-08 00:00:50,0.0,3.85,0.55
2024-11-08 00:01:00,0.0,3.85,0.59
2024-11-08 00:01:10,0.0,3.85,0.55
2024-11-08 00:01:20,0.0,3.84,1.11
2024-11-08 00:01:30,0.0,3.84,0.66
2024-11-08 00:01:40,0.0,3.82,0.56
2024-11-08 00:01:50,0.0,3.82,0.35
2024-11-08 00:02:00,0.0,3.82,0.35
2024-11-08 00:02:10,0.0,3.82,0.2
2024-11-08 00:02:20,0.0,3.82,0.35
2024-11-08 00:02:30,0.0,3.81,0.59
2024-11-08 00:02:40,0.0,3.81,0.41
2024-11-08 00:02:50,0.0,3.81,0.56
2024-11-08 00:03:00,0.0,3.79,0.28
2024-11-08 00:03:10,0.0,3.79,0.2
2024-11-08 00:03:20,0.0,3.79,0.17
2024-11-08 00:03:30,0.0,3.79,0.76
2024-11-08 00:03:40,0.0,3.79,0.46
2024-11-08 00:03:50,0.0,3.79,0.35
2024-11-08 00:04:00,0.0,3.78,0.41
2024-11-08 00:04:10,0.0,3.78,0.51
2024-11-08 00:04:20,0.0,3.78,0.68
2024-11-08 00:04:30,0.0,3.78,0.41
2024-11-08 00:04:40,0.0,3.76,0.61
2024-11-08 00:04:50,0.0,3.76,0.59
2024-11-08 00:05:00,0.0,3.74,0.46
2024-11-08 00:05:10,0.0,3.74,0.73
2024-11-08 00:05:20,0.0,3.73,0.15
2024-11-08 00:05:30,0.0,3.73,0.5
2024-11-08 00:05:40,0.0,3.71,0.55
2024-11-08 00:05:50,0.0,3.71,0.32
2024-11-08 00:06:00,0.0,3.71,0.34
2024-11-08 00:06:10,0.0,3.71,0.32
2024-11-08 00:06:20,0.0,3.73,0.4
2024-11-08 00:06:30,0.0,3.73,0.46
2024-11-08 00:06:40,0.0,3.73,0.25
2024-11-08 00:06:50,0.0,3.73,0.5
2024-11-08 00:07:00,0.0,3.73,0.27
2024-11-08 00:07:10,0.0,3.73,0.41
2024-11-08 00:07:20,0.0,3.73,0.5
2024-11-08 00:07:30,0.0,3.73,0.36
2024-11-08 00:07:40,0.0,3.73,0.3
2024-11-08 00:07:50,0.0,3.73,0.51
2024-11-08 00:08:00,0.0,3.74,0.28
2024-11-08 00:08:10,0.0,3.76,0.23
2024-11-08 00:08:20,0.0,3.78,0.34
2024-11-08 00:08:30,0.0,3.79,0.15
2024-11-08 00:08:40,0.0,3.81,0.25
2024-11-08 00:08:50,0.0,3.82,0.25
2024-11-08 00:09:00,0.0,3.82,0.34
2024-11-08 00:09:10,0.0,3.84,0.39
2024-11-08 00:09:20,0.0,3.85,0.23
2024-11-08 00:09:30,0.0,3.85,0.46
2024-11-08 00:09:40,0.0,3.87,0.23
2024-11-08 00:09:50,0.0,3.87,0.35
2024-11-08 00:10:00,0.0,3.87,0.36
2024-11-08 00:10:10,0.0,3.88,0.66
2024-11-08 00:10:20,0.0,3.88,0.36
2024-11-08 00:10:30,0.0,3.88,0.63
2024-11-08 00:10:40,0.0,3.88,0.61
2024-11-08 00:10:50,0.0,3.88,0.32
2024-11-08 00:11:00,0.0,3.9,0.46
2024-11-08 00:11:10,0.0,3.9,0.57
2024-11-08 00:11:20,0.0,3.9,0.11
2024-11-08 00:11:30,0.0,3.9,0.35
2024-11-08 00:11:40,0.0,3.92,0.25
2024-11-08 00:11:50,0.0,3.92,0.32
2024-11-08 00:12:00,0.0,3.93,0.26
2024-11-08 00:12:10,0.0,3.93,0.3
2024-11-08 00:12:20,0.0,3.93,0.41
2024-11-08 00:12:30,0.0,3.95,0.36
2024-11-08 00:12:40,0.0,3.95,0.46
2024-11-08 00:12:50,0.0,3.96,0.06
2024-11-08 00:13:00,0.0,3.98,0.25
2024-11-08 00:13:10,0.0,3.98,0.3
2024-11-08 00:13:20,0.0,3.98,0.28
2024-11-08 00:13:30,0.0,3.99,0.18
2024-11-08 00:13:40,0.0,3.99,0.23
2024-11-08 00:13:50,0.0,3.99,0.18
2024-11-08 00:14:00,0.0,4.01,0.41
2024-11-08 00:14:10,0.0,4.01,0.46
2024-11-08 00:14:20,0.0,4.03,0.15
2024-11-08 00:14:30,0.0,4.03,0.18
2024-11-08 00:14:40,0.0,4.03,0.36
2024-11-08 00:14:50,0.0,4.04,0.25
2024-11-08 00:15:00,0.0,4.04,0.57
2024-11-08 00:15:10,0.0,4.06,0.3
2024-11-08 00:15:20,0.0,4.07,0.11
2024-11-08 00:15:30,0.0,4.09,0.0
2024-11-08 00:15:40,0.0,4.09,0.17
2024-11-08 00:15:50,0.0,4.1,0.23
2024-11-08 00:16:00,0.0,4.12,0.2
2024-11-08 00:16:10,0.0,4.12,0.35
2024-11-08 00:16:20,0.0,4.14,0.11
2024-11-08 00:16:30,0.0,4.14,0.46
2024-11-08 00:16:40,0.0,4.15,0.5
2024-11-08 00:16:50,0.0,4.17,0.26
2024-11-08 00:17:00,0.0,4.17,0.35
2024-11-08 00:17:10,0.0,4.18,0.35
2024-11-08 00:17:20,0.0,4.18,0.0
2024-11-08 00:17:30,0.0,4.2,0.28
2024-11-08 00:17:40,0.0,4.21,0.28
2024-11-08 00:17:50,0.0,4.21,0.34
2024-11-08 00:18:00,0.0,4.23,0.25
2024-11-08 00:18:10,0.0,4.23,0.3
2024-11-08 00:18:20,0.0,4.23,0.32
2024-11-08 00:18:30,0.0,4.25,0.17
2024-11-08 00:18:40,0.0,4.25,0.28
2024-11-08 00:18:50,0.0,4.26,0.25
2024-11-08 00:19:00,0.0,4.26,0.4
2024-11-08 00:19:10,0.0,4.26,0.46
2024-11-08 00:19:20,0.0,4.26,0.46
2024-11-08 00:19:30,0.0,4.26,0.46
2024-11-08 00:19:40,0.0,4.26,0.32
2024-11-08 00:19:50,0.0,4.28,0.46
2024-11-08 00:20:00,0.0,4.28,0.36
2024-11-08 00:20:10,0.0,4.28,0.3
2024-11-08 00:20:20,0.0,4.28,0.55
2024-11-08 00:20:30,0.0,4.28,0.41
2024-11-08 00:20:40,0.0,4.28,0.23
2024-11-08 00:20:50,0.0,4.29,0.61
2024-11-08 00:21:00,0.0,4.29,0.2
2024-11-08 00:21:10,0.0,4.29,0.56
2024-11-08 00:21:20,0.0,4.29,0.34
2024-11-08 00:21:30,0.0,4.29,0.17
2024-11-08 00:21:40,0.0,4.31,0.32
2024-11-08 00:21:50,0.0,4.31,0.46
2024-11-08 00:22:00,0.0,4.31,0.36
2024-11-08 00:22:10,0.0,4.31,0.35
2024-11-08 00:22:20,0.0,4.32,0.15
2024-11-08 00:22:30,0.0,4.32,0.35
2024-11-08 00:22:40,0.0,4.34,0.55
2024-11-08 00:22:50,0.0,4.34,0.35
2024-11-08 00:23:00,0.0,4.34,0.33
2024-11-08 00:23:10,0.0,4.35,0.25
2024-11-08 00:23:20,0.0,4.35,0.3
2024-11-08 00:23:30,0.0,4.35,0.25
2024-11-08 00:23:40,0.0,4.37,0.35
2024-11-08 00:23:50,0.0,4.37,0.17
2024-11-08 00:24:00,0.0,4.39,0.3
2024-11-08 00:24:10,0.0,4.39,0.26
2024-11-08 00:24:20,0.0,4.39,0.46
2024-11-08 00:24:30,0.0,4.4,0.56
2024-11-08 00:24:40,0.0,4.4,0.4
2024-11-08 00:24:50,0.0,4.4,0.15
2024-11-08 00:25:00,0.0,4.4,0.28
2024-11-08 00:25:10,0.0,4.4,0.5
2024-11-08 00:25:20,0.0,4.4,0.4
2024-11-08 00:25:30,0.0,4.4,0.35
2024-11-08 00:25:40,0.0,4.4,0.4
2024-11-08 00:25:50,0.0,4.4,0.35
2024-11-08 00:26:00,0.0,4.4,0.36
2024-11-08 00:26:10,0.0,4.4,0.5
2024-11-08 00:26:20,0.0,4.42,0.46
2024-11-08 00:26:30,0.0,4.42,0.4
2024-11-08 00:26:40,0.0,4.42,0.46
2024-11-08 00:26:50,0.0,4.42,0.32
2024-11-08 00:27:00,0.0,4.42,0.55
2024-11-08 00:27:10,0.0,4.43,0.25
2024-11-08 00:27:20,0.0,4.43,0.23
2024-11-08 00:27:30,0.0,4.43,0.23
2024-11-08 00:27:40,0.0,4.45,0.23
2024-11-08 00:27:50,0.0,4.45,0.23
2024-11-08 00:28:00,0.0,4.45,0.5
2024-11-08 00:28:10,0.0,4.46,0.35
2024-11-08 00:28:20,0.0,4.46,0.25
2024-11-08 00:28:30,0.0,4.48,0.32
2024-11-08 00:28:40,0.0,4.5,0.39
2024-11-08 00:28:50,0.0,4.5,0.2
2024-11-08 00:29:00,0.0,4.5,0.23
2024-11-08 00:29:10,0.0,4.51,0.33
2024-11-08 00:29:20,0.0,4.51,0.4
2024-11-08 00:29:30,0.0,4.53,0.13
2024-11-08 00:29:40,0.0,4.53,0.17
2024-11-08 00:29:50,0.0,4.54,0.25
2024-11-08 00:30:00,0.0,4.54,0.41
2024-11-08 00:30:10,0.0,4.54,0.64
2024-11-08 00:30:20,0.0,4.54,0.34
2024-11-08 00:30:30,0.0,4.56,0.66
2024-11-08 00:30:40,0.0,4.56,0.5
2024-11-08 00:30:50,0.0,4.56,0.51
2024-11-08 00:31:00,0.0,4.56,0.51
2024-11-08 00:31:10,0.0,4.56,0.57
2024-11-08 00:31:20,0.0,4.56,1.0
2024-11-08 00:31:30,0.0,4.56,0.36
2024-11-08 00:31:40,0.0,4.57,0.65
2024-11-08 00:31:50,0.0,4.57,0.36
2024-11-08 00:32:00,0.0,4.57,0.59
2024-11-08 00:32:10,0.0,4.57,0.4
2024-11-08 00:32:20,0.0,4.57,0.36
2024-11-08 00:32:30,0.0,4.57,0.55
2024-11-08 00:32:40,0.0,4.57,0.2
2024-11-08 00:32:50,0.0,4.57,0.59
2024-11-08 00:33:00,0.0,4.57,0.32
2024-11-08 00:33:10,0.0,4.57,0.32
2024-11-08 00:33:20,0.0,4.57,0.41
2024-11-08 00:33:30,0.0,4.59,0.25
2024-11-08 00:33:40,0.0,4.59,0.34
2024-11-08 00:33:50,0.0,4.59,0.51
2024-11-08 00:34:00,0.0,4.59,0.46
2024-11-08 00:34:10,0.0,4.59,0.23
2024-11-08 00:34:20,0.0,4.59,0.41
2024-11-08 00:34:30,0.0,4.61,0.46
2024-11-08 00:34:40,0.0,4.61,0.27
2024-11-08 00:34:50,0.0,4.61,0.55
2024-11-08 00:35:00,0.0,4.61,0.51
2024-11-08 00:35:10,0.0,4.61,0.17
2024-11-08 00:35:20,0.0,4.61,0.37
2024-11-08 00:35:30,0.0,4.61,0.06
2024-11-08 00:35:40,0.0,4.61,0.34
2024-11-08 00:35:50,0.0,4.61,0.51
2024-11-08 00:36:00,0.0,4.61,0.46
2024-11-08 00:36:10,0.0,4.62,0.23
2024-11-08 00:36:20,0.0,4.64,0.05
2024-11-08 00:36:30,0.0,4.65,0.11
2024-11-08 00:36:40,0.0,4.65,0.1
2024-11-08 00:36:50,0.0,4.67,0.46
2024-11-08 00:37:00,0.0,4.68,0.26
2024-11-08 00:37:10,0.0,4.68,0.28
2024-11-08 00:37:20,0.0,4.7,0.17
2024-11-08 00:37:30,0.0,4.7,0.33
2024-11-08 00:37:40,0.0,4.7,0.27
2024-11-08 00:37:50,0.0,4.71,0.32
2024-11-08 00:38:00,0.0,4.71,0.23
