Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2024-11-18 00:00:00,0.53,2.66,4.63
2024-11-18 00:00:10,0.66,2.65,6.83
2024-11-18 00:00:20,0.65,2.65,6.83
2024-11-18 00:00:30,0.68,2.65,6.44
2024-11-18 00:00:40,0.8,2.63,3.72
2024-11-18 00:00:50,0.59,2.63,5.2
2024-11-18 00:01:00,0.71,2.63,4.55
2024-11-18 00:01:10,0.68,2.62,6.76
2024-11-18 00:01:20,0.62,2.62,7.13
2024-11-18 00:01:30,0.74,2.62,9.84
2024-11-18 00:01:40,0.74,2.62,2.62
2024-11-18 00:01:50,0.62,2.6,7.51
2024-11-18 00:02:00,0.66,2.6,5.16
2024-11-18 00:02:10,0.59,2.59,4.01
2024-11-18 00:02:20,0.74,2.59,5.21
2024-11-18 00:02:30,0.83,2.59,4.68
2024-11-18 00:02:40,0.65,2.57,5.54
2024-11-18 00:02:50,0.71,2.57,3.34
2024-11-18 00:03:00,0.65,2.57,7.8
2024-11-18 00:03:10,0.68,2.55,12.75
2024-11-18 00:03:20,0.62,2.55,7.74
2024-11-18 00:03:30,0.71,2.55,5.16
2024-11-18 00:03:40,0.68,2.54,4.25
2024-11-18 00:03:50,0.74,2.54,5.69
2024-11-18 00:04:00,0.77,2.54,4.21
2024-11-18 00:04:10,0.71,2.52,5.01
2024-11-18 00:04:20,0.77,2.52,6.52
2024-11-18 00:04:30,0.71,2.51,5.58
2024-11-18 00:04:40,0.65,2.51,3.87
2024-11-18 00:04:50,0.71,2.49,7.34
2024-11-18 00:05:00,0.83,2.49,5.35
2024-11-18 00:05:10,0.8,2.49,4.03
2024-11-18 00:05:20,0.8,2.48,3.97
2024-11-18 00:05:30,0.71,2.48,4.25
2024-11-18 00:05:40,0.8,2.48,6.37
2024-11-18 00:05:50,0.68,2.46,5.23
2024-11-18 00:06:00,0.59,2.46,7.06
2024-11-18 00:06:10,0.68,2.44,9.79
2024-11-18 00:06:20,0.74,2.44,4.16
2024-11-18 00:06:30,0.68,2.43,4.63
2024-11-18 00:06:40,0.68,2.43,7.89
2024-11-18 00:06:50,0.83,2.41,8.45
2024-11-18 00:07:00,0.89,2.41,8.5
2024-11-18 00:07:10,0.95,2.4,5.72
2024-11-18 00:07:20,0.71,2.4,3.71
2024-11-18 00:07:30,0.86,2.38,7.06
2024-11-18 00:07:40,0.8,2.38,5.39
2024-11-18 00:07:50,0.89,2.37,7.85
2024-11-18 00:08:00,0.68,2.35,5.75
2024-11-18 00:08:10,0.83,2.35,4.32
2024-11-18 00:08:20,0.86,2.35,8.08
2024-11-18 00:08:30,0.89,2.33,6.37
2024-11-18 00:08:40,0.89,2.32,1.82
2024-11-18 00:08:50,0.98,2.32,10.92
2024-11-18 00:09:00,0.92,2.3,10.58
2024-11-18 00:09:10,0.8,2.3,5.46
2024-11-18 00:09:20,0.86,2.29,5.28
2024-11-18 00:09:30,0.83,2.29,5.58
2024-11-18 00:09:40,0.77,2.27,12.11
2024-11-18 00:09:50,0.83,2.27,8.52
2024-11-18 00:10:00,0.92,2.26,8.93
2024-11-18 00:10:10,1.04,2.26,9.56
2024-11-18 00:10:20,0.86,2.24,9.22
2024-11-18 00:10:30,0.74,2.24,5.75
2024-11-18 00:10:40,0.71,2.22,10.7
2024-11-18 00:10:50,0.71,2.22,7.74
2024-11-18 00:11:00,0.62,2.21,7.19
2024-11-18 00:11:10,0.74,2.21,8.35
2024-11-18 00:11:20,0.65,2.19,13.2
2024-11-18 00:11:30,0.65,2.19,7.74
2024-11-18 00:11:40,0.65,2.19,9.56
2024-11-18 00:11:50,0.53,2.19,10.64
2024-11-18 00:12:00,0.44,2.19,8.5
2024-11-18 00:12:10,0.44,2.18,6.75
2024-11-18 00:12:20,0.36,2.18,6.6
2024-11-18 00:12:30,0.44,2.18,3.0
2024-11-18 00:12:40,0.62,2.18,7.74
2024-11-18 00:12:50,0.53,2.16,3.41
2024-11-18 00:13:00,0.49,2.16,6.74
2024-11-18 00:13:10,0.53,2.16,6.6
2024-11-18 00:13:20,0.41,2.16,7.51
2024-11-18 00:13:30,0.41,2.16,4.88
2024-11-18 00:13:40,0.49,2.16,4.94
2024-11-18 00:13:50,0.41,2.16,3.87
2024-11-18 00:14:00,0.41,2.16,7.41
2024-11-18 00:14:10,0.44,2.15,9.22
2024-11-18 00:14:20,0.38,2.15,6.57
2024-11-18 00:14:30,0.47,2.15,4.27
2024-11-18 00:14:40,0.44,2.15,8.76
2024-11-18 00:14:50,0.53,2.15,5.61
2024-11-18 00:15:00,0.44,2.15,3.12
2024-11-18 00:15:10,0.49,2.15,8.92
2024-11-18 00:15:20,0.36,2.15,5.01
2024-11-18 00:15:30,0.5,2.15,6.22
2024-11-18 00:15:40,0.41,2.13,6.27
2024-11-18 00:15:50,0.44,2.13,5.31
2024-11-18 00:16:00,0.47,2.13,4.15
2024-11-18 00:16:10,0.33,2.13,6.98
2024-11-18 00:16:20,0.38,2.13,8.58
2024-11-18 00:16:30,0.3,2.13,7.19
2024-11-18 00:16:40,0.38,2.13,4.75
2024-11-18 00:16:50,0.33,2.13,8.39
2024-11-18 00:17:00,0.38,2.13,6.31
2024-11-18 00:17:10,0.36,2.13,8.65
2024-11-18 00:17:20,0.38,2.13,5.69
2024-11-18 00:17:30,0.3,2.13,5.31
2024-11-18 00:17:40,0.41,2.13,3.49
2024-11-18 00:17:50,0.41,2.13,4.45
2024-11-18 00:18:00,0.24,2.13,4.94
2024-11-18 00:18:10,0.21,2.13,5.27
2024-11-18 00:18:20,0.06,2.13,2.34
2024-11-18 00:18:30,0.13,2.13,4.46
2024-11-18 00:18:40,0.18,2.15,5.77
2024-11-18 00:18:50,0.33,2.15,5.75
2024-11-18 00:19:00,0.33,2.15,5.46
2024-11-18 00:19:10,0.3,2.15,4.38
2024-11-18 00:19:20,0.44,2.15,8.71
2024-11-18 00:19:30,0.36,2.15,4.75
2024-11-18 00:19:40,0.33,2.15,5.23
2024-11-18 00:19:50,0.38,2.15,5.92
2024-11-18 00:20:00,0.36,2.13,6.89
2024-11-18 00:20:10,0.47,2.15,6.77
2024-11-18 00:20:20,0.38,2.13,6.66
2024-11-18 00:20:30,0.41,2.13,3.39
2024-11-18 00:20:40,0.36,2.13,5.72
2024-11-18 00:20:50,0.38,2.13,7.65
2024-11-18 00:21:00,0.38,2.13,5.21
2024-11-18 00:21:10,0.36,2.13,6.7
2024-11-18 00:21:20,0.44,2.13,6.89
2024-11-18 00:21:30,0.36,2.13,6.76
2024-11-18 00:21:40,0.44,2.13,7.85
2024-11-18 00:21:50,0.23,2.13,5.97
2024-11-18 00:22:00,0.24,2.13,6.74
2024-11-18 00:22:10,0.12,2.15,4.89
2024-11-18 00:22:20,0.24,2.15,8.58
2024-11-18 00:22:30,0.3,2.15,6.76
2024-11-18 00:22:40,0.23,2.15,7.79
2024-11-18 00:22:50,0.23,2.15,6.26
2024-11-18 00:23:00,0.12,2.16,6.55
2024-11-18 00:23:10,0.26,2.16,4.68
2024-11-18 00:23:20,0.18,2.16,5.54
2024-11-18 00:23:30,0.21,2.16,5.69
2024-11-18 00:23:40,0.26,2.16,6.57
2024-11-18 00:23:50,0.3,2.16,7.21
2024-11-18 00:24:00,0.3,2.16,8.83
2024-11-18 00:24:10,0.41,2.16,8.57
2024-11-18 00:24:20,0.24,2.16,8.4
2024-11-18 00:24:30,0.36,2.16,7.54
2024-11-18 00:24:40,0.21,2.18,11.83
2024-11-18 00:24:50,0.33,2.18,6.37
2024-11-18 00:25:00,0.24,2.18,7.56
2024-11-18 00:25:10,0.33,2.18,6.47
2024-11-18 00:25:20,0.21,2.18,10.3
2024-11-18 00:25:30,0.13,2.18,7.37
2024-11-18 00:25:40,0.27,2.18,7.13
2024-11-18 00:25:50,0.33,2.18,6.24
2024-11-18 00:26:00,0.3,2.19,4.7
2024-11-18 00:26:10,0.33,2.19,6.63
2024-11-18 00:26:20,0.27,2.19,6.03
2024-11-18 00:26:30,0.33,2.19,8.19
2024-11-18 00:26:40,0.24,2.19,6.89
2024-11-18 00:26:50,0.27,2.19,6.89
2024-11-18 00:27:00,0.36,2.19,4.7
2024-11-18 00:27:10,0.36,2.19,5.54
2024-11-18 00:27:20,0.41,2.19,7.19
2024-11-18 00:27:30,0.18,2.19,8.04
2024-11-18 00:27:40,0.15,2.19,12.57
2024-11-18 00:27:50,0.12,2.21,5.01
2024-11-18 00:28:00,0.21,2.21,5.08
2024-11-18 00:28:10,0.13,2.21,6.55
2024-11-18 00:28:20,0.15,2.22,6.37
2024-11-18 00:28:30,0.15,2.22,3.79
2024-11-18 00:28:40,0.15,2.22,7.93
2024-11-18 00:28:50,0.18,2.22,6.15
2024-11-18 00:29:00,0.21,2.24,4.32
2024-11-18 00:29:10,0.27,2.24,6.37
2024-11-18 00:29:20,0.21,2.24,10.34
2024-11-18 00:29:30,0.25,2.24,6.42
2024-11-18 00:29:40,0.18,2.24,9.29
2024-11-18 00:29:50,0.16,2.26,5.1
2024-11-18 00:30:00,0.21,2.26,7.21
2024-11-18 00:30:10,0.21,2.26,5.79
2024-11-18 00:30:20,0.24,2.26,4.78
2024-11-18 00:30:30,0.24,2.27,7.56
2024-11-18 00:30:40,0.24,2.27,6.76
2024-11-18 00:30:50,0.3,2.27,5.75
