Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2024-11-21 00:00:00,0.41,7.38,4.7
2024-11-21 00:00:10,0.36,7.38,7.51
2024-11-21 00:00:20,0.44,7.38,7.22
2024-11-21 00:00:30,0.33,7.38,5.51
2024-11-21 00:00:40,0.27,7.38,7.22
2024-11-21 00:00:50,0.36,7.38,9.84
2024-11-21 00:01:00,0.41,7.38,4.27
2024-11-21 00:01:10,0.33,7.38,3.64
2024-11-21 00:01:20,0.38,7.38,3.25
2024-11-21 00:01:30,0.44,7.38,6.09
2024-11-21 00:01:40,0.38,7.38,5.66
2024-11-21 00:01:50,0.41,7.36,8.5
2024-11-21 00:02:00,0.44,7.36,3.9
2024-11-21 00:02:10,0.33,7.36,4.3
2024-11-21 00:02:20,0.33,7.36,7.17
2024-11-21 00:02:30,0.53,7.36,5.37
2024-11-21 00:02:40,0.47,7.36,6.65
2024-11-21 00:02:50,0.38,7.36,7.33
2024-11-21 00:03:00,0.41,7.36,3.64
2024-11-21 00:03:10,0.56,7.36,8.48
2024-11-21 00:03:20,0.47,7.35,8.97
2024-11-21 00:03:30,0.47,7.35,7.28
2024-11-21 00:03:40,0.56,7.35,11.38
2024-11-21 00:03:50,0.36,7.35,10.47
2024-11-21 00:04:00,0.44,7.35,13.33
2024-11-21 00:04:10,0.47,7.35,12.94
2024-11-21 00:04:20,0.77,7.33,10.4
2024-11-21 00:04:30,0.65,7.33,3.19
2024-11-21 00:04:40,0.62,7.33,4.1
2024-11-21 00:04:50,0.53,7.31,7.87
2024-11-21 00:05:00,0.56,7.31,8.45
2024-11-21 00:05:10,0.53,7.31,7.28
2024-11-21 00:05:20,0.5,7.31,6.83
2024-11-21 00:05:30,0.68,7.31,5.74
2024-11-21 00:05:40,0.68,7.31,7.1
2024-11-21 00:05:50,0.47,7.3,7.54
2024-11-21 00:06:00,0.53,7.3,5.69
2024-11-21 00:06:10,0.47,7.3,9.05
2024-11-21 00:06:20,0.53,7.3,5.07
2024-11-21 00:06:30,0.47,7.3,5.77
2024-11-21 00:06:40,0.38,7.3,6.52
2024-11-21 00:06:50,0.44,7.3,9.56
2024-11-21 00:07:00,0.62,7.28,7.02
2024-11-21 00:07:10,0.47,7.28,10.29
2024-11-21 00:07:20,0.47,7.28,10.47
2024-11-21 00:07:30,0.5,7.28,8.82
2024-11-21 00:07:40,0.53,7.28,9.69
2024-11-21 00:07:50,0.56,7.27,8.69
2024-11-21 00:08:00,0.53,7.27,6.3
2024-11-21 00:08:10,0.44,7.27,4.01
2024-11-21 00:08:20,0.38,7.27,9.01
2024-11-21 00:08:30,0.59,7.27,7.15
2024-11-21 00:08:40,0.53,7.27,7.4
2024-11-21 00:08:50,0.53,7.25,9.56
2024-11-21 00:09:00,0.56,7.25,8.8
2024-11-21 00:09:10,0.65,7.25,6.68
2024-11-21 00:09:20,0.44,7.25,8.97
2024-11-21 00:09:30,0.53,7.24,7.01
2024-11-21 00:09:40,0.65,7.24,7.74
2024-11-21 00:09:50,0.44,7.24,12.14
2024-11-21 00:10:00,0.38,7.24,4.72
2024-11-21 00:10:10,0.56,7.24,10.6
2024-11-21 00:10:20,0.65,7.24,10.65
2024-11-21 00:10:30,0.5,7.22,7.89
2024-11-21 00:10:40,0.59,7.22,9.1
2024-11-21 00:10:50,0.44,7.22,8.59
2024-11-21 00:11:00,0.5,7.22,9.22
2024-11-21 00:11:10,0.27,7.22,12.93
2024-11-21 00:11:20,0.21,7.22,8.19
2024-11-21 00:11:30,0.3,7.22,10.73
2024-11-21 00:11:40,0.41,7.22,13.28
2024-11-21 00:11:50,0.47,7.22,6.71
2024-11-21 00:12:00,0.56,7.22,6.71
2024-11-21 00:12:10,0.38,7.22,8.47
2024-11-21 00:12:20,0.47,7.2,11.78
2024-11-21 00:12:30,0.5,7.2,9.92
2024-11-21 00:12:40,0.44,7.2,12.63
2024-11-21 00:12:50,0.47,7.2,13.5
2024-11-21 00:13:00,0.5,7.2,9.74
2024-11-21 00:13:10,0.56,7.2,9.75
2024-11-21 00:13:20,0.47,7.2,14.87
2024-11-21 00:13:30,0.59,7.2,13.88
2024-11-21 00:13:40,0.5,7.19,8.8
2024-11-21 00:13:50,0.47,7.19,4.21
2024-11-21 00:14:00,0.38,7.19,10.92
2024-11-21 00:14:10,0.41,7.19,7.41
2024-11-21 00:14:20,0.53,7.19,6.02
2024-11-21 00:14:30,0.41,7.19,8.65
2024-11-21 00:14:40,0.53,7.17,8.74
2024-11-21 00:14:50,0.53,7.17,8.45
2024-11-21 00:15:00,0.36,7.17,9.69
2024-11-21 00:15:10,0.53,7.17,9.03
2024-11-21 00:15:20,0.33,7.19,5.69
2024-11-21 00:15:30,0.38,7.19,7.09
2024-11-21 00:15:40,0.36,7.17,6.92
2024-11-21 00:15:50,0.36,7.17,9.26
2024-11-21 00:16:00,0.47,7.17,13.43
2024-11-21 00:16:10,0.5,7.17,4.1
2024-11-21 00:16:20,0.56,7.17,11.77
2024-11-21 00:16:30,0.41,7.17,7.74
2024-11-21 00:16:40,0.36,7.17,15.32
2024-11-21 00:16:50,0.38,7.17,10.14
2024-11-21 00:17:00,0.53,7.17,7.54
2024-11-21 00:17:10,0.41,7.17,10.7
2024-11-21 00:17:20,0.27,7.17,14.19
2024-11-21 00:17:30,0.12,7.17,12.56
2024-11-21 00:17:40,0.26,7.19,14.38
2024-11-21 00:17:50,0.12,7.19,10.77
2024-11-21 00:18:00,0.03,7.19,11.99
2024-11-21 00:18:10,0.24,7.19,11.9
2024-11-21 00:18:20,0.18,7.19,11.0
2024-11-21 00:18:30,0.13,7.2,9.79
2024-11-21 00:18:40,0.3,7.2,11.89
2024-11-21 00:18:50,0.27,7.2,9.3
2024-11-21 00:19:00,0.24,7.2,14.96
2024-11-21 00:19:10,0.27,7.2,14.57
2024-11-21 00:19:20,0.3,7.2,8.47
2024-11-21 00:19:30,0.26,7.2,6.83
2024-11-21 00:19:40,0.41,7.2,13.81
2024-11-21 00:19:50,0.36,7.2,17.02
2024-11-21 00:20:00,0.36,7.2,6.15
2024-11-21 00:20:10,0.53,7.2,11.99
2024-11-21 00:20:20,0.41,7.2,10.98
2024-11-21 00:20:30,0.27,7.2,11.76
2024-11-21 00:20:40,0.33,7.2,8.65
2024-11-21 00:20:50,0.36,7.2,10.77
2024-11-21 00:21:00,0.38,7.2,7.61
2024-11-21 00:21:10,0.36,7.2,7.65
2024-11-21 00:21:20,0.3,7.2,8.35
2024-11-21 00:21:30,0.36,7.2,9.1
2024-11-21 00:21:40,0.21,7.22,11.89
2024-11-21 00:21:50,0.3,7.22,5.01
2024-11-21 00:22:00,0.18,7.22,10.2
2024-11-21 00:22:10,0.27,7.22,16.19
2024-11-21 00:22:20,0.21,7.22,7.57
2024-11-21 00:22:30,0.18,7.22,8.08
2024-11-21 00:22:40,0.15,7.22,12.21
2024-11-21 00:22:50,0.1,7.24,10.64
2024-11-21 00:23:00,0.1,7.24,14.29
2024-11-21 00:23:10,0.12,7.24,10.79
2024-11-21 00:23:20,0.33,7.24,11.3
2024-11-21 00:23:30,0.27,7.25,10.47
2024-11-21 00:23:40,0.3,7.24,9.16
2024-11-21 00:23:50,0.18,7.25,11.3
2024-11-21 00:24:00,0.24,7.24,7.23
2024-11-21 00:24:10,0.39,7.25,16.19
2024-11-21 00:24:20,0.18,7.25,8.71
2024-11-21 00:24:30,0.18,7.25,7.28
2024-11-21 00:24:40,0.24,7.25,8.7
2024-11-21 00:24:50,0.09,7.25,8.65
2024-11-21 00:25:00,0.1,7.27,15.11
2024-11-21 00:25:10,0.21,7.27,10.09
2024-11-21 00:25:20,0.18,7.27,9.45
2024-11-21 00:25:30,0.12,7.27,5.35
2024-11-21 00:25:40,0.19,7.27,15.2
2024-11-21 00:25:50,0.16,7.28,9.56
2024-11-21 00:26:00,0.18,7.28,10.47
2024-11-21 00:26:10,0.15,7.28,11.15
2024-11-21 00:26:20,0.24,7.28,11.27
2024-11-21 00:26:30,0.15,7.28,10.01
2024-11-21 00:26:40,0.24,7.3,6.68
2024-11-21 00:26:50,0.27,7.3,4.94
2024-11-21 00:27:00,0.3,7.3,12.9
2024-11-21 00:27:10,0.41,7.3,5.61
2024-11-21 00:27:20,0.41,7.3,10.36
2024-11-21 00:27:30,0.27,7.3,10.7
2024-11-21 00:27:40,0.06,7.31,12.46
2024-11-21 00:27:50,0.08,7.31,9.26
2024-11-21 00:28:00,0.13,7.31,12.29
2024-11-21 00:28:10,0.23,7.31,11.38
2024-11-21 00:28:20,0.07,7.33,6.83
2024-11-21 00:28:30,0.15,7.33,9.05
2024-11-21 00:28:40,0.0,7.35,10.79
2024-11-21 00:28:50,0.03,7.35,13.98
2024-11-21 00:29:00,0.24,7.35,3.87
2024-11-21 00:29:10,0.16,7.35,9.15
2024-11-21 00:29:20,0.24,7.36,6.37
2024-11-21 00:29:30,0.3,7.36,11.83
2024-11-21 00:29:40,0.27,7.36,7.74
2024-11-21 00:29:50,0.36,7.36,9.17
2024-11-21 00:30:00,0.5,7.36,7.28
2024-11-21 00:30:10,0.56,7.36,13.45
2024-11-21 00:30:20,0.38,7.35,9.9
2024-11-21 00:30:30,0.36,7.36,15.17
2024-11-21 00:30:40,0.5,7.36,14.45
2024-11-21 00:30:50,0.56,7.35,10.39
2024-11-21 00:31:00,0.65,7.35,7.97
2024-11-21 00:31:10,0.56,7.35,6.98
2024-11-21 00:31:20,0.65,7.33,11.44
2024-11-21 00:31:30,0.71,7.33,8.71
2024-11-21 00:31:40,0.5,7.33,9.23
2024-11-21 00:31:50,0.3,7.33,10.92
2024-11-21 00:32:00,0.24,7.33,9.96
2024-11-21 00:32:10,0.27,7.33,9.63
2024-11-21 00:32:20,0.27,7.33,13.53
2024-11-21 00:32:30,0.27,7.33,12.75
2024-11-21 00:32:40,0.3,7.35,12.42
2024-11-21 00:32:50,0.38,7.33,11.33
2024-11-21 00:33:00,0.21,7.35,10.01
2024-11-21 00:33:10,0.26,7.35,6.22
2024-11-21 00:33:20,0.09,7.35,5.8
2024-11-21 00:33:30,0.0,7.35,8.99
2024-11-21 00:33:40,0.27,7.36,8.71
2024-11-21 00:33:50,0.27,7.36,11.49
2024-11-21 00:34:00,0.18,7.36,8.19
2024-11-21 00:34:10,0.36,7.36,14.49
2024-11-21 00:34:20,0.21,7.36,19.3
2024-11-21 00:34:30,0.23,7.36,17.68
2024-11-21 00:34:40,0.24,7.36,13.37
2024-11-21 00:34:50,0.36,7.36,8.76
2024-11-21 00:35:00,0.3,7.36,10.2
2024-11-21 00:35:10,0.46,7.36,14.44
2024-11-21 00:35:20,0.27,7.36,19.46
2024-11-21 00:35:30,0.23,7.38,6.68
2024-11-21 00:35:40,0.24,7.38,12.29
2024-11-21 00:35:50,0.38,7.36,14.0
2024-11-21 00:36:00,0.47,7.36,4.55
2024-11-21 00:36:10,0.56,7.36,17.75
2024-11-21 00:36:20,0.44,7.36,22.08
2024-11-21 00:36:30,0.41,7.36,16.13
2024-11-21 00:36:40,0.47,7.36,8.88
2024-11-21 00:36:50,0.59,7.36,10.24
2024-11-21 00:37:00,0.68,7.35,4.92
2024-11-21 00:37:10,0.47,7.35,8.52
2024-11-21 00:37:20,0.27,7.35,8.52
2024-11-21 00:37:30,0.27,7.35,11.57
2024-11-21 00:37:40,0.36,7.35,9.47
2024-11-21 00:37:50,0.47,7.35,11.02
2024-11-21 00:38:00,0.41,7.35,15.82
2024-11-21 00:38:10,0.41,7.35,9.22
2024-11-21 00:38:20,0.33,7.35,14.19
2024-11-21 00:38:30,0.44,7.35,16.52
2024-11-21 00:38:40,0.27,7.35,14.57
2024-11-21 00:38:50,0.39,7.35,12.52
2024-11-21 00:39:00,0.1,7.35,11.15
2024-11-21 00:39:10,0.0,7.35,15.75
2024-11-21 00:39:20,0.08,7.36,14.18
2024-11-21 00:39:30,0.0,7.36,12.65
2024-11-21 00:39:40,0.07,7.36,13.35
2024-11-21 00:39:50,0.04,7.38,7.61
2024-11-21 00:40:00,0.13,7.38,13.2
2024-11-21 00:40:10,0.3,7.38,8.19
2024-11-21 00:40:20,0.27,7.38,9.63
2024-11-21 00:40:30,0.24,7.39,13.31
2024-11-21 00:40:40,0.26,7.39,6.89
2024-11-21 00:40:50,0.47,7.38,9.46
2024-11-21 00:41:00,0.5,7.38,10.98
2024-11-21 00:41:10,0.44,7.38,10.32
2024-11-21 00:41:20,0.38,7.38,13.66
2024-11-21 00:41:30,0.62,7.38,16.57
2024-11-21 00:41:40,0.56,7.38,10.09
2024-11-21 00:41:50,0.47,7.38,11.44
2024-11-21 00:42:00,0.36,7.38,5.46
2024-11-21 00:42:10,0.3,7.38,4.02
2024-11-21 00:42:20,0.3,7.38,11.3
2024-11-21 00:42:30,0.38,7.38,7.36
2024-11-21 00:42:40,0.26,7.38,8.42
2024-11-21 00:42:50,0.33,7.38,7.01
2024-11-21 00:43:00,0.36,7.38,14.57
2024-11-21 00:43:10,0.27,7.38,10.18
2024-11-21 00:43:20,0.15,7.38,5.01
2024-11-21 00:43:30,0.07,7.38,11.23
2024-11-21 00:43:40,0.07,7.39,6.37
2024-11-21 00:43:50,0.12,7.39,12.63
2024-11-21 00:44:00,0.16,7.39,14.22
2024-11-21 00:44:10,0.1,7.39,13.05
2024-11-21 00:44:20,0.24,7.41,6.24
2024-11-21 00:44:30,0.18,7.41,10.21
2024-11-21 00:44:40,0.21,7.41,14.2
2024-11-21 00:44:50,0.33,7.41,7.74
2024-11-21 00:45:00,0.38,7.41,10.14
2024-11-21 00:45:10,0.56,7.41,8.02
2024-11-21 00:45:20,0.65,7.41,13.29
2024-11-21 00:45:30,0.38,7.39,12.02
2024-11-21 00:45:40,0.3,7.39,4.23
2024-11-21 00:45:50,0.27,7.39,8.74
2024-11-21 00:46:00,0.21,7.39,10.34
2024-11-21 00:46:10,0.36,7.41,11.21
2024-11-21 00:46:20,0.23,7.41,15.28
2024-11-21 00:46:30,0.11,7.41,5.01
2024-11-21 00:46:40,0.13,7.41,12.42
2024-11-21 00:46:50,0.11,7.42,6.1
2024-11-21 00:47:00,0.04,7.42,16.5
2024-11-21 00:47:10,0.12,7.42,8.47
2024-11-21 00:47:20,0.18,7.42,8.31
2024-11-21 00:47:30,0.27,7.42,15.82
2024-11-21 00:47:40,0.3,7.44,13.35
2024-11-21 00:47:50,0.21,7.44,10.47
2024-11-21 00:48:00,0.3,7.44,14.11
2024-11-21 00:48:10,0.36,7.44,17.87
2024-11-21 00:48:20,0.06,7.44,12.82
2024-11-21 00:48:30,0.23,7.44,19.85
2024-11-21 00:48:40,0.36,7.44,7.97
2024-11-21 00:48:50,0.21,7.44,12.69
2024-11-21 00:49:00,0.27,7.44,5.33
2024-11-21 00:49:10,0.18,7.46,9.47
2024-11-21 00:49:20,0.1,7.46,16.01
2024-11-21 00:49:30,0.2,7.46,7.74
2024-11-21 00:49:40,0.2,7.46,9.1
2024-11-21 00:49:50,0.27,7.46,6.94
2024-11-21 00:50:00,0.18,7.46,13.77
2024-11-21 00:50:10,0.27,7.47,18.06
2024-11-21 00:50:20,0.3,7.47,24.94
2024-11-21 00:50:30,0.15,7.47,14.84
2024-11-21 00:50:40,0.21,7.47,7.28
2024-11-21 00:50:50,0.21,7.47,18.97
2024-11-21 00:51:00,0.3,7.47,20.48
2024-11-21 00:51:10,0.3,7.47,34.69
2024-11-21 00:51:20,0.24,7.49,11.15
2024-11-21 00:51:30,0.18,7.49,7.13
2024-11-21 00:51:40,0.08,7.49,19.95
2024-11-21 00:51:50,0.03,7.5,10.2
