Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2025-02-18 00:00:00,3.76,9.77,3.6
2025-02-18 00:00:10,4.01,9.77,3.79
2025-02-18 00:00:20,3.85,9.77,3.41
2025-02-18 00:00:30,4.0,9.76,3.73
2025-02-18 00:00:40,3.97,9.76,3.5
2025-02-18 00:00:50,4.09,9.76,3.73
2025-02-18 00:01:00,4.06,9.76,3.55
2025-02-18 00:01:10,4.18,9.76,3.73
2025-02-18 00:01:20,4.26,9.74,3.69
2025-02-18 00:01:30,4.38,9.74,3.73
2025-02-18 00:01:40,4.41,9.74,3.6
2025-02-18 00:01:50,4.38,9.74,3.69
2025-02-18 00:02:00,4.53,9.73,3.5
2025-02-18 00:02:10,4.44,9.73,3.69
2025-02-18 00:02:20,4.56,9.73,3.73
2025-02-18 00:02:30,4.44,9.71,3.64
2025-02-18 00:02:40,4.77,9.71,3.5
2025-02-18 00:02:50,4.8,9.71,3.73
2025-02-18 00:03:00,4.83,9.71,3.55
2025-02-18 00:03:10,5.0,9.69,3.46
2025-02-18 00:03:20,4.89,9.69,3.64
2025-02-18 00:03:30,4.92,9.69,3.55
2025-02-18 00:03:40,5.09,9.69,3.55
2025-02-18 00:03:50,4.97,9.69,3.46
2025-02-18 00:04:00,5.0,9.69,3.6
2025-02-18 00:04:10,5.33,9.68,3.46
2025-02-18 00:04:20,5.21,9.68,3.5
2025-02-18 00:04:30,5.24,9.68,3.6
2025-02-18 00:04:40,5.18,9.68,3.5
2025-02-18 00:04:50,5.33,9.68,3.5
2025-02-18 00:05:00,5.36,9.68,3.5
2025-02-18 00:05:10,5.69,9.66,3.73
2025-02-18 00:05:20,5.6,9.66,3.46
2025-02-18 00:05:30,5.63,9.66,3.6
2025-02-18 00:05:40,5.71,9.66,3.82
2025-02-18 00:05:50,5.83,9.66,3.69
2025-02-18 00:06:00,5.86,9.66,3.55
2025-02-18 00:06:10,5.89,9.66,3.41
2025-02-18 00:06:20,6.01,9.66,3.46
2025-02-18 00:06:30,6.25,9.66,3.37
2025-02-18 00:06:40,6.25,9.66,3.32
2025-02-18 00:06:50,6.34,9.66,3.69
2025-02-18 00:07:00,6.31,9.66,3.28
2025-02-18 00:07:10,6.54,9.65,3.37
2025-02-18 00:07:20,6.69,9.65,3.5
2025-02-18 00:07:30,6.78,9.65,3.41
2025-02-18 00:07:40,6.93,9.65,3.6
2025-02-18 00:07:50,6.99,9.65,3.6
2025-02-18 00:08:00,7.05,9.65,3.6
2025-02-18 00:08:10,7.31,9.65,3.6
2025-02-18 00:08:20,7.4,9.65,3.55
2025-02-18 00:08:30,7.49,9.65,3.5
2025-02-18 00:08:40,7.52,9.65,3.32
2025-02-18 00:08:50,7.82,9.65,3.5
2025-02-18 00:09:00,7.91,9.65,3.69
2025-02-18 00:09:10,7.94,9.65,3.46
2025-02-18 00:09:20,8.11,9.65,3.69
2025-02-18 00:09:30,8.23,9.65,3.6
2025-02-18 00:09:40,8.5,9.65,3.37
2025-02-18 00:09:50,8.53,9.65,3.41
2025-02-18 00:10:00,8.76,9.65,3.5
2025-02-18 00:10:10,9.03,9.65,3.55
2025-02-18 00:10:20,8.88,9.65,3.64
2025-02-18 00:10:30,9.24,9.66,3.5
2025-02-18 00:10:40,9.3,9.66,3.6
2025-02-18 00:10:50,9.42,9.66,3.37
2025-02-18 00:11:00,9.59,9.66,3.46
2025-02-18 00:11:10,9.62,9.68,3.32
2025-02-18 00:11:20,9.71,9.68,3.41
2025-02-18 00:11:30,10.16,9.68,3.46
2025-02-18 00:11:40,10.07,9.68,3.41
2025-02-18 00:11:50,10.3,9.69,3.32
2025-02-18 00:12:00,10.39,9.69,3.23
2025-02-18 00:12:10,10.78,9.69,3.41
2025-02-18 00:12:20,10.75,9.71,3.6
2025-02-18 00:12:30,10.78,9.71,3.32
2025-02-18 00:12:40,11.05,9.73,3.23
2025-02-18 00:12:50,11.22,9.73,3.0
2025-02-18 00:13:00,11.49,9.73,3.05
2025-02-18 00:13:10,11.52,9.74,3.23
2025-02-18 00:13:20,11.73,9.74,3.46
2025-02-18 00:13:30,11.96,9.74,3.41
2025-02-18 00:13:40,12.02,9.74,3.32
2025-02-18 00:13:50,12.23,9.76,3.28
2025-02-18 00:14:00,12.29,9.76,3.41
2025-02-18 00:14:10,12.38,9.76,3.5
2025-02-18 00:14:20,12.5,9.77,3.32
2025-02-18 00:14:30,12.7,9.77,3.32
2025-02-18 00:14:40,12.82,9.79,3.41
2025-02-18 00:14:50,13.0,9.79,3.19
2025-02-18 00:15:00,13.24,9.8,3.41
2025-02-18 00:15:10,13.35,9.8,3.32
2025-02-18 00:15:20,13.5,9.8,3.32
2025-02-18 00:15:30,13.74,9.82,3.6
2025-02-18 00:15:40,13.92,9.82,3.5
2025-02-18 00:15:50,14.07,9.82,3.5
2025-02-18 00:16:00,14.24,9.84,3.32
2025-02-18 00:16:10,14.51,9.84,3.41
2025-02-18 00:16:20,14.81,9.84,3.19
2025-02-18 00:16:30,15.13,9.85,3.6
2025-02-18 00:16:40,15.43,9.85,3.41
2025-02-18 00:16:50,15.52,9.85,3.37
2025-02-18 00:17:00,15.87,9.87,3.46
2025-02-18 00:17:10,16.11,9.87,3.41
2025-02-18 00:17:20,16.38,9.87,3.6
2025-02-18 00:17:30,16.61,9.87,3.41
2025-02-18 00:17:40,16.82,9.88,3.5
2025-02-18 00:17:50,17.03,9.88,3.37
2025-02-18 00:18:00,17.17,9.88,3.37
2025-02-18 00:18:10,17.26,9.9,3.55
2025-02-18 00:18:20,17.59,9.9,3.69
2025-02-18 00:18:30,17.59,9.91,3.64
2025-02-18 00:18:40,17.91,9.91,3.05
2025-02-18 00:18:50,18.09,9.91,3.55
2025-02-18 00:19:00,18.27,9.93,3.41
2025-02-18 00:19:10,18.54,9.93,3.28
2025-02-18 00:19:20,18.66,9.95,3.55
2025-02-18 00:19:30,18.89,9.95,3.23
2025-02-18 00:19:40,19.1,9.95,3.41
2025-02-18 00:19:50,19.22,9.96,3.64
2025-02-18 00:20:00,19.45,9.96,3.5
2025-02-18 00:20:10,19.77,9.96,3.44
2025-02-18 00:20:20,20.02,9.98,3.41
