Date,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,
Time,09:00:00,09:01:00,09:02:00,09:03:00,09:04:00,09:05:00,09:06:00,09:07:00,09:08:00,09:09:00,09:10:00,09:11:00,09:12:00,09:13:00,09:14:00,09:15:00,09:16:00,09:17:00,09:18:00,09:19:00,09:20:00,09:21:00,09:22:00,09:23:00,09:24:00,09:25:00,09:26:00,09:27:00,09:28:00,09:29:00,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:36:00,09:37:00,09:38:00,09:39:00,09:40:00,09:41:00,
Memo,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,EKO 711,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),50,50,50,50,50,50,50,50,50,50,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
Sensor Temp.(deg),24.6,24.6,24.6,24.6,24.5,24.5,24.6,24.6,24.6,24.6,24.5,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.5,24.5,24.6,24.5,24.5,24.6,24.5,24.6,24.6,24.5,24.6,24.6,24.6,24.7,24.6,24.6,24.6,24.5,24.6,24.6,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
300.00,7.89,8.31,8.43,8.87,8.75,8.97,9.13,8.22,9.32,9.44,9.87,11.29,12.10,10.95,10.75,11.08,11.35,10.75,11.94,11.82,12.20,12.04,11.83,13.87,13.27,11.78,12.80,12.84,12.34,11.68,12.48,12.30,12.76,12.00,11.45,13.87,11.81,11.96,13.39,14.05,10.73,13.04,
301.00,8.75,8.99,9.44,9.97,9.57,9.95,10.20,9.39,10.40,10.51,10.92,12.26,12.89,11.63,11.13,11.98,12.78,11.52,12.57,13.07,12.92,12.50,13.15,14.54,13.66,13.55,14.50,14.38,13.17,13.81,14.09,13.38,12.89,13.23,13.11,15.42,13.21,13.31,14.72,15.63,12.22,15.21,
302.00,9.65,10.15,10.66,10.95,10.61,11.17,11.85,10.66,11.30,11.85,13.17,13.66,14.44,12.05,11.79,13.98,13.50,13.59,13.78,15.15,15.14,14.99,15.29,16.29,15.89,14.92,15.91,16.43,15.14,15.45,15.61,15.18,14.31,14.88,14.17,17.43,15.32,14.59,16.31,17.05,13.61,16.19,
303.00,11.01,12.07,12.27,12.33,12.61,13.05,13.44,12.26,12.89,13.76,14.70,15.04,16.33,13.99,13.80,15.99,14.98,16.40,16.22,16.76,18.25,17.04,17.51,18.32,18.67,17.15,17.58,18.11,17.82,17.10,16.88,17.41,17.21,17.29,16.24,19.84,17.66,16.60,17.48,19.91,15.63,19.07,
304.00,12.80,13.69,14.23,14.50,14.52,14.73,15.28,14.21,14.95,15.90,16.59,17.36,18.22,16.88,16.08,17.78,17.51,18.44,18.51,19.10,20.80,18.60,19.30,19.99,19.98,19.80,20.13,20.82,19.93,19.65,19.83,20.32,19.13,19.14,18.91,21.84,19.45,18.55,20.10,22.22,18.31,22.55,
305.00,15.05,15.38,16.49,16.57,16.63,17.00,17.70,16.37,17.25,18.38,19.51,20.01,19.94,18.31,18.03,20.43,20.50,21.92,21.07,22.48,22.98,22.06,22.91,22.91,23.40,22.20,23.54,24.18,22.84,21.99,22.98,23.12,21.35,21.35,21.92,24.60,22.34,20.78,24.04,25.31,21.63,24.96,
306.00,17.46,18.04,19.24,19.24,19.59,19.57,20.41,18.95,19.96,21.35,22.11,22.94,23.08,21.50,21.14,23.73,23.64,25.21,25.25,25.21,26.36,25.95,26.82,26.87,27.71,25.53,27.07,27.24,27.12,24.51,25.76,25.98,25.77,24.84,25.02,27.75,26.08,24.61,26.63,29.52,24.79,28.41,
307.00,20.66,21.15,22.44,22.65,23.07,22.61,24.00,22.27,23.30,24.82,25.40,27.08,26.87,26.19,25.50,26.54,27.10,28.74,29.15,28.64,30.15,29.16,30.32,30.90,30.90,30.14,31.08,31.11,31.23,28.53,29.92,30.33,29.66,28.22,29.42,31.04,29.63,27.95,30.63,32.73,28.86,33.63,
308.00,24.72,24.57,26.24,26.82,26.66,26.73,27.92,25.88,27.39,28.67,30.10,31.54,30.38,29.57,29.28,30.37,31.56,33.53,33.38,33.39,33.78,34.22,35.48,36.01,35.37,33.91,36.28,36.03,35.76,32.73,34.97,35.73,34.05,32.77,34.31,35.77,34.54,31.83,37.06,37.46,34.70,38.39,
309.00,29.20,29.03,30.72,31.65,31.50,31.69,32.78,30.58,32.25,33.77,35.57,37.07,36.35,34.85,33.68,35.78,36.86,38.75,40.02,38.55,39.04,40.70,41.83,42.27,41.98,40.02,42.17,42.37,42.10,37.90,40.41,41.31,40.43,39.25,39.94,41.79,40.03,37.78,42.83,44.32,39.93,44.95,
310.00,34.24,34.49,35.95,37.14,37.32,37.16,38.76,36.14,37.94,39.62,42.48,43.82,43.64,41.65,39.79,41.98,42.03,44.47,46.89,45.43,46.24,46.91,48.25,48.93,48.30,47.25,48.13,49.13,48.77,45.46,47.82,48.38,47.39,45.63,46.03,48.05,46.41,43.97,49.31,50.82,46.08,52.51,
311.00,40.04,40.25,41.41,43.24,43.30,43.51,44.94,42.16,44.11,45.90,49.07,50.47,49.89,47.76,45.90,48.03,48.42,51.34,53.19,52.90,53.15,54.13,55.27,56.21,55.57,54.33,55.42,56.50,55.40,52.60,55.64,55.81,53.99,52.28,52.83,55.66,52.82,50.16,57.54,58.08,53.59,60.46,
312.00,46.13,46.28,47.65,49.84,49.52,50.00,51.55,48.74,50.75,52.99,56.28,57.19,57.42,54.69,52.29,55.55,56.34,57.84,61.26,59.96,60.69,62.38,63.51,64.48,63.77,62.30,64.38,65.06,63.37,60.14,63.70,63.16,61.93,59.95,60.49,64.19,60.21,58.21,65.76,67.46,60.90,68.92,
313.00,52.45,53.07,54.45,56.60,56.69,56.99,59.26,55.77,57.71,60.72,65.00,65.52,65.83,62.93,59.90,64.02,63.34,65.75,69.05,69.14,69.62,70.87,71.96,73.08,72.57,71.23,72.48,74.27,71.97,69.27,72.46,71.37,70.26,67.48,68.30,72.71,68.67,66.71,74.13,76.13,68.09,78.07,
314.00,59.65,60.72,61.73,64.22,64.39,64.64,67.12,63.24,65.48,68.68,72.98,73.67,74.21,71.07,67.98,72.34,71.71,75.05,76.73,78.35,78.89,79.60,80.24,82.72,81.94,79.79,82.08,82.98,81.35,78.85,81.56,80.56,78.49,75.57,77.30,82.36,77.37,75.10,83.85,85.79,77.17,88.06,
315.00,67.08,68.10,69.42,72.09,71.86,72.30,75.03,70.81,73.55,77.16,81.29,82.50,82.53,79.42,75.75,80.63,81.28,83.75,85.57,86.82,87.51,88.72,89.40,91.91,90.86,89.61,92.52,93.07,90.90,87.63,90.65,90.21,87.55,84.49,86.40,92.64,86.04,84.51,93.88,96.39,86.01,98.49,
316.00,74.62,75.86,77.77,80.15,80.20,80.49,83.91,79.03,82.02,86.04,91.24,92.16,92.21,88.51,84.39,90.33,90.82,93.61,95.61,97.06,97.42,98.88,99.61,102.34,101.61,99.55,102.64,104.10,101.61,97.61,101.00,100.40,97.43,93.31,96.40,103.13,96.46,94.21,104.40,107.43,95.43,109.25,
317.00,82.77,84.39,86.43,88.82,89.39,89.42,92.98,87.32,91.04,95.25,100.71,101.88,102.49,97.92,93.59,100.27,99.98,104.64,106.09,107.67,108.40,109.49,109.73,113.29,112.97,109.93,112.85,114.26,112.85,108.11,111.64,110.78,107.75,103.75,106.17,114.47,107.34,104.19,115.44,118.88,105.85,120.54,
318.00,90.59,92.33,94.29,97.26,97.58,97.58,101.40,95.46,99.81,104.03,108.92,111.62,111.59,106.62,102.82,108.68,109.30,113.27,115.61,116.59,117.72,118.79,119.33,122.73,122.59,119.73,123.09,124.68,123.47,117.63,121.82,120.20,117.48,113.40,116.16,124.70,116.58,113.13,126.00,130.26,115.78,131.95,
319.00,97.35,98.57,101.53,104.78,104.79,105.12,109.29,102.84,107.35,111.72,117.74,120.52,119.81,114.35,110.45,116.30,117.84,122.12,124.16,125.41,126.14,128.08,129.28,131.59,131.57,128.76,131.81,134.74,132.33,126.36,131.70,129.49,126.26,121.64,125.03,134.01,125.63,120.66,135.57,140.06,124.65,141.89,
320.00,104.30,105.53,108.78,112.16,112.72,112.84,117.06,110.12,115.00,119.54,125.75,128.99,128.60,122.72,118.10,124.88,125.39,131.08,133.03,134.85,135.95,137.89,138.66,141.36,141.27,137.28,140.69,143.97,142.34,135.14,140.34,138.13,135.90,130.77,133.76,143.92,135.43,129.23,144.42,150.37,133.15,151.68,
321.00,111.70,113.35,116.67,120.20,120.55,120.78,125.11,117.81,123.05,128.08,134.46,138.77,138.71,131.81,127.23,132.52,133.63,140.09,142.26,144.25,145.79,146.78,148.37,151.12,150.20,147.43,150.70,153.97,152.71,144.29,149.76,147.71,145.94,140.38,142.94,153.68,144.58,137.68,153.56,160.91,142.29,163.10,
322.00,120.19,121.99,125.46,129.57,129.73,130.04,134.92,127.03,132.49,137.90,145.02,150.02,148.93,141.72,136.31,141.77,144.45,151.04,152.53,155.88,156.42,158.46,159.88,162.24,161.23,159.07,162.06,166.44,163.32,155.70,161.37,159.08,156.05,150.11,154.02,165.10,155.22,147.96,165.97,172.29,153.07,175.53,
323.00,130.24,132.20,136.07,140.49,140.61,141.17,146.36,137.70,143.32,149.64,157.46,161.64,161.21,153.01,146.85,153.77,157.07,164.11,166.45,168.99,170.45,172.50,174.05,176.80,176.06,172.41,175.98,179.76,176.98,168.51,174.30,172.47,169.42,162.65,166.74,179.18,168.86,160.54,179.00,186.38,165.61,190.04,
324.00,141.01,143.84,147.91,152.17,153.02,153.01,158.97,149.35,155.40,162.81,171.31,175.52,175.73,166.73,159.62,167.17,169.89,177.90,181.72,183.21,185.74,186.89,188.90,192.19,191.37,187.80,191.50,195.10,192.80,182.49,188.22,186.62,184.30,176.18,181.11,193.83,183.55,174.68,193.18,201.94,178.98,206.33,
325.00,152.91,155.76,160.16,165.17,165.60,165.95,172.50,161.85,168.51,176.20,186.42,190.11,190.73,180.11,173.29,181.00,184.61,193.08,196.43,198.50,200.20,202.70,204.49,207.57,207.36,203.54,207.25,211.34,207.84,198.39,204.88,202.73,198.48,190.30,196.72,209.38,197.80,189.16,210.16,218.21,194.16,224.01,
326.00,165.12,167.81,172.52,178.53,178.76,179.17,186.42,174.79,182.02,190.23,201.15,204.85,204.92,194.07,185.95,196.00,200.23,208.46,212.41,214.02,215.91,220.11,220.64,224.43,224.68,219.47,224.76,228.66,225.10,214.60,221.14,218.74,214.43,205.98,211.87,226.65,213.56,204.70,227.31,235.99,210.04,241.78,
327.00,175.99,178.93,184.41,190.29,191.11,191.11,199.32,186.62,194.34,203.50,216.01,218.93,219.91,207.86,199.63,209.71,213.76,222.86,227.95,228.25,230.88,234.73,236.52,239.56,240.30,234.83,240.55,244.50,241.37,229.39,235.85,234.02,230.18,220.81,225.59,242.42,228.71,218.71,241.90,252.81,224.32,259.01,
328.00,185.14,188.39,194.20,200.36,201.58,201.22,209.71,196.33,204.72,214.25,227.45,231.24,232.51,219.49,210.92,221.09,224.91,235.23,239.95,240.69,243.23,246.91,248.77,252.23,252.60,247.68,253.56,257.80,253.95,242.17,249.04,246.93,241.48,232.77,237.76,254.96,240.39,230.38,255.70,266.00,236.39,273.18,
329.00,193.32,196.08,201.91,209.10,210.05,209.75,218.51,204.23,213.56,223.28,236.59,240.57,242.25,228.25,219.67,230.36,235.82,245.31,249.82,251.02,252.87,257.80,259.45,263.20,263.23,257.92,265.29,269.33,265.05,252.22,260.39,257.56,251.55,243.17,246.89,267.22,250.35,239.95,267.19,278.17,247.11,284.73,
330.00,199.53,202.15,208.45,215.71,217.04,216.33,225.68,211.31,219.82,231.21,244.27,248.79,250.35,235.68,227.09,238.31,244.15,253.68,258.94,259.54,261.56,266.22,268.62,272.20,272.31,267.05,275.05,278.75,274.56,260.97,269.20,265.52,261.20,251.66,254.07,276.84,259.66,247.97,276.15,288.65,254.54,293.92,
331.00,203.95,206.63,213.21,220.63,222.04,221.22,230.79,215.73,224.57,236.37,250.20,254.60,257.26,240.43,233.25,244.73,248.68,259.54,264.67,265.12,269.23,271.58,275.33,279.08,278.89,273.13,280.32,284.71,280.56,266.73,275.71,272.21,266.02,256.81,259.83,282.49,265.81,253.24,282.98,294.51,260.20,300.70,
332.00,207.13,209.49,215.90,224.15,224.81,224.72,233.69,218.54,227.87,239.61,253.40,258.68,260.21,243.71,236.29,248.01,252.62,263.29,267.90,269.15,273.49,275.37,279.75,283.89,283.38,276.66,284.82,289.43,284.98,270.17,280.13,277.24,269.58,260.59,264.23,286.74,269.43,256.60,288.11,299.75,263.76,305.26,
333.00,207.64,210.02,216.79,225.46,225.22,225.50,234.96,219.66,228.75,240.59,255.00,259.98,261.02,244.86,236.69,248.80,254.48,264.56,269.31,271.05,274.35,276.95,281.47,285.18,284.83,278.06,286.98,292.13,286.92,271.05,281.88,279.33,271.28,261.60,265.31,288.54,270.87,258.53,289.81,302.15,264.50,307.19,
334.00,207.23,210.47,217.24,225.67,225.12,225.63,235.19,220.13,228.79,240.92,256.00,260.39,261.26,245.10,236.51,249.40,254.40,265.01,269.59,271.65,275.69,277.79,282.25,285.96,285.65,278.29,286.56,292.82,287.02,271.95,282.86,280.20,271.53,261.57,265.85,288.89,271.69,258.90,290.57,302.44,264.55,306.94,
335.00,207.35,211.00,217.68,226.53,225.48,226.30,235.74,220.22,229.76,241.42,256.71,261.33,261.70,246.37,237.03,249.37,254.61,265.71,270.20,272.33,276.34,278.42,283.04,287.58,286.94,279.01,287.21,293.92,288.47,272.75,283.54,281.89,271.81,261.96,266.64,289.99,271.81,259.45,291.76,303.51,265.71,308.68,
336.00,208.09,211.83,218.95,228.01,226.49,227.43,236.91,221.74,231.03,242.76,258.30,262.75,262.74,248.39,237.41,250.40,256.74,267.62,272.19,274.73,277.19,280.64,284.96,289.18,288.64,281.42,290.40,296.75,289.73,275.30,285.75,284.07,274.06,263.62,268.72,292.86,273.30,260.84,293.85,306.07,266.86,311.50,
337.00,209.18,213.51,220.51,229.93,228.04,229.04,239.26,223.53,232.53,244.68,260.94,265.00,265.50,250.07,239.01,252.51,258.70,270.40,274.96,277.30,280.23,284.62,287.57,292.61,291.54,284.54,292.55,299.82,292.68,278.10,288.95,285.88,277.10,265.46,270.93,296.46,276.08,262.83,296.61,308.36,269.81,314.00,
338.00,212.40,216.90,223.78,233.45,232.31,232.82,242.90,227.02,236.21,248.82,265.66,269.85,270.40,254.44,243.34,257.35,262.55,275.10,279.63,281.99,285.86,289.81,292.92,298.77,297.06,289.72,297.27,304.59,298.39,283.61,293.71,290.56,282.40,269.83,276.18,301.79,281.09,266.85,301.68,313.91,274.57,320.27,
339.00,216.78,221.09,228.05,238.28,237.15,237.43,247.87,231.68,241.27,254.10,271.31,276.53,276.83,260.32,248.45,262.62,267.65,281.44,285.33,288.26,291.79,296.00,299.52,304.49,303.68,296.87,304.54,311.05,304.88,289.91,300.06,296.87,288.60,275.86,282.26,308.37,286.86,272.35,308.62,320.86,281.05,328.43,
340.00,219.96,224.49,231.53,241.98,241.13,241.46,252.17,235.53,245.26,258.53,276.23,281.50,281.74,264.70,252.36,267.24,272.54,286.96,290.63,293.97,297.46,301.81,305.80,310.37,309.94,302.23,310.66,317.47,310.37,294.71,306.37,302.06,294.28,281.02,287.66,313.79,292.40,276.93,314.93,326.17,286.57,333.95,
341.00,221.71,226.05,233.13,243.51,243.43,243.47,254.43,237.30,247.32,260.57,279.24,284.84,284.66,266.97,254.66,270.03,275.01,289.93,294.49,296.11,300.39,304.95,308.74,313.69,313.68,305.13,313.55,320.00,314.17,297.11,309.17,304.67,297.51,284.00,290.12,316.52,296.03,279.89,318.09,329.91,289.33,336.94,
342.00,222.46,226.55,234.08,244.18,244.51,244.30,255.18,237.89,248.01,261.40,280.02,286.28,286.08,268.48,256.81,271.42,276.47,290.82,295.74,297.34,301.59,304.84,310.47,314.74,314.98,307.00,315.74,321.05,315.71,298.92,311.14,306.79,299.00,285.08,292.03,317.36,296.87,281.45,320.21,331.61,289.99,338.73,
343.00,223.13,226.86,234.72,244.99,244.93,245.17,256.09,238.22,248.79,262.25,280.52,287.50,287.01,269.00,257.53,272.46,277.87,291.66,296.59,299.15,302.49,306.53,311.85,315.42,316.82,308.14,317.74,322.50,316.31,300.12,312.81,308.60,299.84,286.23,293.29,319.17,298.62,282.49,322.48,333.31,291.93,339.54,
344.00,223.00,226.53,234.69,244.78,244.82,245.21,256.13,238.03,248.50,262.15,280.50,287.46,287.34,269.31,257.82,273.31,278.77,291.53,298.05,299.12,302.95,307.50,312.41,317.13,317.62,308.44,318.66,323.88,317.28,299.99,312.71,308.90,300.75,286.94,293.81,319.93,298.79,283.51,322.95,334.68,291.32,340.39,
345.00,222.50,226.10,234.50,244.57,244.48,244.59,255.69,237.42,248.06,261.55,281.16,287.80,287.89,269.89,257.93,273.74,278.31,291.38,297.60,299.16,303.23,307.63,312.19,317.07,316.90,308.59,318.15,324.16,317.62,300.47,312.28,308.90,301.15,286.68,293.98,319.79,298.51,283.19,322.56,335.05,290.91,341.56,
346.00,222.97,226.78,235.07,245.43,245.06,245.40,256.47,237.87,249.11,262.97,282.35,288.14,289.05,270.79,258.87,274.35,279.87,292.73,297.81,300.89,304.71,309.71,314.19,318.83,318.13,309.84,320.21,326.46,318.86,301.73,313.60,310.30,301.70,287.59,296.35,321.55,299.47,283.66,324.54,336.57,292.57,343.62,
347.00,224.89,229.00,237.52,247.91,247.42,247.90,259.47,240.36,252.04,266.08,285.77,291.11,292.52,273.95,260.59,277.26,283.23,295.64,301.55,305.02,308.65,314.36,317.86,322.95,322.77,313.17,324.11,331.66,322.78,304.75,316.89,313.57,305.35,291.05,299.22,325.97,303.06,287.03,328.05,341.11,295.76,348.12,
348.00,227.56,232.05,240.45,250.94,250.90,251.11,263.33,243.69,255.41,270.10,289.97,295.36,297.41,277.99,263.67,280.98,287.10,300.66,305.87,309.71,313.50,318.71,322.72,328.80,327.49,318.24,328.46,336.78,328.16,309.47,321.58,318.11,310.14,294.77,303.22,330.88,307.09,291.07,332.70,346.23,299.65,353.74,
349.00,230.27,234.96,243.44,254.08,254.33,254.29,266.61,246.61,258.53,273.75,293.88,299.46,301.58,280.60,267.12,284.69,290.62,305.29,309.49,314.26,319.00,322.26,326.78,333.75,332.64,322.64,332.97,340.94,332.76,314.33,326.58,323.02,314.53,299.03,308.05,335.37,311.68,294.59,337.31,351.15,304.61,359.15,
350.00,233.69,238.29,247.48,258.11,258.32,258.43,271.26,250.30,262.70,278.57,298.29,304.73,306.47,284.72,271.20,288.95,295.90,310.41,314.93,319.97,324.51,327.84,332.52,340.05,338.79,328.61,339.91,347.12,338.18,319.78,332.51,328.52,319.54,304.22,313.47,342.15,317.49,299.82,343.09,357.92,309.76,365.43,
351.00,238.87,243.57,252.91,264.00,264.32,264.26,277.81,256.19,268.45,285.11,305.75,312.65,313.60,291.75,277.38,295.89,302.84,318.73,323.31,328.35,332.43,335.78,341.41,348.82,347.58,337.27,348.02,356.36,347.00,328.11,341.21,336.81,328.15,311.32,320.75,350.95,325.69,307.71,351.36,367.05,316.91,374.54,
352.00,243.88,248.41,257.78,269.56,269.97,269.62,283.35,261.40,273.79,291.39,312.65,319.63,320.25,297.53,283.26,303.07,308.95,326.41,330.68,335.88,339.78,343.23,348.87,356.59,355.37,344.88,355.95,363.58,355.34,335.65,348.20,344.21,334.86,318.26,328.47,358.69,332.92,313.87,359.25,375.57,323.99,383.53,
353.00,246.75,250.99,260.74,272.93,272.78,272.93,286.43,264.30,277.10,294.56,316.70,324.14,323.60,301.79,287.59,306.43,312.48,330.52,335.79,339.38,344.22,347.87,353.48,360.47,360.20,349.63,360.77,369.03,360.30,340.17,353.14,348.58,339.53,322.57,332.52,363.92,337.04,317.78,363.96,381.48,328.07,389.29,
354.00,246.48,250.72,260.99,273.14,272.91,272.87,286.94,264.32,277.54,295.07,317.89,324.99,323.85,302.05,287.83,306.33,313.01,330.60,336.94,340.78,344.33,349.36,355.37,360.93,360.95,350.93,362.23,370.88,360.62,340.85,354.51,348.84,339.93,322.20,332.74,365.03,338.83,318.29,365.19,382.97,328.43,389.88,
355.00,243.27,247.60,257.52,269.64,269.35,269.24,283.03,260.84,273.93,291.20,314.38,321.14,320.22,298.43,284.00,303.27,309.15,326.39,333.50,336.39,340.64,345.85,351.81,356.91,357.50,346.71,357.51,366.65,357.35,336.51,350.22,344.61,336.18,318.86,328.55,360.34,335.09,314.45,361.62,378.77,324.65,385.97,
356.00,238.80,242.96,253.08,264.81,264.60,264.61,277.89,255.92,269.00,286.05,309.00,316.23,315.87,293.77,279.78,297.90,303.81,319.99,328.29,330.71,335.23,340.13,345.83,351.20,351.18,341.07,351.91,360.58,351.74,331.11,344.56,339.13,330.41,314.18,322.86,354.61,329.49,309.04,355.93,373.15,319.19,380.49,
357.00,234.55,238.90,249.52,260.81,260.30,260.27,273.74,251.73,264.94,281.31,304.58,311.98,311.53,289.20,274.85,292.81,299.48,315.23,323.11,326.10,330.67,335.73,341.42,345.96,346.18,337.30,347.10,356.47,345.96,326.91,340.39,334.89,325.44,309.16,317.79,349.72,324.97,304.41,351.60,367.89,314.98,375.28,
358.00,230.66,235.62,245.87,256.98,256.73,256.38,270.28,247.73,261.27,277.75,300.84,307.34,308.20,284.52,270.21,289.59,296.22,310.74,319.19,322.21,326.68,332.26,337.28,342.35,342.55,332.73,342.93,352.09,341.80,322.11,336.39,330.68,321.02,305.50,313.96,345.18,321.29,300.54,347.53,363.12,311.24,370.42,
359.00,230.44,235.63,245.61,257.13,256.82,256.51,270.58,247.46,261.05,277.99,301.07,308.03,309.76,285.76,270.81,290.09,296.69,311.28,320.45,322.44,327.34,332.28,337.73,343.38,343.38,333.31,343.21,353.36,343.20,322.52,336.55,331.32,322.03,306.17,314.28,345.97,321.36,301.09,348.56,364.06,311.65,371.59,
360.00,235.48,240.16,250.41,262.60,262.11,262.05,276.68,252.55,266.41,284.01,307.31,314.45,316.87,292.32,276.95,296.09,303.16,318.98,327.03,330.60,334.66,339.21,345.07,350.39,350.71,340.97,351.17,360.98,350.65,330.38,344.80,339.55,328.74,312.81,321.76,354.29,327.69,308.24,357.08,372.05,319.06,380.06,
361.00,240.54,245.49,255.70,268.78,267.54,268.27,283.12,258.37,272.58,290.80,315.01,322.33,323.92,298.60,282.73,303.98,310.91,326.77,335.13,338.55,343.54,347.76,353.16,359.49,360.22,349.57,359.89,369.81,359.55,337.79,353.55,348.21,337.28,320.40,329.67,363.41,335.65,315.67,366.02,381.93,327.60,389.93,
362.00,246.86,252.02,262.04,276.06,274.93,275.91,290.71,265.50,279.88,299.21,324.42,331.76,333.29,307.78,291.67,312.95,319.85,336.28,345.82,348.21,353.65,357.48,363.57,370.46,370.81,359.29,370.15,380.32,371.06,347.24,363.47,357.96,347.66,330.05,339.23,374.85,345.70,324.88,376.45,393.91,336.68,401.94,
363.00,256.93,262.03,272.86,287.68,286.38,287.74,302.57,276.59,291.34,311.67,338.23,346.55,347.49,321.72,304.07,326.32,332.93,351.30,360.11,363.65,369.75,372.45,379.25,386.69,386.27,374.56,386.40,396.66,387.24,362.67,378.86,373.74,362.17,343.99,353.88,391.41,360.04,338.64,393.60,410.71,350.82,420.20,
364.00,268.14,273.50,284.79,300.09,298.81,300.79,315.70,288.99,304.46,325.61,354.19,362.61,362.42,335.78,317.39,340.97,348.53,368.04,376.40,380.35,386.27,390.46,396.80,404.86,403.95,391.33,404.84,414.51,405.31,378.70,396.26,391.60,378.76,359.86,370.27,409.34,376.36,353.42,411.87,430.47,366.70,440.00,
365.00,276.46,282.67,294.54,310.13,309.14,310.52,326.37,298.95,314.72,336.72,367.33,375.96,375.42,347.60,328.42,352.70,361.11,380.80,390.95,393.32,399.79,405.24,411.82,420.33,418.30,405.34,419.91,429.45,419.88,392.22,410.17,405.00,392.90,371.89,382.87,424.16,389.69,365.70,425.96,446.76,379.04,456.17,
366.00,284.26,290.65,303.21,319.05,318.75,319.45,336.23,307.35,323.85,346.50,378.44,386.50,386.96,357.98,338.02,363.19,371.40,392.78,402.86,405.37,412.55,418.18,424.90,432.81,430.59,418.13,432.18,442.81,432.49,404.37,422.81,417.46,404.83,382.45,394.29,436.45,401.23,376.17,439.26,459.81,389.84,469.69,
367.00,290.00,296.41,309.66,325.86,325.59,326.28,343.47,313.63,330.70,353.90,386.33,395.67,395.80,365.21,345.60,370.59,379.69,401.76,411.70,414.39,421.07,427.21,434.23,443.05,440.41,427.42,442.34,453.02,442.70,412.92,432.85,427.49,414.13,390.94,403.75,446.06,409.89,384.36,449.88,471.25,399.02,480.95,
368.00,292.52,298.86,312.76,328.69,328.63,328.83,347.12,316.75,333.72,357.41,390.75,400.22,399.66,368.49,348.96,374.25,383.99,405.74,416.51,419.03,424.63,432.60,439.24,448.06,445.76,432.31,447.03,458.78,447.58,417.91,438.19,431.77,419.59,395.03,407.59,451.02,414.86,389.01,454.02,477.01,403.40,485.84,
