Datetime_UTC,DHI-MS80,MS80-temp,DNI-MS57
2024-11-25 00:00:00,0.22,0.64,2.82
2024-11-25 00:00:10,0.21,0.66,3.0
2024-11-25 00:00:20,0.38,0.66,2.87
2024-11-25 00:00:30,0.38,0.63,2.87
2024-11-25 00:00:40,0.2,0.63,2.91
2024-11-25 00:00:50,0.21,0.67,2.91
2024-11-25 00:01:00,0.23,0.67,2.87
2024-11-25 00:01:10,0.33,0.64,2.64
2024-11-25 00:01:20,0.21,0.67,2.78
2024-11-25 00:01:30,0.18,0.67,3.1
2024-11-25 00:01:40,0.33,0.67,3.0
2024-11-25 00:01:50,0.3,0.67,2.96
2024-11-25 00:02:00,0.33,0.64,2.5
2024-11-25 00:02:10,0.26,0.67,2.59
2024-11-25 00:02:20,0.27,0.69,3.1
2024-11-25 00:02:30,0.21,0.66,3.14
2024-11-25 00:02:40,0.38,0.66,2.96
2024-11-25 00:02:50,0.3,0.66,2.87
2024-11-25 00:03:00,0.36,0.69,3.14
2024-11-25 00:03:10,0.3,0.66,2.59
2024-11-25 00:03:20,0.56,0.67,2.82
2024-11-25 00:03:30,0.38,0.67,3.1
2024-11-25 00:03:40,0.66,0.67,3.1
2024-11-25 00:03:50,0.36,0.67,2.87
2024-11-25 00:04:00,0.36,0.67,2.87
2024-11-25 00:04:10,0.36,0.67,3.0
2024-11-25 00:04:20,0.2,0.67,2.82
2024-11-25 00:04:30,0.41,0.67,3.14
2024-11-25 00:04:40,0.36,0.67,3.1
2024-11-25 00:04:50,0.44,0.67,3.0
2024-11-25 00:05:00,0.53,0.64,3.0
2024-11-25 00:05:10,0.36,0.67,2.87
2024-11-25 00:05:20,0.24,0.67,3.0
2024-11-25 00:05:30,0.36,0.67,2.82
2024-11-25 00:05:40,0.47,0.67,2.82
2024-11-25 00:05:50,0.5,0.67,2.96
2024-11-25 00:06:00,0.74,0.66,3.05
2024-11-25 00:06:10,0.36,0.66,2.55
2024-11-25 00:06:20,0.33,0.66,3.1
2024-11-25 00:06:30,0.27,0.63,3.14
2024-11-25 00:06:40,0.47,0.66,3.05
2024-11-25 00:06:50,0.36,0.66,2.82
2024-11-25 00:07:00,0.36,0.66,2.91
2024-11-25 00:07:10,0.33,0.66,2.64
2024-11-25 00:07:20,0.44,0.66,2.73
2024-11-25 00:07:30,0.38,0.66,2.87
2024-11-25 00:07:40,0.3,0.66,3.05
2024-11-25 00:07:50,0.49,0.66,2.82
2024-11-25 00:08:00,0.56,0.64,3.19
2024-11-25 00:08:10,0.44,0.64,2.69
2024-11-25 00:08:20,0.38,0.64,2.87
2024-11-25 00:08:30,0.3,0.64,3.14
2024-11-25 00:08:40,0.21,0.64,2.91
2024-11-25 00:08:50,0.47,0.64,3.05
2024-11-25 00:09:00,0.3,0.64,3.1
2024-11-25 00:09:10,0.41,0.64,2.91
2024-11-25 00:09:20,0.41,0.64,3.32
2024-11-25 00:09:30,0.5,0.64,2.78
2024-11-25 00:09:40,0.53,0.63,2.91
2024-11-25 00:09:50,0.65,0.63,3.28
2024-11-25 00:10:00,0.77,0.63,3.05
2024-11-25 00:10:10,0.83,0.61,3.23
2024-11-25 00:10:20,0.74,0.61,3.23
2024-11-25 00:10:30,0.65,0.6,3.14
2024-11-25 00:10:40,0.65,0.6,3.05
2024-11-25 00:10:50,0.59,0.6,3.23
2024-11-25 00:11:00,0.68,0.6,3.05
2024-11-25 00:11:10,0.5,0.58,3.0
2024-11-25 00:11:20,0.68,0.56,2.87
2024-11-25 00:11:30,0.41,0.56,2.82
2024-11-25 00:11:40,0.53,0.56,2.96
2024-11-25 00:11:50,0.62,0.56,3.28
2024-11-25 00:12:00,0.53,0.56,3.14
2024-11-25 00:12:10,0.44,0.55,2.78
2024-11-25 00:12:20,0.65,0.55,3.05
2024-11-25 00:12:30,0.68,0.55,3.41
2024-11-25 00:12:40,0.68,0.55,3.55
2024-11-25 00:12:50,0.68,0.53,2.91
2024-11-25 00:13:00,0.56,0.53,3.23
2024-11-25 00:13:10,0.71,0.52,2.87
