Date,2025/05/18,
Time,18:00:00,
Memo,EKO 711,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.7,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,0.01,
301.00,0.01,
302.00,0.01,
303.00,0.01,
304.00,0.01,
305.00,0.01,
306.00,0.01,
307.00,0.01,
308.00,0.01,
309.00,0.01,
310.00,0.02,
311.00,0.02,
312.00,0.02,
313.00,0.03,
314.00,0.03,
315.00,0.03,
316.00,0.03,
317.00,0.04,
318.00,0.04,
319.00,0.04,
320.00,0.05,
321.00,0.06,
322.00,0.06,
323.00,0.07,
324.00,0.09,
325.00,0.10,
326.00,0.11,
327.00,0.13,
328.00,0.14,
329.00,0.16,
330.00,0.17,
331.00,0.19,
332.00,0.19,
333.00,0.20,
334.00,0.21,
335.00,0.21,
336.00,0.22,
337.00,0.23,
338.00,0.24,
339.00,0.25,
340.00,0.26,
341.00,0.27,
342.00,0.27,
343.00,0.28,
344.00,0.28,
345.00,0.28,
346.00,0.28,
347.00,0.29,
348.00,0.30,
349.00,0.30,
350.00,0.31,
351.00,0.32,
352.00,0.32,
353.00,0.32,
354.00,0.33,
355.00,0.32,
356.00,0.32,
357.00,0.31,
358.00,0.31,
359.00,0.30,
360.00,0.31,
361.00,0.32,
362.00,0.33,
363.00,0.34,
364.00,0.36,
365.00,0.37,
366.00,0.38,
367.00,0.39,
368.00,0.39,
369.00,0.38,
370.00,0.38,
371.00,0.37,
372.00,0.36,
373.00,0.35,
374.00,0.35,
375.00,0.36,
376.00,0.37,
377.00,0.39,
378.00,0.39,
379.00,0.39,
380.00,0.37,
381.00,0.35,
382.00,0.33,
383.00,0.32,
384.00,0.32,
385.00,0.32,
386.00,0.33,
387.00,0.34,
388.00,0.36,
389.00,0.37,
390.00,0.38,
391.00,0.37,
392.00,0.36,
393.00,0.35,
394.00,0.34,
395.00,0.34,
396.00,0.37,
397.00,0.40,
398.00,0.43,
399.00,0.48,
400.00,0.52,
401.00,0.54,
402.00,0.55,
403.00,0.56,
404.00,0.55,
405.00,0.55,
406.00,0.55,
407.00,0.54,
408.00,0.54,
409.00,0.55,
410.00,0.56,
411.00,0.56,
412.00,0.57,
413.00,0.58,
414.00,0.58,
415.00,0.59,
416.00,0.59,
417.00,0.59,
418.00,0.58,
419.00,0.58,
420.00,0.58,
421.00,0.58,
422.00,0.58,
423.00,0.58,
424.00,0.57,
425.00,0.57,
426.00,0.57,
427.00,0.56,
428.00,0.54,
429.00,0.53,
430.00,0.53,
431.00,0.53,
432.00,0.54,
433.00,0.57,
434.00,0.59,
435.00,0.60,
436.00,0.61,
437.00,0.61,
438.00,0.60,
439.00,0.61,
440.00,0.61,
441.00,0.62,
442.00,0.64,
443.00,0.65,
444.00,0.65,
445.00,0.65,
446.00,0.66,
447.00,0.68,
448.00,0.69,
449.00,0.70,
450.00,0.71,
451.00,0.70,
452.00,0.70,
453.00,0.70,
454.00,0.70,
455.00,0.70,
456.00,0.71,
457.00,0.70,
458.00,0.69,
459.00,0.69,
460.00,0.69,
461.00,0.68,
462.00,0.69,
463.00,0.69,
464.00,0.69,
465.00,0.68,
466.00,0.69,
467.00,0.68,
468.00,0.68,
469.00,0.69,
470.00,0.68,
471.00,0.67,
472.00,0.68,
473.00,0.68,
474.00,0.67,
475.00,0.66,
476.00,0.67,
477.00,0.66,
478.00,0.65,
479.00,0.65,
480.00,0.65,
481.00,0.64,
482.00,0.64,
483.00,0.64,
484.00,0.62,
485.00,0.62,
486.00,0.62,
487.00,0.60,
488.00,0.60,
489.00,0.61,
490.00,0.61,
491.00,0.60,
492.00,0.62,
493.00,0.61,
494.00,0.60,
495.00,0.61,
496.00,0.61,
497.00,0.59,
498.00,0.60,
499.00,0.60,
500.00,0.57,
501.00,0.55,
502.00,0.54,
503.00,0.52,
504.00,0.50,
505.00,0.51,
506.00,0.51,
507.00,0.50,
508.00,0.51,
509.00,0.52,
510.00,0.51,
511.00,0.51,
512.00,0.52,
513.00,0.51,
514.00,0.49,
515.00,0.49,
516.00,0.48,
517.00,0.47,
518.00,0.47,
519.00,0.47,
520.00,0.46,
521.00,0.46,
522.00,0.47,
523.00,0.45,
524.00,0.43,
525.00,0.43,
526.00,0.42,
527.00,0.40,
528.00,0.40,
529.00,0.40,
530.00,0.39,
531.00,0.39,
532.00,0.39,
533.00,0.38,
534.00,0.38,
535.00,0.38,
536.00,0.37,
537.00,0.36,
538.00,0.37,
539.00,0.36,
540.00,0.36,
541.00,0.36,
542.00,0.37,
543.00,0.36,
544.00,0.35,
545.00,0.35,
546.00,0.35,
547.00,0.35,
548.00,0.35,
549.00,0.35,
550.00,0.34,
551.00,0.33,
552.00,0.33,
553.00,0.32,
554.00,0.32,
555.00,0.33,
556.00,0.33,
557.00,0.31,
558.00,0.30,
559.00,0.30,
560.00,0.28,
561.00,0.27,
562.00,0.27,
563.00,0.27,
564.00,0.27,
565.00,0.28,
566.00,0.27,
567.00,0.26,
568.00,0.26,
569.00,0.24,
570.00,0.23,
571.00,0.23,
572.00,0.23,
573.00,0.21,
574.00,0.21,
575.00,0.22,
576.00,0.20,
577.00,0.19,
578.00,0.21,
579.00,0.20,
580.00,0.21,
581.00,0.24,
582.00,0.25,
583.00,0.24,
584.00,0.26,
585.00,0.26,
586.00,0.25,
587.00,0.25,
588.00,0.25,
589.00,0.23,
590.00,0.23,
591.00,0.23,
592.00,0.23,
593.00,0.21,
594.00,0.23,
595.00,0.22,
596.00,0.22,
597.00,0.23,
598.00,0.23,
599.00,0.21,
600.00,0.22,
601.00,0.22,
602.00,0.20,
603.00,0.20,
604.00,0.22,
605.00,0.21,
606.00,0.21,
607.00,0.24,
608.00,0.24,
609.00,0.23,
610.00,0.25,
611.00,0.25,
612.00,0.23,
613.00,0.24,
614.00,0.26,
615.00,0.26,
616.00,0.26,
617.00,0.28,
618.00,0.28,
619.00,0.27,
620.00,0.27,
621.00,0.27,
622.00,0.26,
623.00,0.27,
624.00,0.27,
625.00,0.25,
626.00,0.26,
627.00,0.26,
628.00,0.25,
629.00,0.25,
630.00,0.27,
631.00,0.28,
632.00,0.28,
633.00,0.30,
634.00,0.31,
635.00,0.31,
636.00,0.32,
