Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
710.00,466.53,466.53,508.64,1123.99,385.75,382.92,364.57,380.45,552.66,407.16,543.13,351.41,1008.83,957.72,373.75,323.10,306.41,294.78,355.42,1000.17,844.58,266.30,271.53,330.25,326.83,248.81,229.75,219.68,216.47,219.75,
711.00,471.03,467.32,510.96,1129.12,385.44,384.35,365.77,382.30,554.10,410.42,543.68,350.80,1006.94,957.66,373.77,323.05,306.60,295.57,355.79,999.09,845.33,267.46,271.60,329.81,326.15,247.75,229.08,219.99,216.81,220.80,
712.00,474.83,466.44,503.72,1124.98,383.97,384.26,364.54,381.00,553.12,408.76,544.46,351.68,1011.13,956.10,375.61,324.33,304.95,295.42,356.25,993.56,845.72,267.11,270.66,329.47,324.30,245.86,228.84,217.55,215.86,220.54,
713.00,471.30,465.05,502.92,1116.79,381.18,383.32,361.11,377.23,550.11,406.53,541.25,350.47,1008.60,949.37,373.49,325.00,303.59,294.14,355.33,985.70,834.81,263.71,269.83,327.80,322.19,245.07,227.01,215.49,214.66,220.06,
714.00,467.13,458.81,501.19,1103.35,375.68,376.74,355.54,369.35,544.69,401.54,532.73,343.63,998.93,937.68,367.35,320.01,301.53,290.65,348.29,974.33,822.24,259.47,266.60,324.24,318.03,240.70,224.67,212.29,210.63,215.60,
715.00,457.43,446.85,486.98,1080.24,365.70,367.48,345.06,360.36,530.80,392.09,521.79,334.26,976.94,918.16,358.90,311.48,294.05,282.60,338.17,954.51,808.14,252.51,260.38,317.48,308.47,235.73,218.30,206.47,204.90,210.16,
716.00,442.25,432.15,469.02,1045.11,352.78,354.71,331.58,347.97,512.37,377.25,506.58,323.15,947.87,892.58,346.95,302.23,283.62,274.00,325.78,923.03,781.99,243.36,251.61,307.42,298.19,228.09,209.58,200.63,197.22,203.72,
717.00,426.10,418.08,460.38,1010.00,340.02,340.02,318.57,333.82,495.98,361.05,487.95,312.60,919.94,864.72,333.47,291.16,274.24,264.64,313.69,889.29,753.81,235.10,242.48,296.10,288.10,218.85,201.61,193.85,190.92,194.71,
718.00,413.75,404.67,444.60,984.96,330.60,331.57,309.28,324.01,480.21,350.08,473.17,300.10,892.12,839.69,322.94,280.25,265.80,256.32,304.38,867.24,729.98,227.52,234.76,288.89,280.35,213.16,196.89,187.84,184.18,188.14,
719.00,409.99,394.14,432.93,968.65,322.11,325.68,302.56,318.90,469.27,344.45,464.28,293.84,868.82,827.99,316.30,273.61,260.51,251.81,298.67,851.40,718.37,223.66,229.79,282.65,273.62,209.40,192.74,184.51,179.97,185.47,
720.00,408.14,391.73,424.41,955.29,318.26,322.52,299.55,314.58,463.36,339.15,460.06,292.40,858.08,818.68,313.82,270.58,255.57,249.03,296.54,838.52,706.45,222.62,227.29,278.32,270.06,205.47,190.85,180.99,177.84,182.83,
721.00,405.83,390.82,421.69,949.97,317.76,321.49,297.51,312.98,461.45,338.23,457.68,290.67,852.11,811.20,310.57,269.73,254.24,246.70,297.45,836.05,700.28,220.52,225.19,274.80,267.89,204.30,190.46,180.89,177.77,181.61,
722.00,405.48,386.19,422.66,951.74,318.40,318.93,298.40,311.62,460.82,338.75,454.03,287.85,846.22,809.41,307.67,267.50,255.66,246.26,294.81,835.36,698.12,219.61,223.91,272.60,267.46,202.14,190.97,180.15,176.43,179.84,
723.00,401.99,386.54,419.01,946.27,317.16,316.76,299.12,311.25,457.69,338.01,454.28,288.13,841.56,808.61,308.00,265.75,254.32,243.84,292.82,832.09,700.80,216.46,221.77,271.14,266.26,200.49,188.58,178.32,176.10,179.33,
724.00,394.94,386.32,413.95,939.92,316.29,314.52,296.58,309.57,454.91,335.13,452.22,285.94,840.09,800.93,307.19,266.30,251.56,241.49,291.06,828.89,694.42,214.21,219.29,268.83,264.78,197.47,186.63,178.53,175.82,178.40,
725.00,391.77,382.07,417.62,939.32,315.60,313.35,296.50,308.37,455.62,334.40,448.79,285.61,843.54,799.20,306.18,266.18,252.28,242.04,290.36,825.56,694.64,213.12,218.52,267.54,264.26,196.37,186.56,178.66,174.91,176.61,
726.00,391.40,384.70,420.33,941.00,318.46,313.99,298.86,310.12,457.19,334.81,448.28,285.20,846.66,801.36,307.76,266.48,253.70,242.72,291.13,834.70,698.14,214.19,219.54,270.03,265.88,198.42,186.27,177.07,174.39,176.46,
727.00,394.34,391.24,420.62,943.79,317.38,317.79,299.75,312.87,456.77,338.21,451.43,285.91,847.02,804.72,311.08,267.57,255.34,244.05,292.62,838.11,705.13,216.21,221.02,271.66,266.68,201.31,185.82,177.81,174.36,179.11,
728.00,397.56,392.66,426.44,950.29,317.99,318.70,299.74,313.36,460.14,338.31,451.75,289.18,853.39,808.53,312.82,269.73,256.17,245.89,294.40,839.27,708.31,220.27,223.00,272.52,267.45,202.44,187.03,178.17,175.49,178.59,
729.00,398.98,396.28,434.15,958.60,322.57,322.72,302.99,316.50,464.15,340.92,455.29,291.98,860.50,814.82,315.17,271.87,258.73,248.04,298.52,843.01,712.33,221.84,225.48,276.18,270.27,206.49,188.48,179.55,178.20,179.96,
730.00,403.16,403.78,438.22,972.79,327.25,328.60,307.36,320.89,469.87,347.19,461.96,294.08,869.10,824.97,318.15,274.44,263.45,251.87,302.64,854.44,720.79,225.56,228.89,280.46,273.95,210.94,191.20,181.01,181.60,182.55,
731.00,412.97,411.55,445.92,986.11,331.97,334.35,313.95,327.16,478.64,354.07,471.79,300.85,882.26,835.85,323.32,278.08,267.48,255.87,306.81,864.31,731.80,230.14,232.60,286.15,276.55,213.72,194.26,183.81,185.62,187.72,
732.00,417.68,419.70,450.70,998.70,339.68,340.28,318.08,332.41,488.30,360.55,481.46,307.26,899.68,847.11,329.92,283.64,269.88,258.49,313.12,876.38,739.44,232.72,237.62,290.89,280.61,217.50,198.14,188.77,189.89,193.72,
733.00,427.88,423.03,459.19,1012.68,346.84,346.11,325.29,338.39,498.84,368.11,488.31,312.48,914.65,860.10,333.61,289.73,275.79,265.28,318.08,885.63,748.78,235.86,241.89,295.29,285.46,220.78,202.98,193.33,193.49,197.58,
734.00,437.62,430.27,466.95,1027.34,352.02,350.69,331.06,345.17,506.70,374.40,496.81,318.33,923.74,870.69,338.67,293.38,280.74,268.29,321.83,900.65,758.51,240.14,245.81,299.27,290.06,224.67,206.94,196.59,195.89,200.98,
735.00,443.87,436.76,466.29,1033.47,356.35,353.74,333.97,350.26,510.22,379.07,502.76,322.92,924.23,878.85,342.76,295.76,283.18,269.21,324.02,908.85,765.42,241.90,247.14,301.33,291.84,226.62,208.53,199.59,197.76,204.74,
736.00,443.54,435.72,470.27,1036.05,358.27,354.92,336.70,351.85,512.27,379.61,503.96,324.84,926.12,883.80,344.21,299.29,284.11,271.78,324.46,907.48,765.46,243.15,248.03,300.62,294.36,225.84,211.62,201.45,199.36,203.31,
737.00,442.58,438.42,476.53,1044.20,362.74,357.00,341.75,354.91,513.56,379.76,504.79,327.12,927.47,888.04,344.67,301.43,285.97,274.69,325.56,909.46,765.32,243.88,248.06,302.16,295.79,226.44,212.97,202.21,201.06,202.83,
738.00,443.26,445.73,477.02,1050.09,364.75,361.98,345.74,359.53,516.00,384.73,509.73,328.04,926.42,892.02,347.88,302.27,288.58,276.15,328.10,917.18,770.46,246.13,249.35,304.82,298.47,228.27,214.45,203.89,202.01,203.95,
739.00,448.25,448.31,478.56,1049.42,366.99,365.86,350.06,362.59,521.22,388.31,513.39,330.70,930.89,896.45,351.46,304.81,290.56,279.58,328.48,921.06,779.11,249.05,251.08,308.08,299.75,228.62,215.67,204.68,203.30,206.33,
740.00,447.01,451.12,486.09,1058.15,372.18,370.52,352.89,366.22,526.64,390.55,518.65,335.20,939.70,903.85,356.88,309.51,293.17,282.50,333.19,926.42,780.55,251.48,254.14,311.84,303.15,231.13,218.11,207.12,204.45,208.44,
741.00,453.47,457.23,490.60,1069.67,377.49,377.35,357.30,370.85,534.51,397.34,523.01,337.65,951.08,911.73,360.72,313.49,297.75,287.62,337.52,937.22,788.01,253.81,256.82,314.86,306.51,234.23,219.03,210.89,206.10,212.60,
742.00,459.87,459.14,495.62,1078.24,380.59,382.84,361.84,376.76,541.73,403.69,531.34,342.72,959.14,920.03,364.39,315.81,303.32,288.29,340.29,947.31,798.22,257.91,260.80,319.47,311.05,238.43,221.17,213.19,208.51,214.07,
743.00,462.67,461.04,496.65,1083.50,385.91,387.41,363.16,381.45,544.25,406.28,537.31,346.86,967.63,926.97,368.02,319.13,305.76,289.95,342.95,954.27,802.38,257.95,264.50,322.84,312.58,242.63,221.83,215.38,211.31,217.04,
744.00,464.10,460.85,501.25,1092.09,389.42,389.53,365.69,382.70,548.25,407.79,538.62,350.36,975.12,935.09,369.50,324.07,307.64,292.36,346.91,951.69,800.67,260.12,266.75,322.15,316.19,244.48,223.45,217.04,212.97,217.00,
745.00,468.20,461.66,508.99,1094.82,392.41,390.21,371.75,385.48,552.76,411.27,540.15,351.68,984.41,933.69,369.40,325.68,308.76,295.35,348.77,948.89,802.24,261.04,269.21,322.48,318.41,247.00,226.68,216.90,215.82,216.11,
746.00,471.65,462.96,506.53,1096.50,394.05,393.94,374.05,389.56,554.95,414.38,544.78,354.26,981.64,935.25,371.43,326.71,309.92,295.10,353.02,955.45,805.41,262.90,271.88,324.08,320.23,249.90,229.79,216.58,217.06,216.04,
747.00,475.86,465.47,506.54,1090.97,394.28,394.08,373.69,388.97,556.47,415.23,543.63,355.57,982.41,938.48,374.28,327.43,311.57,296.65,353.49,956.84,810.09,264.93,271.53,323.84,319.31,250.37,230.75,216.39,216.96,216.77,
748.00,475.90,466.39,510.40,1091.63,395.25,393.38,374.35,388.16,556.76,413.65,544.17,358.37,984.31,939.00,376.26,328.97,309.56,296.35,353.43,956.55,810.32,265.53,269.71,323.09,318.21,248.89,231.18,216.03,215.61,216.82,
749.00,472.36,468.48,515.36,1094.84,397.35,395.85,375.53,390.07,555.36,416.42,544.47,357.88,986.76,940.53,375.89,328.77,311.46,296.95,353.75,959.79,812.33,265.53,269.36,321.49,316.93,248.01,232.16,218.34,215.72,217.23,
750.00,476.82,471.36,515.20,1095.76,395.14,397.51,376.12,390.19,554.64,417.17,546.93,356.46,983.34,943.99,374.52,326.78,314.00,295.05,350.42,964.87,816.00,266.27,268.07,323.38,318.18,246.29,231.65,217.90,215.39,216.87,
751.00,472.63,472.36,515.32,1094.75,395.46,395.78,374.12,388.60,552.29,413.68,548.24,356.44,982.09,942.62,376.66,327.17,311.46,293.87,348.07,960.85,817.16,264.92,267.24,323.44,317.49,245.56,228.91,218.52,215.12,219.21,
752.00,470.42,472.58,519.46,1095.11,395.48,397.19,374.41,388.46,552.77,413.84,547.07,355.81,980.54,940.88,374.85,329.44,309.05,295.37,348.42,953.48,813.46,264.01,266.97,322.12,317.38,242.84,228.40,218.98,214.85,219.98,
753.00,472.81,472.33,520.48,1098.38,394.27,397.06,376.17,387.43,555.16,415.99,543.64,354.97,980.63,939.14,372.53,327.06,308.00,296.02,347.68,952.00,810.49,262.20,267.07,322.37,318.53,242.15,228.75,218.80,215.02,218.67,
754.00,476.32,470.75,508.60,1093.65,390.55,397.49,373.25,386.88,553.97,415.20,545.01,354.90,974.10,931.36,372.55,324.77,306.39,293.09,347.79,953.71,808.10,262.53,267.61,324.33,319.58,243.02,227.35,217.59,213.98,219.58,
755.00,471.40,468.73,503.30,1085.74,388.31,393.30,369.49,382.57,550.03,413.30,540.26,353.52,968.20,927.65,372.34,324.58,304.12,293.43,344.29,946.35,807.08,262.56,266.55,321.09,316.17,242.24,225.31,217.68,212.19,219.50,
756.00,463.36,457.96,496.75,1062.19,380.31,382.28,362.44,372.85,538.57,403.09,525.21,347.13,952.74,905.62,362.64,316.70,296.08,287.25,336.92,920.34,784.41,254.66,259.17,312.78,307.27,236.20,219.70,212.05,207.73,213.23,
757.00,438.89,435.23,466.09,1013.50,360.70,361.16,343.19,354.25,508.35,383.23,498.03,327.35,905.13,853.21,342.75,297.37,281.16,272.84,320.56,874.83,742.60,240.24,245.11,295.64,291.88,223.38,207.61,201.83,198.24,202.00,
758.00,407.13,398.56,424.94,934.52,331.21,331.30,316.65,325.35,469.19,352.56,460.83,299.28,831.84,793.26,318.11,272.48,261.42,250.04,293.72,809.28,690.76,223.13,227.08,273.66,269.68,205.40,192.40,185.71,184.09,186.89,
759.00,369.25,366.30,387.96,853.06,302.36,297.96,287.46,294.35,427.68,317.20,418.49,273.81,760.66,721.11,291.33,247.42,235.80,227.07,266.59,739.49,635.28,198.18,205.99,249.06,242.30,187.42,174.29,166.74,167.79,169.76,
760.00,331.66,328.70,350.99,771.17,272.90,268.33,256.41,265.10,385.74,284.80,375.11,247.01,689.55,649.24,261.23,222.08,209.85,204.55,241.31,663.48,571.95,175.82,184.98,223.26,216.55,165.74,156.31,149.40,150.58,152.88,
761.00,302.15,300.94,320.54,708.57,244.76,244.00,232.15,238.47,351.67,259.23,339.57,222.91,627.56,597.24,235.61,199.35,192.42,185.36,218.95,606.28,525.35,159.65,167.46,202.93,197.16,149.53,143.60,134.66,136.33,135.15,
762.00,288.91,286.77,303.08,673.02,232.31,231.58,219.37,225.91,334.41,243.66,325.59,212.97,594.17,574.37,224.00,189.62,183.54,173.37,208.76,585.42,501.93,152.12,158.86,193.83,187.43,144.01,135.55,127.11,127.51,127.24,
763.00,282.22,287.06,304.47,669.23,230.97,229.46,215.60,224.21,329.68,241.36,324.72,213.08,590.66,568.80,221.35,192.07,182.53,173.76,207.17,581.20,499.85,153.14,157.80,191.30,184.46,142.99,133.63,126.88,126.08,126.27,
764.00,288.72,290.43,320.52,690.03,235.76,233.41,222.87,228.56,337.88,246.94,330.92,216.74,609.66,582.40,222.85,196.32,187.29,176.90,213.50,589.39,504.03,156.98,160.29,195.57,188.56,144.02,136.15,130.16,129.29,125.98,
765.00,303.23,307.22,330.71,725.53,245.97,245.39,234.50,241.99,352.13,258.88,347.99,224.84,631.49,606.36,232.91,204.14,197.30,185.64,225.25,618.46,523.45,165.13,167.55,203.94,199.13,151.85,141.99,138.18,134.76,132.16,
766.00,322.92,327.98,343.14,760.82,262.07,260.56,251.05,258.33,373.24,277.12,372.22,236.70,665.26,641.54,248.42,217.28,211.23,196.47,238.72,661.21,555.83,178.27,178.59,217.59,211.63,162.41,151.79,147.35,143.01,143.01,
767.00,343.43,347.55,372.77,806.91,278.46,277.61,268.23,276.37,398.72,296.30,394.31,252.81,713.38,676.77,267.86,234.49,222.00,209.33,253.24,701.18,594.46,189.04,190.63,233.32,225.22,173.98,162.16,157.69,152.43,153.20,
768.00,362.98,370.14,392.24,853.57,299.79,297.17,285.89,295.54,423.56,315.00,415.70,266.91,757.46,714.30,283.51,248.51,235.17,222.41,270.51,741.10,624.74,198.93,201.80,246.55,239.01,182.90,171.61,169.32,162.70,162.86,
769.00,386.63,390.76,406.17,891.98,313.13,314.83,299.90,311.77,445.68,333.69,437.63,279.51,791.33,756.22,297.79,259.83,248.37,235.45,282.22,777.81,660.73,210.65,213.76,257.65,253.60,192.84,182.09,177.92,171.46,171.81,
770.00,403.54,401.11,424.51,920.15,327.50,327.64,312.05,324.74,463.66,345.74,456.89,293.68,827.37,788.41,313.14,271.89,258.53,243.21,293.43,812.53,687.00,218.81,223.62,270.53,263.23,203.33,192.44,183.89,180.15,181.41,
771.00,412.75,413.00,443.87,951.89,341.55,341.40,319.88,336.82,480.13,354.98,473.10,305.45,855.15,813.61,323.51,284.05,264.40,254.01,302.16,832.85,707.08,226.34,232.44,279.30,272.54,209.41,197.69,189.04,187.50,188.58,
772.00,423.40,419.56,455.31,979.12,351.58,350.51,330.43,343.28,494.66,366.11,484.74,314.26,882.21,839.34,328.56,290.31,271.39,261.94,310.44,843.42,720.54,232.02,239.25,286.58,278.38,213.62,203.42,191.68,193.03,192.19,
773.00,439.56,428.29,463.80,996.22,354.88,357.84,337.16,349.68,504.40,374.86,496.41,321.98,896.36,857.67,336.74,295.38,277.67,268.52,316.77,861.91,731.77,237.43,243.20,293.27,285.40,219.99,207.34,195.51,195.51,196.93,
774.00,441.45,437.36,469.65,1007.37,360.32,362.98,341.34,354.25,510.28,380.75,504.58,327.15,905.64,869.26,342.61,299.98,284.52,272.39,318.72,876.69,740.55,241.46,246.68,298.10,289.07,224.00,210.72,197.68,197.80,201.14,
775.00,442.01,438.17,482.37,1015.78,362.58,365.74,345.84,356.34,514.87,385.04,507.19,331.75,917.77,877.41,343.87,303.82,286.31,275.89,320.47,882.96,751.64,243.94,248.21,302.88,290.24,225.58,210.89,198.76,200.47,201.40,
776.00,445.88,442.66,484.40,1019.58,363.98,368.36,348.50,360.18,517.77,388.54,507.56,332.18,923.89,878.86,344.24,303.40,288.84,278.09,323.99,888.53,759.57,242.83,249.67,302.51,290.60,225.18,211.04,202.87,200.70,203.69,
777.00,445.60,447.48,479.16,1019.10,363.55,370.69,349.41,364.32,519.57,391.34,509.41,332.00,918.65,886.50,346.16,301.50,294.38,279.88,322.28,894.07,763.82,244.33,248.86,302.39,295.36,224.76,212.55,203.89,201.40,204.66,
778.00,438.58,442.93,483.15,1014.84,364.57,369.36,351.51,366.09,519.10,388.31,510.19,333.23,922.32,883.70,348.89,302.53,292.54,277.09,322.56,902.70,768.85,243.56,250.08,304.72,295.81,227.23,213.52,203.73,202.63,206.34,
779.00,435.07,439.94,488.64,1015.32,368.64,370.19,351.47,367.56,520.19,386.77,509.72,333.23,923.10,876.41,348.37,303.58,289.84,276.09,325.05,898.81,768.74,242.39,250.60,303.43,294.74,226.50,211.91,204.70,202.71,208.48,
780.00,439.11,444.53,485.65,1027.34,368.24,371.69,352.75,365.99,524.36,388.52,507.74,330.29,919.49,876.40,346.20,301.64,289.17,277.23,327.55,890.75,765.95,242.80,252.95,299.82,297.07,225.14,212.82,203.57,202.21,207.08,
781.00,446.71,443.59,482.10,1030.03,367.69,372.33,354.09,364.40,524.60,389.60,509.70,332.98,915.46,875.42,349.09,301.92,287.69,274.89,329.40,893.22,755.92,243.37,253.51,300.78,298.56,227.10,213.47,201.65,201.74,208.05,
782.00,445.32,441.65,481.87,1031.60,370.64,371.72,351.41,362.56,520.36,387.76,510.75,332.48,911.70,870.66,349.87,304.44,286.70,274.06,329.55,893.10,757.15,244.63,253.04,299.74,297.09,227.45,214.88,202.31,202.24,210.02,
783.00,446.96,443.17,482.81,1037.34,371.44,371.16,350.18,359.22,522.90,388.21,507.80,332.20,915.75,873.92,345.96,304.27,285.26,276.02,328.26,884.11,754.24,244.64,251.73,298.23,296.42,226.05,212.62,200.53,201.88,207.48,
784.00,451.39,446.69,477.92,1039.23,370.45,370.35,349.89,358.77,519.07,388.17,507.49,332.27,910.52,876.11,344.25,302.01,284.29,276.52,328.16,885.51,750.45,242.30,250.57,295.97,294.90,224.07,211.83,200.20,200.71,204.06,
785.00,447.62,445.31,466.19,1025.15,369.32,367.31,347.15,358.72,512.59,387.07,508.39,330.96,907.32,874.05,343.00,300.31,285.16,276.12,323.59,890.04,747.15,240.45,246.79,296.22,294.26,222.94,211.42,200.88,198.98,201.57,
786.00,440.31,439.40,469.89,1018.42,367.90,363.48,345.70,356.44,510.40,381.62,505.22,330.26,910.86,873.98,341.22,299.69,283.31,274.34,319.32,891.92,756.62,238.09,244.30,297.83,293.28,224.50,210.81,200.15,197.49,198.09,
787.00,439.95,439.69,468.83,1013.74,366.80,360.12,344.24,356.26,508.58,378.63,501.34,329.22,915.57,865.81,338.43,297.64,280.46,271.90,318.12,888.82,753.51,235.36,243.15,296.90,289.10,222.40,207.17,199.47,193.46,194.39,
788.00,441.61,440.62,457.28,1004.54,361.22,360.26,341.82,357.10,503.99,380.76,498.85,325.76,900.89,864.83,336.12,294.83,280.63,270.91,315.71,882.06,752.05,234.74,242.58,293.78,287.21,219.07,207.36,196.99,191.61,189.64,
789.00,434.37,435.65,454.04,992.66,354.79,355.15,339.99,353.92,501.22,377.67,496.57,325.55,897.71,860.79,336.21,292.52,281.29,268.20,312.58,883.53,749.10,234.82,239.59,294.83,286.58,220.89,205.00,195.85,190.14,190.65,
790.00,427.45,430.72,456.95,988.07,354.87,351.77,336.91,352.74,496.86,372.36,494.82,323.99,890.46,855.14,335.64,294.27,279.32,264.36,309.42,876.38,748.18,235.51,238.77,293.11,283.05,220.51,202.74,193.66,190.21,192.64,
791.00,426.18,424.96,453.22,990.95,350.94,351.04,336.57,350.25,496.53,374.07,488.35,322.33,886.66,848.60,331.34,292.89,277.25,264.35,308.68,860.85,736.47,236.58,239.07,290.44,279.70,217.74,200.36,190.53,190.33,190.30,
792.00,431.88,420.09,452.48,984.14,345.19,350.24,338.54,348.53,496.59,373.95,486.56,320.00,878.07,845.41,330.91,291.47,274.83,264.84,310.44,855.00,723.45,233.73,238.51,287.13,279.28,216.93,198.73,189.66,190.26,190.64,
793.00,422.80,419.01,453.90,982.29,343.69,347.67,336.22,345.67,492.41,371.52,486.45,316.31,874.13,843.02,330.75,290.99,275.06,262.11,310.35,855.52,717.52,231.79,235.76,286.98,278.05,216.35,198.47,190.00,190.50,193.98,
794.00,426.63,409.12,456.65,977.44,344.31,347.68,335.93,342.43,493.31,368.70,483.31,313.03,878.59,836.69,327.92,292.13,272.75,260.23,308.77,855.45,722.21,232.71,234.71,287.38,278.63,217.19,198.55,187.29,190.92,192.42,
795.00,430.93,409.51,459.87,978.87,344.50,348.01,336.95,342.21,493.72,369.40,480.62,311.77,878.28,833.54,326.64,290.91,269.51,259.42,311.00,853.05,718.40,230.27,234.27,284.14,277.29,215.42,198.05,189.48,190.24,192.50,
796.00,433.57,416.30,454.52,974.38,345.06,349.62,333.92,343.18,490.73,369.87,481.25,310.04,867.62,835.38,325.32,288.41,270.81,260.65,310.77,852.18,720.20,228.75,235.20,280.03,277.95,213.29,199.39,190.50,189.63,191.93,
797.00,427.29,415.71,458.80,972.51,344.81,347.37,330.65,340.31,488.34,365.76,482.16,311.21,869.66,836.74,325.45,285.35,271.61,259.39,308.31,859.35,721.04,227.90,233.47,281.69,278.24,215.07,199.87,190.24,190.70,193.24,
798.00,425.34,411.58,460.84,974.29,348.66,344.37,328.74,341.01,487.44,360.30,481.31,312.40,872.92,831.55,325.98,285.44,268.69,258.48,306.27,856.82,725.33,227.02,232.23,280.33,277.88,216.30,199.04,192.00,189.85,193.32,
799.00,423.03,423.31,454.66,981.95,347.26,345.83,327.43,342.30,488.04,360.88,476.71,310.85,867.01,829.12,324.70,284.76,267.15,259.69,306.64,843.23,717.45,226.13,234.50,278.72,275.36,213.60,200.04,191.83,188.47,189.67,
800.00,421.35,422.23,450.96,974.82,342.39,344.81,327.81,341.88,487.44,358.55,476.14,310.14,864.18,830.30,326.13,281.63,266.73,259.33,305.86,841.89,712.28,225.21,233.91,279.95,274.61,213.53,199.41,190.87,186.37,186.91,
801.00,414.08,420.44,453.86,972.26,343.68,342.88,323.51,339.86,485.68,355.37,477.49,308.83,862.28,830.05,328.32,282.82,268.38,257.56,304.77,845.47,709.83,226.05,231.70,282.74,272.71,212.09,199.60,190.89,186.20,189.10,
802.00,414.24,417.92,448.21,973.69,344.89,342.82,325.07,335.37,487.13,354.93,473.54,309.14,859.85,826.74,325.68,285.68,268.20,255.38,302.30,841.24,717.67,229.50,232.61,283.08,273.30,212.36,197.98,190.11,186.99,186.99,
803.00,420.21,419.15,447.29,977.76,344.51,343.87,326.46,334.70,488.29,358.37,472.97,311.24,861.23,828.65,324.18,286.10,266.72,255.26,303.85,836.75,709.80,230.01,233.99,282.76,269.63,211.03,197.05,189.98,187.68,187.06,
804.00,418.93,418.79,446.71,972.78,344.50,345.36,325.49,336.84,486.42,362.78,477.32,311.89,858.64,831.96,324.44,283.49,268.61,260.09,303.71,842.03,711.74,229.78,234.33,280.85,270.57,210.06,197.20,191.60,188.28,188.80,
805.00,414.80,417.42,450.09,974.68,345.90,344.38,324.90,334.58,487.15,362.40,477.81,313.71,861.69,828.57,325.31,281.98,271.36,259.87,304.96,848.43,714.27,230.13,233.22,282.85,272.59,213.87,197.88,191.70,190.48,191.53,
806.00,418.85,417.53,454.41,974.51,349.17,344.71,326.65,336.80,486.75,361.81,477.79,315.38,873.27,825.32,325.98,282.85,269.01,258.30,303.01,848.85,720.12,231.15,233.40,282.57,272.70,216.47,198.48,192.76,189.53,194.55,
807.00,417.13,421.77,448.39,972.37,347.59,347.73,326.03,340.52,486.47,365.33,477.54,313.59,868.81,824.67,326.69,281.23,267.35,260.07,304.73,838.23,717.17,229.84,234.80,281.30,272.05,215.29,199.54,191.20,188.15,193.97,
808.00,412.30,418.76,448.33,959.69,343.46,345.26,325.31,340.73,486.71,364.33,477.27,313.34,865.77,824.74,326.50,277.78,268.47,259.24,305.97,842.16,714.40,227.39,234.45,280.24,273.13,217.42,199.81,190.57,186.65,193.89,
809.00,409.63,410.17,450.00,951.65,342.81,339.97,321.13,337.37,480.56,357.19,475.55,311.84,864.60,820.76,328.02,280.54,268.02,254.69,303.59,843.08,712.55,227.48,232.21,279.69,273.21,215.67,199.38,188.46,186.26,195.04,
810.00,405.15,405.30,439.48,946.40,338.51,335.06,316.28,332.86,475.43,354.32,465.92,307.25,856.37,813.29,320.86,281.10,261.73,251.92,299.52,828.44,710.92,225.78,229.16,276.82,272.42,213.65,196.53,183.40,185.54,190.83,
811.00,403.85,401.65,428.76,934.01,326.08,327.87,313.05,326.84,469.58,348.44,458.51,301.64,836.16,799.67,315.04,275.87,256.22,250.20,297.92,815.28,692.35,217.42,224.43,271.58,264.99,207.27,191.50,180.12,182.76,186.14,
812.00,391.35,394.30,421.16,913.23,318.24,318.45,303.52,317.81,455.87,337.25,449.10,292.99,817.08,787.53,306.63,269.57,252.05,246.25,291.48,800.15,676.87,211.33,217.46,264.84,260.54,200.91,186.94,176.42,178.13,181.36,
813.00,382.99,381.85,406.70,898.57,309.00,309.99,294.47,305.56,442.65,326.39,433.55,281.26,796.51,763.70,297.32,264.32,245.20,237.78,281.18,780.78,659.88,206.19,209.79,260.31,255.63,195.38,183.88,171.04,173.36,174.89,
814.00,380.28,375.00,397.33,880.32,300.29,301.08,287.92,295.58,432.38,315.56,418.83,272.17,781.53,742.51,285.67,258.08,235.11,228.24,271.29,757.24,645.45,200.46,202.76,253.37,246.25,190.15,177.88,168.26,167.52,169.19,
815.00,371.04,368.37,382.39,853.92,290.70,296.31,277.67,289.26,417.22,310.44,409.09,261.55,756.15,725.89,276.58,248.34,231.72,223.91,263.55,729.48,620.86,194.41,199.48,244.37,237.85,180.11,174.85,164.54,160.56,162.18,
816.00,359.39,353.68,377.45,828.19,283.90,288.06,267.36,281.30,405.74,303.00,400.48,254.72,741.52,714.44,268.42,239.50,229.28,216.48,256.27,719.50,606.41,192.32,196.29,240.01,233.57,176.97,171.17,160.52,159.20,158.11,
