Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
836.00,643.96,617.01,562.70,506.94,454.31,396.42,834.15,795.63,750.55,699.19,644.40,583.49,531.72,473.41,423.89,736.34,671.45,612.70,559.13,507.45,453.97,652.88,597.58,533.47,487.03,426.57,373.06,312.06,250.73,206.50,
837.00,647.18,619.74,566.38,509.50,453.19,397.42,840.46,802.11,753.33,702.48,645.24,588.74,534.60,476.82,425.06,738.99,676.79,617.48,563.34,512.01,457.39,656.49,602.52,533.89,487.33,430.46,375.30,313.03,254.69,206.24,
838.00,651.60,623.17,569.26,512.23,454.66,398.98,848.37,807.83,759.72,707.12,648.49,594.72,539.86,482.17,427.05,744.51,681.92,623.32,568.31,517.14,460.84,662.50,606.56,539.04,489.27,434.17,377.30,314.40,257.31,207.74,
839.00,658.45,628.11,573.13,518.18,458.00,400.30,855.41,815.37,765.14,712.91,652.02,601.41,545.54,486.71,430.67,752.65,686.38,629.82,575.57,522.73,465.04,668.37,609.75,542.92,492.31,439.59,378.61,316.81,258.78,209.65,
840.00,662.92,632.65,574.82,522.66,459.25,400.21,862.46,821.58,770.55,717.67,653.85,605.09,547.25,488.70,430.80,755.10,688.99,635.03,581.72,527.98,468.29,672.35,613.38,548.83,494.35,443.29,380.51,318.27,259.54,210.58,
841.00,664.70,638.05,577.46,525.31,462.39,400.60,868.77,824.18,774.21,720.32,659.52,608.98,551.28,492.41,430.88,757.74,691.81,642.72,587.25,533.35,473.58,677.24,617.06,556.52,499.39,444.25,380.14,322.81,260.24,212.45,
842.00,667.04,642.83,581.17,528.04,465.70,402.65,871.14,825.52,777.23,723.07,664.27,611.36,554.54,493.97,433.04,760.25,694.65,646.28,590.68,535.55,476.36,682.79,618.27,562.12,503.60,445.25,380.84,327.49,260.03,214.60,
843.00,668.97,646.74,584.37,531.48,469.38,405.35,870.70,827.25,778.68,726.37,667.02,612.70,557.10,494.83,434.40,762.38,697.42,647.82,592.65,536.81,478.33,685.92,618.92,566.03,507.76,447.15,382.38,330.81,260.11,215.43,
844.00,667.94,651.97,588.08,531.69,471.98,407.44,871.29,828.51,781.52,728.24,669.24,614.32,557.92,496.93,434.66,763.34,702.66,648.77,593.28,536.20,479.11,690.65,622.23,569.64,510.59,449.27,386.71,332.49,261.59,216.17,
845.00,669.12,652.88,589.99,531.66,474.55,408.44,873.95,830.89,786.09,730.09,673.06,615.46,560.00,497.37,437.09,767.82,706.95,649.74,591.95,536.63,479.47,693.70,625.04,570.92,512.29,451.00,390.77,334.36,262.35,216.98,
846.00,670.52,652.72,589.63,531.18,475.86,409.55,873.30,832.79,788.47,732.26,673.81,615.60,560.69,497.11,439.61,769.56,709.03,648.37,590.19,536.85,478.56,693.03,626.18,571.25,512.87,450.53,392.73,334.35,262.97,217.41,
847.00,669.20,650.36,587.84,528.85,474.49,410.03,873.31,832.50,788.72,729.48,673.37,613.61,559.55,496.50,440.20,768.00,708.18,646.84,587.77,536.30,478.12,691.33,624.94,568.94,510.94,449.54,392.54,331.79,263.26,215.91,
848.00,666.70,645.86,586.61,525.79,471.56,408.73,870.94,829.11,785.74,725.70,670.67,611.45,556.51,494.70,439.51,765.53,705.68,645.62,584.42,534.64,476.17,688.89,622.82,564.23,508.41,447.08,391.56,330.92,262.39,214.83,
849.00,663.95,639.80,581.34,524.98,467.66,407.84,866.28,826.33,780.12,722.85,667.16,607.96,554.42,491.79,438.75,761.13,700.44,642.52,581.70,533.91,472.72,683.22,618.34,561.29,506.02,442.90,388.75,328.88,260.75,213.49,
850.00,659.98,634.94,576.53,521.95,464.04,404.43,860.31,820.97,772.89,717.14,661.68,603.39,550.23,490.40,435.00,755.51,694.96,638.80,580.51,531.21,470.91,678.06,613.40,556.03,501.45,439.51,385.19,325.04,259.22,211.70,
851.00,653.13,628.37,569.47,515.81,458.34,399.72,852.75,812.50,764.10,708.36,655.46,597.52,542.76,486.17,429.89,747.58,688.31,633.08,575.90,524.02,466.15,670.93,605.59,549.59,494.53,436.44,380.04,320.78,256.45,209.34,
852.00,646.29,620.67,563.48,510.91,452.85,393.84,841.97,802.99,753.96,701.59,646.95,590.67,536.17,481.46,423.16,739.80,679.55,626.16,571.00,517.37,461.59,662.45,599.10,543.18,489.13,432.32,374.17,317.17,252.47,207.88,
853.00,641.43,617.26,557.45,507.12,448.30,390.08,836.31,796.02,746.35,696.09,641.43,585.94,530.45,477.71,418.40,733.13,672.74,620.58,569.08,513.34,458.60,656.80,595.74,538.93,484.53,428.70,370.22,314.32,251.52,206.93,
854.00,637.82,614.96,556.73,504.36,445.96,387.57,831.40,790.79,742.35,692.39,639.48,583.83,528.62,477.12,414.59,730.33,670.11,619.10,568.06,510.60,457.76,653.57,593.80,536.64,483.91,427.11,369.11,314.34,250.96,206.70,
855.00,637.93,614.88,557.05,504.42,446.04,387.70,829.55,788.17,741.49,692.00,639.83,584.03,529.15,475.78,414.19,728.75,670.77,618.20,566.05,509.61,457.20,652.68,592.79,537.70,484.93,427.01,368.32,315.83,250.82,206.76,
856.00,640.58,618.04,560.86,508.68,449.15,389.51,831.96,791.38,744.47,696.74,642.02,587.62,532.66,477.79,416.83,732.39,673.51,621.24,568.88,513.55,458.80,656.21,596.15,541.56,488.34,429.95,371.35,317.09,252.44,207.79,
857.00,644.81,624.61,565.42,513.12,454.21,392.32,838.59,797.36,752.12,702.38,646.63,593.66,537.49,481.31,421.94,738.62,680.76,626.53,572.31,516.71,462.14,662.49,599.88,547.79,493.49,434.84,376.81,320.98,254.52,209.74,
858.00,648.82,628.23,569.55,516.62,458.16,394.87,843.17,801.76,759.39,706.47,651.77,598.14,541.94,483.57,425.58,743.39,686.46,630.41,573.27,518.67,465.04,666.42,602.85,551.72,497.05,438.85,381.20,322.70,255.74,211.04,
859.00,651.65,630.19,570.60,517.48,460.20,396.33,846.55,805.39,762.71,708.85,654.23,600.89,544.04,484.15,429.61,745.88,688.40,631.12,574.79,520.03,467.02,669.63,606.04,553.25,497.96,439.94,382.22,324.09,256.66,211.59,
860.00,652.36,632.12,571.64,517.78,461.63,398.69,848.83,808.66,766.17,710.54,655.23,602.08,544.98,486.11,431.87,747.81,689.65,634.19,575.94,521.73,468.93,672.72,607.58,554.65,499.15,440.53,384.22,324.15,257.74,212.17,
861.00,653.01,632.37,573.13,518.59,461.67,400.76,851.70,809.26,767.76,711.52,657.15,602.06,547.23,486.92,432.95,749.43,690.96,635.49,576.80,523.38,471.11,674.29,607.49,554.37,500.13,439.74,385.03,325.24,258.07,212.40,
862.00,652.54,631.04,572.62,518.80,460.31,401.48,853.75,810.77,766.82,712.91,656.97,600.32,547.26,486.32,432.55,749.41,689.45,635.82,577.35,524.57,471.02,673.88,607.72,552.55,499.49,439.60,383.88,325.10,258.48,212.00,
863.00,649.38,626.89,568.10,516.11,457.17,399.41,850.09,806.98,762.48,710.19,653.81,596.53,543.85,483.95,429.19,745.78,684.29,632.66,574.33,523.64,467.31,670.20,606.84,548.66,496.73,436.63,380.60,322.25,257.67,211.14,
864.00,642.95,621.37,561.91,511.75,452.18,395.13,842.77,800.12,756.02,704.20,647.90,591.03,537.90,480.90,424.30,738.81,677.92,627.59,569.51,519.76,463.52,664.00,601.62,545.37,492.30,433.07,377.42,319.79,255.91,209.88,
865.00,637.64,615.13,557.25,507.40,447.83,391.06,835.35,792.75,748.22,697.99,643.39,585.83,533.48,476.53,420.29,733.91,671.37,621.04,565.44,514.50,459.88,658.35,596.95,540.78,488.08,430.54,373.30,317.06,253.61,208.71,
866.00,633.81,610.67,552.39,503.30,444.56,387.80,828.00,786.36,742.41,692.76,638.04,582.42,528.92,473.83,417.56,728.80,665.97,616.58,562.52,510.87,456.41,654.40,594.01,537.04,483.67,427.96,370.45,315.84,251.81,207.76,
867.00,632.33,609.47,550.42,501.23,442.35,385.88,823.40,782.53,739.62,689.22,635.62,580.76,527.33,473.49,416.04,725.86,665.72,613.35,560.91,509.32,455.88,652.19,592.48,535.62,482.01,425.76,370.48,315.46,251.15,208.01,
868.00,632.98,611.07,553.27,503.21,444.15,385.19,824.43,783.73,740.08,690.45,637.50,581.64,528.66,474.65,416.48,727.39,668.36,614.19,563.48,510.04,457.31,653.00,591.49,536.86,482.52,426.49,371.09,316.76,251.30,208.19,
869.00,635.58,614.85,556.93,505.40,447.88,387.57,827.77,787.50,743.04,694.10,640.56,584.64,531.71,476.68,419.27,731.58,672.26,617.34,565.30,512.47,458.34,656.21,594.31,540.08,484.56,428.84,372.81,317.59,252.16,208.66,
870.00,636.64,618.24,559.40,508.33,449.88,388.90,831.35,792.18,747.30,694.97,642.98,586.63,533.63,478.79,421.39,733.00,675.54,619.18,568.06,514.65,458.97,657.29,597.23,542.59,486.17,430.39,374.17,318.73,253.43,208.90,
871.00,637.87,620.39,561.31,509.30,452.59,389.39,833.71,793.89,748.55,697.11,645.28,588.97,534.80,479.07,422.95,734.21,677.88,621.18,567.41,515.77,460.04,657.87,598.82,543.47,488.51,431.01,375.84,319.51,254.13,209.13,
872.00,638.35,619.80,561.94,509.47,453.64,390.53,833.96,794.93,749.29,697.13,645.00,589.59,535.18,478.04,423.57,734.90,677.18,621.36,567.63,514.94,459.69,658.24,599.10,543.88,488.78,431.39,375.92,319.60,254.32,208.88,
873.00,638.42,618.55,562.02,508.80,452.40,391.92,832.29,794.92,750.11,696.20,644.20,589.97,535.48,477.53,423.85,733.94,676.96,620.51,567.89,514.99,459.70,658.01,598.88,543.94,489.56,431.03,376.43,319.49,254.91,208.59,
874.00,637.93,617.90,560.33,508.92,451.36,392.03,832.45,794.43,748.98,696.23,643.67,589.37,535.54,477.09,422.63,733.17,676.18,620.03,567.51,515.86,460.00,658.03,597.97,544.27,490.58,431.04,375.27,319.21,255.06,208.34,
875.00,638.15,616.97,559.42,507.99,451.45,392.58,832.45,794.43,748.73,696.45,641.99,588.70,534.84,477.10,422.29,734.30,675.01,621.71,567.00,514.69,459.76,658.24,597.39,544.18,490.87,431.24,374.40,318.25,255.14,208.48,
876.00,637.63,615.35,557.99,506.60,449.50,391.75,831.93,794.35,748.70,696.68,641.26,587.38,534.18,477.31,420.30,733.36,672.92,620.80,567.14,513.30,459.37,658.45,598.03,543.57,489.87,431.13,372.99,317.08,255.10,208.29,
877.00,636.14,614.61,555.90,505.26,447.24,389.94,830.96,792.25,747.04,695.88,639.80,586.43,532.45,477.13,418.35,731.30,672.10,620.90,566.51,512.11,458.55,657.80,596.76,542.10,488.84,431.08,372.25,315.37,254.44,208.43,
878.00,635.73,614.05,554.68,504.12,446.12,387.29,829.84,789.84,743.80,693.12,639.44,584.89,530.18,476.28,417.66,729.48,669.26,620.23,565.05,510.85,458.35,656.81,595.80,540.75,486.81,429.85,371.01,315.29,253.14,208.97,
879.00,635.04,612.09,553.65,503.07,445.25,386.17,825.48,785.70,741.23,690.85,637.63,583.74,528.89,474.62,416.43,727.14,666.60,617.53,564.31,509.58,457.69,654.22,593.19,539.11,484.69,429.28,369.58,315.28,251.85,208.60,
880.00,633.32,610.50,552.32,502.36,443.30,384.25,822.69,782.54,737.61,688.94,636.37,582.77,527.77,473.29,414.97,725.28,665.17,615.65,562.22,508.81,456.45,653.30,589.89,537.27,483.87,428.26,369.23,315.51,250.79,208.61,
881.00,631.71,609.78,551.98,501.92,442.52,383.36,821.70,780.68,735.94,686.99,634.68,581.34,526.24,471.36,414.01,723.63,664.28,613.51,561.35,507.39,454.59,651.01,586.41,536.65,481.87,427.06,368.35,315.93,250.07,207.95,
882.00,630.19,610.27,552.64,501.71,443.19,382.50,820.80,780.32,735.15,685.81,633.81,580.48,526.10,469.94,413.56,722.32,663.43,612.11,559.36,506.62,453.67,648.46,585.92,534.80,481.47,426.93,367.66,316.70,249.40,207.34,
883.00,627.11,609.45,550.46,499.75,442.99,382.92,819.41,779.86,735.52,684.62,632.84,577.56,524.97,469.83,413.47,720.77,662.36,610.58,556.91,505.08,451.95,647.31,585.72,532.86,480.80,425.75,367.02,316.44,249.48,206.64,
884.00,624.05,609.20,549.01,497.31,441.93,382.73,818.61,778.09,734.27,682.25,630.61,575.68,523.25,467.87,413.85,718.69,661.73,609.19,554.54,503.26,450.46,645.46,583.34,529.73,479.42,423.62,366.37,315.61,249.34,205.88,
885.00,621.83,607.00,548.04,495.06,440.57,382.03,815.47,776.10,732.61,679.82,628.25,573.44,522.18,465.90,413.03,716.21,660.10,607.17,552.42,501.69,448.81,643.31,583.04,527.55,478.03,422.36,365.51,315.23,248.86,204.83,
886.00,619.51,604.25,545.76,493.87,438.50,381.23,811.31,773.66,729.70,677.68,625.65,571.56,521.19,464.68,412.94,714.83,657.34,604.88,549.98,501.61,446.94,641.78,582.73,525.14,477.08,421.20,365.27,312.74,248.44,203.95,
887.00,618.22,601.63,543.26,491.73,436.44,380.27,808.36,772.44,727.30,675.89,623.56,570.64,519.47,463.94,411.37,712.45,655.06,603.72,549.46,500.96,445.61,641.20,581.38,524.81,475.72,419.61,363.80,311.11,247.87,203.47,
888.00,616.73,599.72,541.05,490.68,434.56,379.01,806.77,770.02,724.07,673.60,621.47,570.26,518.30,463.16,409.12,711.04,654.07,602.62,548.07,499.77,445.08,639.51,579.15,524.67,473.60,419.46,362.49,308.97,246.86,202.70,
889.00,615.77,596.87,539.17,489.67,434.30,377.19,804.02,768.19,720.70,672.13,618.34,568.18,516.22,462.64,406.75,708.54,650.80,600.90,547.37,497.78,443.55,637.50,579.06,524.29,471.57,417.82,361.22,307.33,245.46,202.19,
890.00,613.01,594.44,534.62,487.48,431.43,375.60,799.08,763.66,716.25,667.12,614.86,565.20,512.28,460.62,403.43,704.33,646.92,597.28,545.64,494.62,441.53,632.98,576.21,520.91,468.30,414.80,358.85,304.82,243.95,201.67,
891.00,608.07,589.32,529.66,482.35,427.10,371.75,791.01,754.44,707.03,660.15,609.70,558.85,506.72,455.83,398.18,696.09,640.33,590.65,540.29,488.21,437.29,625.35,568.94,516.09,463.93,409.48,354.45,302.42,240.76,200.01,
892.00,598.76,579.90,521.64,475.41,420.93,365.59,777.63,741.42,695.74,648.95,599.72,548.77,497.67,447.28,391.31,684.88,630.08,581.03,531.02,479.20,430.14,614.39,558.37,507.85,455.75,402.53,348.62,297.56,236.53,196.29,
893.00,585.11,565.19,510.52,464.77,411.46,357.67,758.60,722.88,680.30,634.37,584.77,534.68,484.72,435.46,381.64,667.25,613.12,566.35,517.58,466.79,417.20,599.03,544.38,494.96,445.50,392.03,339.75,290.30,230.16,191.14,
894.00,566.02,546.68,495.02,449.51,398.17,346.45,735.37,699.71,659.29,613.61,565.98,518.05,469.01,420.46,369.46,645.99,595.36,547.94,498.84,450.09,403.29,579.44,525.02,478.26,430.25,378.63,329.41,281.11,222.49,184.70,
895.00,542.94,525.83,476.58,432.28,384.66,332.80,708.35,673.53,636.50,591.00,544.78,497.74,451.17,403.52,355.59,620.59,572.47,526.99,477.20,431.72,386.21,557.39,504.35,458.50,413.23,363.59,317.48,270.08,213.30,176.52,
896.00,519.03,503.28,455.34,413.49,369.15,318.84,678.44,646.54,610.52,565.59,520.74,475.14,431.72,385.98,340.81,593.39,548.62,503.74,455.34,413.04,368.38,532.86,482.69,438.14,395.08,348.53,304.77,258.09,203.84,168.44,
897.00,494.90,480.96,433.81,394.10,352.09,304.67,647.37,616.27,583.18,538.62,497.39,451.99,413.04,368.51,325.80,564.95,522.96,479.66,432.99,394.07,350.89,507.14,460.18,417.84,377.02,332.27,291.29,245.65,194.16,160.17,
898.00,474.48,461.36,416.62,378.50,337.92,292.92,620.99,592.21,558.98,516.33,477.46,432.91,396.91,353.55,312.96,542.96,501.33,459.88,415.60,377.98,338.05,486.44,442.10,399.85,361.03,318.98,279.18,235.66,186.06,153.48,
899.00,457.95,445.69,401.53,366.17,325.81,282.83,598.73,571.75,538.30,498.77,460.29,417.80,383.24,341.56,301.37,523.37,481.41,442.81,401.95,366.90,326.01,469.11,426.90,385.99,348.89,308.81,268.98,226.79,179.50,147.54,
900.00,448.79,436.27,392.27,358.87,318.03,276.85,585.68,559.29,524.11,487.46,449.44,408.40,374.30,334.77,294.26,512.07,469.79,431.77,394.72,360.07,319.84,459.11,417.38,379.22,341.09,302.26,261.88,220.53,175.90,144.35,
901.00,446.47,434.57,390.51,357.14,316.35,274.95,583.51,555.90,520.28,484.78,447.01,408.41,373.10,332.89,292.49,508.93,466.76,429.95,394.04,358.74,319.11,457.85,415.33,377.46,338.98,299.93,259.14,219.00,175.00,143.51,
902.00,451.94,439.64,396.17,361.95,320.70,278.09,591.24,561.76,525.76,490.18,452.18,414.50,377.42,337.12,296.19,515.47,472.37,435.58,400.07,363.36,324.04,464.07,420.19,382.44,343.74,303.94,261.56,221.42,176.73,145.69,
903.00,459.90,446.67,402.81,367.67,326.29,281.90,601.38,569.76,533.87,498.09,459.67,421.48,384.09,342.73,301.65,523.04,480.28,442.73,407.45,369.66,329.10,472.30,426.96,389.29,350.24,309.32,265.76,225.44,179.62,148.27,
904.00,466.00,452.34,409.34,372.63,330.06,285.27,609.29,576.59,541.47,505.71,465.85,427.38,389.71,347.14,305.54,529.11,486.87,449.70,412.48,374.18,333.32,477.53,432.29,394.28,355.07,312.65,269.27,228.79,181.38,150.90,
905.00,466.83,452.41,410.11,372.05,329.91,285.29,608.54,576.48,542.19,506.25,466.21,428.21,389.74,346.76,305.29,529.45,487.62,450.62,411.37,372.42,332.38,477.44,432.93,393.68,354.89,312.49,268.66,228.88,180.90,151.30,
906.00,461.94,445.99,405.20,366.51,326.39,281.93,600.27,568.99,536.25,500.84,460.49,421.97,384.44,342.63,301.09,523.54,481.62,444.51,404.56,366.66,327.30,470.99,426.66,388.74,349.96,308.11,265.77,225.83,178.58,149.24,
907.00,451.49,435.97,395.09,358.11,319.20,276.51,585.44,556.82,524.29,489.43,450.64,411.98,374.77,334.55,293.72,511.35,470.30,433.70,393.68,356.99,319.13,459.61,416.04,379.42,341.33,301.70,260.01,220.10,174.70,145.32,
908.00,440.91,426.86,385.35,349.23,312.17,270.09,572.36,543.91,513.13,478.37,441.04,402.79,366.02,326.01,287.32,499.26,459.57,423.10,384.21,347.85,311.99,447.26,405.77,369.91,332.43,294.63,254.85,215.04,170.50,141.59,
909.00,433.76,420.20,378.38,343.67,308.11,265.97,563.05,535.44,505.33,470.64,434.46,396.20,360.03,321.12,282.39,491.71,451.83,415.63,378.10,342.56,306.45,439.76,399.47,363.44,326.56,290.60,251.21,211.35,168.08,138.41,
910.00,427.71,414.43,373.92,340.45,303.90,262.55,556.57,529.82,500.06,466.07,429.52,390.61,355.48,317.18,279.61,485.41,446.05,410.25,373.65,340.10,302.94,433.66,394.35,358.30,322.93,287.33,249.58,209.16,166.25,136.46,
911.00,421.91,409.57,369.29,336.68,299.27,260.34,551.46,525.03,494.99,460.21,424.35,386.20,350.97,313.44,277.10,479.16,440.65,406.06,369.31,336.83,299.88,428.53,389.46,353.42,318.95,283.89,246.48,206.18,164.15,134.73,
912.00,417.56,404.06,365.58,332.88,295.42,256.78,546.31,521.40,489.41,454.80,418.08,381.96,346.41,310.13,273.54,474.46,435.25,402.07,365.81,333.28,296.85,424.52,385.34,348.95,315.14,280.38,242.40,203.38,162.26,133.32,
913.00,413.96,398.91,361.32,329.55,291.74,254.49,540.88,516.90,483.72,448.89,412.77,377.69,341.20,306.91,269.81,469.80,430.02,397.90,361.91,330.07,293.45,420.41,381.63,344.07,312.11,276.88,238.16,200.29,160.19,131.83,
914.00,409.04,393.94,355.70,324.38,286.85,250.83,534.44,509.45,476.97,441.74,406.67,372.17,335.57,302.54,266.50,462.65,424.27,391.99,356.79,325.05,289.60,415.52,377.05,339.17,307.93,272.27,234.28,197.67,157.81,130.39,
915.00,406.12,391.68,353.24,320.87,284.90,248.79,529.66,504.59,472.75,437.95,403.38,369.82,333.30,300.48,263.43,458.67,420.66,388.77,354.33,321.45,287.31,412.40,373.75,337.23,305.17,270.06,231.79,196.94,156.08,129.77,
916.00,407.92,392.34,354.01,322.16,285.72,249.37,530.31,504.39,472.55,439.92,404.70,370.24,334.19,300.56,263.81,459.06,421.88,388.96,356.03,322.03,287.62,413.15,374.07,339.13,306.69,271.33,231.97,198.24,156.47,130.24,
917.00,414.06,397.02,359.95,326.86,289.72,252.94,536.28,509.30,478.55,447.27,410.81,374.63,339.48,304.31,267.78,464.69,428.42,394.30,360.27,326.79,291.13,419.04,378.96,344.20,310.51,274.92,235.55,201.40,158.57,132.32,
918.00,421.42,405.56,367.44,333.97,295.69,257.37,546.06,518.21,488.33,456.97,419.15,381.89,347.38,310.59,273.79,474.03,437.69,402.58,367.00,333.05,295.95,426.53,386.59,352.22,316.32,280.59,241.38,206.10,162.00,135.57,
919.00,431.14,414.41,377.29,341.67,302.85,262.47,557.91,530.42,499.30,466.86,428.93,391.16,355.55,317.53,280.60,485.28,448.57,413.50,375.99,340.32,302.89,436.05,395.81,360.76,323.78,286.17,248.35,210.94,166.08,138.51,
920.00,439.56,422.44,385.28,349.09,311.22,268.11,569.84,542.18,509.97,476.68,438.79,399.13,362.59,323.63,287.40,496.17,458.07,422.14,383.86,347.45,309.71,445.08,405.10,368.41,331.25,292.32,254.61,215.05,170.14,141.19,
921.00,444.12,427.87,389.85,353.08,314.97,271.21,577.82,548.33,517.96,482.04,444.18,405.00,367.29,327.97,291.64,502.98,463.31,428.05,387.86,352.97,314.61,450.87,411.49,373.26,335.15,295.83,259.47,217.96,172.77,142.78,
922.00,444.09,429.97,390.18,353.03,316.10,271.98,580.59,550.21,519.65,483.68,445.59,405.21,368.33,329.06,292.00,505.58,463.29,429.85,388.91,353.86,315.80,452.21,412.97,374.33,336.07,296.59,260.70,218.81,173.14,143.13,
923.00,443.15,428.45,389.49,352.23,314.68,271.08,579.34,549.68,517.50,482.56,444.03,404.08,367.20,327.70,290.60,504.52,461.24,428.23,388.15,353.80,314.73,452.30,411.78,372.35,335.61,296.56,259.54,217.87,172.96,142.44,
924.00,440.29,426.56,386.44,350.64,312.27,270.76,576.77,547.13,513.71,480.62,441.14,401.81,365.06,325.81,287.33,501.62,457.57,425.36,386.73,353.09,312.71,449.58,409.30,369.85,333.66,295.24,256.24,215.61,172.17,141.46,
925.00,434.39,421.40,380.20,346.10,307.03,266.73,568.91,540.63,505.92,472.66,435.18,397.29,360.63,322.28,283.03,493.46,451.57,419.31,381.47,348.58,308.47,444.03,402.81,364.45,328.71,290.65,250.95,211.42,169.50,139.67,
926.00,422.46,409.94,369.28,336.68,299.40,259.83,552.98,526.95,490.89,459.01,422.95,385.66,350.51,313.00,274.36,479.83,439.72,407.88,371.76,338.17,299.53,432.42,390.60,353.62,319.39,282.72,243.04,205.14,164.16,135.70,
927.00,404.75,392.15,352.88,322.57,286.30,248.91,528.25,503.56,469.42,438.08,403.51,369.01,335.17,299.16,262.21,457.77,421.17,388.34,355.20,322.93,286.27,412.84,372.82,336.86,305.41,270.25,231.79,196.25,156.40,129.70,
928.00,379.00,367.16,329.54,301.92,267.68,233.92,494.74,470.90,440.00,409.43,376.56,344.23,312.73,279.34,244.99,427.41,393.54,361.39,331.37,300.94,268.10,385.91,346.89,315.36,285.56,251.72,216.65,183.16,145.27,120.88,
929.00,346.25,335.33,300.65,275.83,244.38,212.58,450.68,429.20,401.38,372.13,342.90,312.15,284.68,254.07,223.50,390.39,359.17,328.47,300.23,272.04,243.22,351.16,314.56,287.57,259.47,228.32,197.34,167.61,131.40,109.92,
930.00,309.09,298.47,268.69,246.11,218.25,189.35,402.20,381.86,357.20,331.38,303.95,275.82,252.29,225.40,198.89,347.83,318.70,291.37,265.06,241.09,215.56,311.23,279.07,255.33,230.53,202.16,175.45,149.17,116.39,97.00,
931.00,271.90,262.16,236.33,216.94,191.96,166.45,353.95,334.92,313.84,290.67,265.87,241.08,221.04,197.49,174.96,304.45,278.42,254.01,230.73,210.10,188.14,271.41,243.87,223.55,202.12,176.35,153.43,130.33,101.56,84.49,
932.00,236.45,227.99,206.11,188.29,167.05,144.91,309.13,290.95,272.98,252.46,231.12,209.61,191.48,170.94,153.15,264.27,241.21,220.30,199.38,181.32,162.50,235.23,211.72,193.58,174.79,151.79,133.61,112.82,87.74,73.03,
933.00,206.77,199.28,180.66,164.41,147.28,126.36,270.55,254.81,238.24,221.12,202.14,182.68,166.98,148.26,134.02,230.22,209.87,191.81,173.57,157.76,141.37,204.24,184.54,167.81,152.24,132.65,116.75,97.92,76.43,63.26,
934.00,182.20,176.23,159.41,145.34,131.42,112.26,239.76,225.74,211.00,195.96,178.72,161.60,148.23,130.89,118.60,202.06,183.88,168.98,153.24,140.09,124.53,179.94,162.99,147.02,134.27,117.41,103.34,85.74,67.30,55.36,
935.00,165.72,160.96,144.39,131.50,119.22,102.81,217.89,205.77,192.57,177.69,162.50,146.69,134.57,118.61,106.95,182.60,166.79,153.75,139.02,127.97,113.55,163.72,147.46,132.73,121.99,107.11,93.91,77.18,60.76,50.08,
936.00,159.04,154.54,138.13,126.29,113.73,98.24,208.58,197.34,184.13,169.88,155.16,140.70,128.62,113.08,101.54,174.96,159.05,148.68,133.03,123.15,108.77,157.23,140.65,127.02,116.08,102.88,89.87,72.89,57.71,47.70,
937.00,161.33,156.20,139.14,127.98,114.36,98.84,210.68,199.96,185.58,171.39,156.38,142.32,129.99,114.58,101.37,177.04,160.45,150.77,135.17,124.70,110.29,159.32,142.64,128.10,117.23,104.27,90.14,72.74,58.37,48.16,
938.00,168.42,162.49,143.40,133.72,117.98,102.93,218.02,207.50,193.09,177.63,161.88,148.97,134.83,120.19,104.54,183.25,166.90,157.16,140.97,129.37,115.28,165.64,148.78,133.50,121.99,108.33,92.91,75.21,60.68,50.09,
939.00,176.55,171.16,150.84,140.24,123.09,107.48,229.08,217.34,201.97,187.18,171.13,156.92,140.70,126.30,109.86,192.61,176.87,165.31,148.92,135.34,121.82,174.21,156.59,140.83,128.03,113.95,97.25,79.92,63.74,52.90,
940.00,184.60,179.15,158.88,147.43,129.71,112.49,239.64,227.78,211.71,197.61,179.90,164.65,148.25,133.09,115.70,202.64,186.24,172.89,156.74,141.58,127.65,182.62,164.74,149.82,134.65,119.83,101.77,84.55,66.91,55.58,
941.00,188.97,182.83,162.36,150.84,133.05,115.22,244.86,232.34,215.95,202.29,183.79,167.41,151.88,136.19,118.66,207.40,190.38,176.22,159.79,144.23,129.98,186.04,167.67,153.91,138.16,122.43,103.64,87.07,68.31,56.61,
942.00,187.19,180.61,161.63,150.01,131.97,114.38,243.72,229.60,214.10,200.83,182.68,166.19,150.28,135.10,118.30,205.60,188.55,174.54,157.32,142.51,128.30,183.77,166.03,153.50,136.75,120.46,102.92,87.09,67.61,56.19,
