Date,2024/11/26,
Time,18:00:00,
Memo,EKO 711 DNI,
Sensor,MS-711,
Exposure Time(msec),5000,
Sensor Temp.(deg),24.5,
Power(V),5.9,
Wavelength(nm),Irradiance(W/m2/um),
300.00,0.02,
301.00,-0.01,
302.00,-0.01,
303.00,-0.01,
304.00,-0.01,
305.00,-0.00,
306.00,0.00,
307.00,0.01,
308.00,0.01,
309.00,0.02,
310.00,0.01,
311.00,0.01,
312.00,0.02,
313.00,0.01,
314.00,0.00,
315.00,-0.00,
316.00,-0.01,
317.00,-0.01,
318.00,-0.01,
319.00,-0.01,
320.00,-0.01,
321.00,-0.00,
322.00,-0.00,
323.00,-0.00,
324.00,-0.01,
325.00,-0.01,
326.00,-0.00,
327.00,-0.01,
328.00,-0.01,
329.00,-0.01,
330.00,0.01,
331.00,-0.00,
332.00,-0.00,
333.00,-0.01,
334.00,-0.00,
335.00,-0.01,
336.00,-0.01,
337.00,0.00,
338.00,0.00,
339.00,0.01,
340.00,0.00,
341.00,-0.00,
342.00,-0.01,
343.00,-0.00,
344.00,-0.01,
345.00,-0.01,
346.00,-0.01,
347.00,-0.01,
348.00,-0.01,
349.00,-0.01,
350.00,-0.01,
351.00,0.00,
352.00,0.00,
353.00,0.00,
354.00,0.00,
355.00,0.01,
356.00,0.00,
357.00,0.00,
358.00,-0.01,
359.00,-0.01,
360.00,-0.00,
361.00,-0.00,
362.00,-0.01,
363.00,-0.00,
364.00,0.00,
365.00,-0.01,
366.00,-0.01,
367.00,0.00,
368.00,0.00,
369.00,0.01,
370.00,0.01,
371.00,0.01,
372.00,0.00,
373.00,0.01,
374.00,0.00,
375.00,0.00,
376.00,0.00,
377.00,0.01,
378.00,-0.00,
379.00,-0.00,
380.00,-0.01,
381.00,-0.01,
382.00,-0.00,
383.00,-0.00,
384.00,-0.00,
385.00,0.00,
386.00,0.01,
387.00,-0.00,
388.00,-0.01,
389.00,-0.01,
390.00,-0.01,
391.00,-0.01,
392.00,-0.02,
393.00,-0.01,
394.00,-0.01,
395.00,0.00,
396.00,-0.00,
397.00,0.00,
398.00,0.00,
399.00,0.00,
400.00,-0.00,
401.00,-0.00,
402.00,-0.01,
403.00,-0.02,
404.00,-0.02,
405.00,-0.02,
406.00,-0.02,
407.00,0.00,
408.00,-0.00,
409.00,-0.00,
410.00,-0.00,
411.00,-0.00,
412.00,-0.01,
413.00,-0.01,
414.00,0.00,
415.00,0.01,
416.00,0.02,
417.00,0.01,
418.00,0.02,
419.00,0.02,
420.00,0.02,
421.00,0.01,
422.00,0.01,
423.00,0.00,
424.00,-0.00,
425.00,-0.00,
426.00,-0.02,
427.00,-0.02,
428.00,-0.01,
429.00,-0.01,
430.00,-0.02,
431.00,-0.02,
432.00,-0.01,
433.00,-0.03,
434.00,-0.02,
435.00,-0.02,
436.00,-0.02,
437.00,-0.01,
438.00,-0.00,
439.00,-0.01,
440.00,-0.01,
441.00,0.00,
442.00,-0.00,
443.00,-0.00,
444.00,-0.00,
445.00,0.00,
446.00,0.01,
447.00,0.01,
448.00,0.01,
449.00,0.00,
450.00,0.01,
451.00,-0.01,
452.00,-0.00,
453.00,-0.00,
454.00,0.01,
455.00,0.02,
456.00,0.01,
457.00,-0.01,
458.00,-0.02,
459.00,-0.02,
460.00,-0.03,
461.00,-0.03,
462.00,-0.01,
463.00,0.02,
464.00,0.02,
465.00,0.03,
466.00,0.06,
467.00,0.05,
468.00,0.06,
469.00,0.03,
470.00,-0.00,
471.00,-0.04,
472.00,-0.03,
473.00,-0.07,
474.00,-0.04,
475.00,-0.03,
476.00,-0.02,
477.00,0.00,
478.00,0.01,
479.00,0.02,
480.00,0.03,
481.00,0.03,
482.00,-0.00,
483.00,-0.01,
484.00,-0.02,
485.00,-0.01,
486.00,0.00,
487.00,0.00,
488.00,0.03,
489.00,0.04,
490.00,0.03,
491.00,0.02,
492.00,0.01,
493.00,0.03,
494.00,-0.02,
495.00,-0.06,
496.00,-0.10,
497.00,-0.08,
498.00,-0.11,
499.00,-0.08,
500.00,-0.02,
501.00,0.05,
502.00,0.06,
503.00,0.06,
504.00,0.04,
505.00,0.02,
506.00,-0.01,
507.00,-0.02,
508.00,-0.04,
509.00,-0.01,
510.00,0.02,
511.00,0.06,
512.00,0.03,
513.00,0.02,
514.00,0.02,
515.00,0.02,
516.00,-0.02,
517.00,-0.01,
518.00,0.00,
519.00,-0.01,
520.00,-0.03,
521.00,-0.05,
522.00,-0.02,
523.00,-0.00,
524.00,0.03,
525.00,0.01,
526.00,0.02,
527.00,0.01,
528.00,-0.01,
529.00,-0.04,
530.00,-0.03,
531.00,0.00,
532.00,0.00,
533.00,0.00,
534.00,0.01,
535.00,0.01,
536.00,0.01,
537.00,0.00,
538.00,-0.01,
539.00,-0.02,
540.00,0.03,
541.00,0.04,
542.00,0.02,
543.00,0.02,
544.00,0.02,
545.00,0.01,
546.00,-0.01,
547.00,0.01,
548.00,0.01,
549.00,0.03,
550.00,0.04,
551.00,0.02,
552.00,0.04,
553.00,0.04,
554.00,0.04,
555.00,0.00,
556.00,-0.02,
557.00,-0.02,
558.00,-0.05,
559.00,-0.06,
560.00,-0.07,
561.00,-0.04,
562.00,-0.01,
563.00,-0.01,
564.00,-0.00,
565.00,0.03,
566.00,0.04,
567.00,-0.01,
568.00,-0.02,
569.00,-0.02,
570.00,0.01,
571.00,-0.01,
572.00,-0.03,
573.00,-0.00,
574.00,0.01,
575.00,-0.05,
576.00,-0.06,
577.00,-0.05,
578.00,-0.05,
579.00,-0.04,
580.00,-0.03,
581.00,-0.04,
582.00,-0.03,
583.00,-0.01,
584.00,-0.01,
585.00,-0.02,
586.00,0.01,
587.00,0.01,
588.00,0.00,
589.00,-0.01,
590.00,0.01,
591.00,0.01,
592.00,0.02,
593.00,0.02,
594.00,0.01,
595.00,0.04,
596.00,0.05,
597.00,0.02,
598.00,0.01,
599.00,0.01,
600.00,-0.01,
601.00,-0.03,
602.00,-0.04,
603.00,-0.07,
604.00,-0.04,
605.00,-0.06,
606.00,-0.11,
607.00,-0.09,
608.00,-0.03,
609.00,0.01,
610.00,0.03,
611.00,0.04,
612.00,0.06,
613.00,0.06,
614.00,0.03,
615.00,0.01,
616.00,0.06,
617.00,0.06,
618.00,0.04,
619.00,0.04,
620.00,0.02,
621.00,-0.02,
622.00,-0.05,
623.00,-0.05,
624.00,-0.07,
625.00,-0.01,
626.00,0.03,
627.00,0.02,
628.00,0.03,
629.00,0.04,
630.00,0.03,
631.00,0.01,
632.00,0.01,
633.00,-0.02,
634.00,-0.01,
635.00,-0.03,
636.00,-0.07,
637.00,-0.04,
638.00,-0.01,
639.00,-0.01,
640.00,-0.01,
641.00,-0.01,
642.00,-0.03,
643.00,-0.05,
644.00,-0.06,
645.00,-0.07,
646.00,-0.02,
647.00,-0.01,
648.00,0.01,
649.00,0.00,
650.00,0.00,
651.00,0.01,
652.00,-0.01,
653.00,-0.02,
654.00,-0.02,
655.00,0.01,
656.00,0.01,
657.00,0.01,
658.00,0.02,
659.00,0.03,
660.00,0.01,
661.00,-0.03,
662.00,-0.04,
663.00,-0.03,
664.00,0.00,
665.00,0.02,
666.00,-0.01,
667.00,0.04,
668.00,0.05,
669.00,0.03,
670.00,-0.00,
671.00,-0.01,
672.00,-0.01,
673.00,-0.05,
674.00,-0.09,
675.00,-0.07,
676.00,-0.04,
677.00,-0.04,
678.00,-0.04,
679.00,0.02,
680.00,0.04,
681.00,0.06,
682.00,0.03,
683.00,0.02,
684.00,-0.02,
