Date,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,2024/11/05,
515.00,1427.95,1422.98,1412.14,1417.17,1426.07,1424.60,1410.57,1326.48,1329.87,1334.64,1367.71,1358.86,837.97,833.31,998.07,1196.25,1330.52,737.66,560.51,1353.11,1362.08,1221.42,1281.34,1082.34,1335.79,1359.23,303.11,990.06,1360.84,1302.80,1331.87,1351.31,1018.91,1279.97,1239.59,95.77,111.75,35.95,4.30,1.12,34.32,775.43,
516.00,1407.85,1405.43,1392.59,1399.56,1408.03,1406.21,1394.94,1309.30,1312.57,1315.19,1350.86,1339.94,826.09,823.32,986.44,1180.97,1313.99,727.13,552.98,1337.51,1345.05,1204.13,1264.88,1068.15,1317.73,1341.41,299.12,977.22,1343.78,1285.37,1314.48,1334.82,1005.45,1263.75,1226.07,94.48,110.10,35.54,4.23,1.09,33.73,766.86,
517.00,1394.30,1393.59,1381.42,1387.47,1393.34,1393.34,1384.61,1296.51,1303.09,1301.80,1337.95,1326.40,817.11,815.45,977.23,1170.63,1302.32,721.12,547.00,1326.16,1331.00,1195.36,1253.62,1060.35,1304.23,1329.53,296.22,969.14,1330.49,1275.87,1302.95,1322.77,995.91,1251.77,1216.08,93.54,108.86,35.20,4.18,1.09,33.17,760.32,
518.00,1389.87,1389.47,1379.01,1384.20,1390.43,1388.51,1382.21,1292.00,1302.46,1297.59,1333.83,1321.86,814.79,813.92,971.33,1169.39,1298.39,718.28,544.78,1324.33,1327.84,1191.66,1250.41,1056.91,1302.14,1326.33,295.39,965.59,1325.69,1272.52,1298.94,1319.46,992.81,1248.17,1213.29,93.24,108.26,35.06,4.13,1.07,32.91,758.64,
519.00,1395.58,1396.37,1384.86,1388.00,1397.78,1391.90,1388.32,1298.69,1307.58,1303.55,1339.63,1329.04,817.57,816.45,976.32,1173.68,1303.01,723.01,546.57,1328.79,1331.73,1197.89,1256.69,1062.62,1308.86,1333.36,296.15,970.56,1331.70,1279.11,1306.33,1325.24,997.43,1255.37,1218.18,93.49,108.73,35.18,4.14,1.02,32.95,760.82,
520.00,1414.72,1414.32,1404.79,1407.91,1418.87,1409.87,1406.57,1314.47,1324.75,1323.16,1360.09,1347.58,827.12,828.70,989.54,1190.81,1320.58,732.67,554.52,1344.69,1348.23,1214.01,1274.68,1076.92,1327.97,1351.72,299.74,985.42,1349.18,1296.81,1320.89,1345.26,1012.69,1271.19,1234.49,94.49,110.06,35.57,4.16,1.02,33.38,771.85,
521.00,1436.16,1433.08,1426.89,1426.32,1437.19,1428.83,1423.04,1332.79,1342.20,1341.73,1378.88,1366.65,838.74,839.46,1002.13,1205.46,1337.11,742.25,562.27,1362.99,1367.30,1230.44,1292.30,1091.87,1347.59,1370.77,303.08,999.29,1368.20,1314.97,1338.97,1362.01,1026.76,1289.42,1251.10,95.62,111.38,35.94,4.23,1.06,33.83,780.62,
522.00,1457.19,1450.61,1445.13,1443.08,1456.43,1447.71,1440.82,1350.50,1357.49,1360.73,1397.55,1384.62,849.65,851.39,1013.94,1221.41,1352.97,752.76,571.35,1380.31,1384.62,1247.03,1309.05,1103.74,1365.13,1386.56,306.83,1011.36,1386.68,1330.79,1356.31,1380.10,1041.83,1305.39,1268.03,96.88,112.79,36.25,4.29,1.09,34.27,790.39,
523.00,1468.38,1460.93,1455.58,1452.96,1465.48,1458.83,1451.21,1361.22,1366.56,1372.55,1409.03,1394.60,855.09,857.37,1021.32,1229.87,1362.66,758.28,576.16,1391.04,1396.38,1257.91,1319.36,1111.97,1373.23,1396.56,308.54,1018.24,1398.83,1342.08,1367.36,1390.08,1049.84,1315.48,1278.98,97.33,113.63,36.46,4.32,1.13,34.57,795.75,
524.00,1471.20,1464.13,1457.75,1457.06,1467.47,1462.77,1453.37,1362.39,1369.57,1373.68,1412.39,1397.96,857.03,858.90,1021.47,1233.47,1367.68,758.84,577.35,1394.50,1399.67,1257.84,1321.02,1113.07,1373.51,1400.06,308.59,1018.54,1399.94,1343.67,1368.72,1390.54,1052.13,1317.62,1281.96,97.21,113.78,36.49,4.33,1.18,34.58,796.89,
525.00,1471.76,1465.89,1458.60,1455.56,1466.76,1464.59,1454.15,1363.31,1370.74,1373.42,1412.08,1399.55,858.04,857.67,1020.18,1234.76,1369.97,758.83,576.11,1395.92,1402.26,1259.65,1320.66,1113.92,1372.44,1400.27,308.61,1017.06,1401.00,1344.40,1372.16,1389.50,1053.05,1320.24,1283.20,97.22,113.60,36.41,4.33,1.21,34.45,797.28,
526.00,1472.20,1467.65,1460.13,1456.88,1470.08,1467.18,1458.92,1365.30,1373.31,1375.98,1413.34,1405.40,860.62,858.08,1021.52,1238.29,1374.97,760.01,575.88,1397.30,1404.10,1262.51,1323.66,1116.05,1374.36,1400.26,309.20,1019.14,1404.49,1345.94,1375.41,1391.72,1054.55,1322.07,1285.47,97.28,113.70,36.37,4.30,1.17,34.43,800.13,
527.00,1471.78,1469.49,1458.28,1458.36,1470.45,1465.46,1458.86,1366.74,1376.08,1377.72,1412.80,1406.28,862.21,856.47,1023.66,1240.19,1377.47,759.31,575.42,1397.99,1407.94,1262.76,1323.70,1117.50,1375.18,1401.95,309.06,1019.23,1406.48,1348.56,1375.71,1390.84,1053.31,1326.73,1287.06,97.07,113.34,36.37,4.32,1.20,34.46,799.71,
528.00,1482.42,1479.37,1467.23,1467.99,1478.96,1472.85,1466.94,1375.59,1384.15,1384.78,1420.17,1416.12,869.11,860.91,1028.81,1246.29,1385.64,763.87,578.11,1405.70,1416.74,1269.47,1331.18,1123.74,1383.90,1409.08,310.67,1025.94,1412.26,1355.00,1382.47,1399.65,1059.29,1335.49,1293.50,97.41,113.82,36.45,4.33,1.18,34.63,804.39,
529.00,1492.22,1488.89,1479.03,1478.54,1489.34,1484.37,1478.50,1386.53,1392.49,1397.87,1430.52,1424.77,874.88,866.18,1036.35,1253.98,1393.19,770.51,582.15,1417.75,1427.20,1280.35,1341.02,1132.31,1394.91,1418.82,312.65,1035.53,1423.62,1365.75,1390.47,1410.35,1067.12,1345.91,1303.88,98.06,114.49,36.59,4.37,1.20,34.79,810.74,
530.00,1502.77,1498.16,1487.65,1487.62,1498.82,1494.06,1487.13,1393.34,1400.29,1406.69,1439.56,1433.52,879.81,870.25,1044.54,1259.07,1400.10,776.15,585.85,1426.74,1434.15,1287.37,1351.08,1137.48,1404.38,1427.72,314.17,1044.37,1431.17,1373.60,1395.13,1419.69,1072.34,1354.20,1312.41,98.59,115.02,36.85,4.39,1.17,34.93,815.45,
531.00,1507.82,1501.34,1492.22,1490.35,1503.10,1499.36,1490.79,1397.76,1404.89,1410.06,1442.57,1434.33,882.48,872.48,1048.12,1260.66,1403.57,778.35,587.55,1430.38,1438.94,1291.31,1355.46,1139.95,1408.85,1432.79,314.85,1047.57,1431.91,1377.33,1398.64,1425.00,1075.80,1359.09,1315.59,98.74,115.23,36.95,4.39,1.19,34.85,817.01,
532.00,1508.42,1504.05,1495.53,1492.47,1506.96,1503.57,1492.74,1398.19,1405.78,1412.08,1447.14,1435.74,882.50,874.40,1047.82,1261.51,1405.54,780.61,587.30,1433.73,1440.39,1294.86,1358.76,1142.25,1411.78,1435.17,315.40,1050.82,1432.05,1379.39,1400.05,1428.51,1077.60,1358.85,1318.40,98.77,115.52,36.93,4.38,1.17,34.77,818.88,
533.00,1506.55,1502.25,1494.36,1490.71,1507.21,1502.28,1493.68,1395.07,1403.97,1411.22,1446.16,1434.02,880.13,873.53,1046.73,1262.42,1406.24,779.51,587.82,1432.03,1438.29,1294.13,1356.48,1142.04,1410.56,1434.33,314.78,1051.32,1431.32,1379.87,1400.34,1427.08,1078.35,1355.80,1317.85,98.70,115.43,36.90,4.37,1.16,34.64,817.93,
534.00,1507.45,1504.30,1493.08,1490.10,1508.27,1503.23,1492.38,1396.97,1405.81,1411.68,1446.20,1435.28,881.56,874.49,1046.51,1263.96,1407.29,780.58,587.80,1432.11,1439.42,1296.54,1357.27,1143.35,1411.91,1433.80,314.61,1050.43,1433.59,1382.77,1403.08,1428.06,1078.79,1356.24,1317.93,98.67,115.16,36.92,4.35,1.12,34.58,818.33,
535.00,1506.74,1505.26,1493.85,1490.99,1509.49,1503.21,1493.87,1401.37,1408.00,1411.92,1446.38,1436.35,881.65,875.43,1045.35,1266.83,1410.09,780.93,588.36,1433.25,1438.75,1297.59,1358.28,1146.00,1414.24,1434.48,314.97,1049.34,1436.13,1384.41,1407.54,1429.68,1079.32,1356.65,1318.05,98.58,115.28,36.87,4.35,1.14,34.59,819.18,
536.00,1506.02,1506.11,1494.10,1493.30,1510.38,1502.99,1494.81,1402.58,1406.66,1413.57,1448.45,1437.43,881.25,874.97,1046.02,1268.31,1410.43,781.22,588.74,1436.05,1438.15,1297.32,1358.09,1147.51,1415.61,1436.02,314.84,1049.79,1437.68,1385.91,1409.33,1431.34,1080.35,1357.62,1317.62,98.52,115.16,36.85,4.35,1.16,34.57,819.34,
537.00,1501.58,1499.70,1489.44,1489.20,1503.76,1497.10,1489.82,1399.53,1402.60,1411.20,1442.43,1432.98,878.97,873.49,1044.04,1265.49,1406.15,777.87,587.01,1431.14,1434.03,1292.24,1352.14,1143.60,1411.44,1431.99,313.29,1045.04,1434.39,1380.02,1406.71,1427.12,1076.32,1354.74,1313.45,98.19,114.62,36.63,4.30,1.17,34.46,816.14,
538.00,1494.97,1492.61,1480.89,1482.83,1494.64,1488.68,1480.61,1392.96,1396.17,1403.83,1435.72,1426.93,876.22,869.85,1039.90,1257.68,1397.54,773.73,583.36,1424.85,1426.22,1285.27,1345.80,1137.19,1404.35,1425.37,311.34,1038.20,1428.02,1370.80,1398.67,1420.88,1068.81,1349.73,1306.20,97.54,113.93,36.35,4.28,1.18,34.29,811.60,
539.00,1488.00,1484.78,1474.64,1477.57,1486.39,1480.81,1473.82,1384.49,1389.60,1396.60,1428.78,1418.61,870.81,865.27,1035.54,1251.02,1391.39,768.86,579.75,1416.82,1418.39,1276.01,1340.72,1131.00,1398.01,1418.76,309.83,1033.46,1419.18,1362.94,1391.06,1414.18,1063.90,1342.51,1300.56,96.85,113.19,36.12,4.26,1.19,34.06,807.07,
540.00,1482.45,1478.48,1468.26,1473.87,1480.80,1475.17,1468.90,1376.88,1384.21,1393.11,1423.57,1413.30,867.96,863.02,1033.74,1245.88,1387.82,765.02,577.26,1412.29,1414.64,1272.34,1335.87,1124.74,1392.11,1412.30,308.34,1029.76,1413.64,1358.04,1385.52,1410.00,1060.85,1338.17,1296.18,96.46,112.57,35.95,4.24,1.20,33.85,803.61,
541.00,1479.36,1473.78,1465.34,1472.79,1476.60,1472.73,1465.72,1373.25,1384.35,1390.31,1422.22,1410.29,866.22,862.24,1030.19,1242.74,1384.84,761.76,576.07,1408.64,1414.10,1270.78,1334.66,1122.27,1388.87,1408.03,307.51,1025.33,1412.67,1355.75,1382.41,1408.53,1058.07,1335.32,1296.07,96.23,112.07,35.74,4.25,1.17,33.80,802.53,
542.00,1480.93,1476.84,1468.88,1474.08,1479.47,1474.52,1469.32,1374.23,1386.38,1389.94,1423.33,1415.35,867.10,862.45,1030.89,1244.50,1384.84,762.93,576.36,1410.61,1415.38,1272.14,1335.95,1122.76,1391.27,1408.97,307.47,1025.22,1414.26,1358.18,1384.06,1409.07,1060.49,1335.74,1297.05,96.20,111.91,35.78,4.27,1.15,33.74,802.89,
543.00,1483.47,1480.79,1472.48,1477.02,1483.65,1480.26,1472.21,1376.30,1389.94,1393.44,1425.85,1420.16,868.47,863.66,1031.56,1248.54,1388.94,764.40,578.75,1412.20,1418.01,1277.61,1339.59,1125.26,1394.75,1411.36,308.04,1028.08,1417.83,1363.38,1387.77,1411.38,1063.79,1337.99,1301.57,96.48,112.05,35.81,4.29,1.14,33.79,805.52,
544.00,1488.12,1486.87,1477.05,1481.05,1488.50,1485.96,1475.59,1380.96,1394.00,1397.67,1430.53,1426.90,870.97,865.93,1034.49,1253.89,1392.04,767.55,580.86,1417.95,1424.40,1283.00,1342.65,1129.07,1398.96,1416.74,308.81,1031.90,1425.48,1367.93,1394.07,1415.66,1068.09,1341.98,1305.17,96.76,112.30,35.87,4.29,1.14,33.88,808.39,
545.00,1490.38,1489.74,1481.90,1482.18,1492.15,1488.14,1476.65,1384.45,1397.85,1400.55,1434.37,1430.18,872.88,866.86,1036.11,1258.52,1391.63,769.59,581.59,1422.68,1427.61,1283.69,1346.19,1131.90,1402.82,1420.67,309.09,1034.47,1428.69,1370.23,1397.19,1416.89,1069.80,1345.00,1308.70,96.77,112.30,35.81,4.28,1.16,33.85,809.75,
546.00,1492.70,1494.53,1484.58,1481.39,1493.42,1490.95,1477.34,1386.77,1399.94,1401.82,1436.09,1431.17,874.87,867.86,1038.41,1262.37,1394.12,771.81,582.05,1425.06,1430.01,1286.03,1347.71,1135.47,1405.22,1422.30,309.00,1038.33,1429.75,1373.30,1399.17,1417.72,1070.77,1346.01,1310.45,96.69,112.38,35.84,4.25,1.18,33.83,810.66,
547.00,1493.65,1496.32,1487.11,1483.24,1492.60,1493.42,1478.28,1388.92,1400.03,1403.94,1440.27,1431.77,876.32,869.63,1040.01,1264.90,1397.51,772.21,582.41,1424.53,1432.59,1288.07,1349.55,1136.29,1405.33,1423.88,309.00,1040.30,1432.93,1374.43,1400.34,1421.10,1071.51,1348.85,1310.71,96.60,112.52,35.77,4.22,1.19,33.82,811.98,
548.00,1496.83,1497.66,1492.26,1485.29,1494.88,1494.88,1483.31,1394.02,1403.83,1404.92,1440.74,1432.61,877.24,871.14,1043.00,1266.81,1398.07,772.73,582.24,1428.19,1434.86,1288.16,1352.39,1138.85,1408.03,1426.58,309.15,1042.14,1434.97,1377.08,1404.06,1424.04,1072.72,1351.35,1314.62,96.60,112.55,35.83,4.23,1.18,33.74,813.26,
549.00,1498.33,1499.39,1494.52,1486.15,1496.76,1496.43,1487.08,1397.68,1405.93,1405.67,1441.75,1434.27,877.43,873.24,1044.94,1268.48,1401.44,772.89,582.37,1430.45,1436.80,1288.74,1354.97,1141.24,1409.56,1430.29,309.60,1044.06,1436.20,1378.99,1405.76,1426.23,1073.19,1354.97,1316.44,96.65,112.71,35.81,4.21,1.16,33.73,814.14,
550.00,1501.59,1500.35,1495.31,1487.68,1497.14,1498.20,1490.64,1398.44,1407.29,1407.06,1442.21,1436.07,877.08,874.03,1045.54,1268.15,1404.23,772.07,582.94,1431.00,1438.44,1291.22,1357.91,1143.14,1410.48,1431.88,310.09,1044.38,1435.07,1381.28,1406.59,1427.13,1073.56,1356.57,1317.85,96.67,112.70,35.83,4.18,1.17,33.75,814.99,
551.00,1505.07,1499.70,1494.94,1490.79,1498.04,1499.36,1494.76,1399.82,1406.98,1407.86,1442.81,1437.83,877.60,875.66,1045.28,1269.33,1404.59,772.81,584.15,1433.18,1437.12,1292.46,1358.91,1141.86,1412.07,1434.54,310.28,1044.26,1436.59,1380.74,1407.88,1428.63,1073.85,1360.04,1317.97,96.72,112.73,35.73,4.17,1.13,33.69,813.98,
552.00,1506.70,1500.45,1495.50,1493.57,1502.84,1500.67,1496.13,1402.03,1411.01,1409.99,1443.36,1438.98,878.89,874.85,1045.03,1270.06,1405.61,774.39,584.26,1437.40,1437.56,1294.51,1363.14,1143.05,1415.11,1438.31,310.74,1047.25,1438.47,1382.36,1406.46,1428.69,1075.22,1361.38,1321.52,96.76,112.63,35.70,4.19,1.13,33.71,814.61,
553.00,1506.27,1499.78,1491.94,1491.25,1502.85,1499.08,1491.93,1399.33,1409.90,1410.92,1441.68,1436.57,879.56,874.79,1043.25,1268.77,1406.83,774.30,583.65,1436.22,1437.91,1294.06,1363.78,1141.33,1413.67,1437.24,310.35,1047.69,1435.21,1381.55,1403.09,1428.70,1073.66,1360.03,1318.68,96.53,112.29,35.56,4.17,1.14,33.71,813.46,
554.00,1503.80,1495.29,1487.21,1488.73,1501.64,1494.80,1487.56,1396.53,1408.03,1410.28,1440.51,1432.73,878.17,872.05,1039.38,1264.62,1403.82,772.91,583.10,1431.36,1434.98,1291.62,1361.37,1137.55,1409.88,1434.54,309.46,1046.23,1430.67,1378.54,1400.25,1425.83,1072.78,1357.11,1316.02,96.12,111.78,35.43,4.12,1.16,33.55,811.57,
555.00,1497.76,1491.44,1482.93,1483.52,1496.14,1489.42,1482.79,1394.85,1403.34,1406.08,1435.07,1427.96,874.94,869.04,1034.84,1260.36,1400.79,771.15,580.86,1425.80,1428.26,1287.00,1355.71,1132.78,1404.81,1430.30,308.12,1042.58,1428.16,1373.36,1394.71,1422.22,1070.79,1353.55,1311.72,95.64,111.31,35.22,4.11,1.16,33.27,807.78,
556.00,1489.72,1486.20,1475.57,1474.19,1489.49,1481.30,1474.23,1388.04,1398.25,1399.24,1427.74,1419.82,870.21,863.29,1030.78,1254.28,1393.69,766.68,577.39,1417.41,1423.54,1280.68,1349.58,1126.54,1397.87,1422.08,306.76,1037.63,1421.08,1367.19,1388.42,1416.42,1065.75,1345.98,1306.16,95.03,110.56,35.04,4.09,1.17,33.01,803.95,
557.00,1478.89,1477.50,1466.60,1465.35,1478.47,1472.26,1464.45,1381.32,1389.95,1391.13,1418.40,1409.63,863.34,857.96,1025.26,1246.82,1384.15,761.02,573.56,1407.21,1416.19,1271.06,1339.83,1119.16,1389.13,1411.29,304.66,1030.57,1410.60,1360.06,1381.95,1409.29,1059.09,1336.79,1297.09,94.18,109.63,34.81,4.08,1.19,32.74,798.06,
558.00,1469.73,1470.78,1460.13,1458.48,1469.99,1465.92,1458.31,1374.49,1384.02,1384.97,1411.90,1404.28,857.94,853.10,1020.64,1239.42,1377.18,755.94,569.62,1399.26,1407.74,1265.31,1332.50,1114.14,1383.32,1403.33,302.74,1023.05,1404.72,1352.93,1375.88,1401.34,1054.48,1331.64,1289.81,93.71,108.97,34.65,4.04,1.15,32.46,793.83,
559.00,1462.32,1468.39,1457.27,1451.90,1463.43,1461.85,1452.56,1370.87,1379.15,1380.44,1406.66,1402.08,854.08,851.17,1018.12,1237.85,1372.29,753.21,567.25,1395.83,1401.73,1261.89,1328.38,1111.46,1378.07,1398.67,301.52,1018.15,1399.71,1350.87,1369.17,1396.52,1051.06,1327.34,1283.94,93.44,108.46,34.48,4.04,1.16,32.31,791.12,
560.00,1457.80,1465.90,1454.46,1450.65,1461.37,1462.07,1449.13,1366.21,1376.65,1378.79,1406.33,1400.88,853.04,848.90,1017.28,1238.95,1368.67,749.86,566.51,1395.21,1401.93,1261.35,1326.84,1109.95,1378.37,1396.63,301.05,1016.93,1396.94,1349.89,1367.98,1395.76,1049.31,1326.12,1281.55,93.08,108.14,34.41,4.05,1.14,32.27,790.00,
561.00,1455.22,1464.74,1455.07,1451.50,1460.17,1462.64,1447.73,1367.16,1375.47,1379.38,1406.07,1403.13,852.30,849.78,1016.64,1238.36,1370.56,749.93,566.60,1396.16,1402.00,1262.17,1326.08,1109.37,1376.55,1398.26,300.59,1017.38,1396.91,1349.55,1368.01,1394.31,1048.38,1325.58,1282.57,93.09,108.10,34.32,4.05,1.14,32.32,790.18,
562.00,1456.66,1465.39,1454.29,1451.26,1460.96,1463.64,1447.44,1366.83,1374.20,1381.62,1407.92,1404.81,853.40,850.98,1016.16,1239.06,1373.32,749.80,567.10,1399.89,1400.69,1265.25,1327.97,1110.60,1377.14,1399.94,300.65,1017.08,1397.75,1348.85,1368.40,1394.55,1050.07,1326.09,1284.50,93.29,108.20,34.20,4.04,1.12,32.28,791.16,
563.00,1458.53,1464.61,1453.19,1450.89,1461.14,1463.98,1447.91,1367.62,1375.53,1382.58,1408.48,1407.07,853.26,851.30,1017.77,1240.78,1374.81,750.74,568.06,1401.96,1402.29,1267.21,1327.10,1110.09,1376.41,1401.59,300.64,1017.96,1399.47,1349.46,1369.75,1394.89,1050.37,1326.91,1287.47,93.16,108.10,34.05,4.04,1.17,32.18,792.14,
564.00,1460.99,1461.67,1451.66,1450.85,1460.97,1463.43,1447.30,1365.05,1374.35,1380.83,1408.43,1404.05,852.25,848.83,1018.30,1238.50,1373.31,750.11,567.64,1400.06,1401.78,1264.75,1326.86,1109.48,1376.60,1400.99,300.04,1019.00,1399.22,1347.37,1370.12,1395.58,1049.39,1325.81,1286.33,92.86,107.80,33.87,4.03,1.16,32.12,791.52,
565.00,1460.01,1459.48,1451.20,1448.13,1460.89,1461.84,1446.59,1365.68,1372.83,1377.20,1407.58,1402.32,850.52,847.21,1016.31,1235.82,1374.13,750.22,567.05,1399.43,1400.37,1265.61,1325.01,1107.86,1374.31,1400.07,299.50,1019.15,1399.55,1344.52,1370.11,1394.11,1047.87,1324.60,1286.60,92.74,107.64,33.80,4.02,1.14,31.96,790.53,
566.00,1460.49,1458.01,1450.88,1448.38,1461.55,1460.85,1446.94,1363.62,1371.08,1375.36,1409.19,1399.93,851.70,844.95,1016.28,1234.30,1372.86,749.84,565.85,1397.81,1400.63,1264.21,1323.70,1107.12,1374.28,1399.94,299.36,1018.79,1398.51,1344.00,1369.30,1393.54,1046.21,1323.35,1285.24,92.48,107.47,33.79,4.00,1.13,31.81,790.44,
567.00,1457.90,1454.27,1450.45,1445.75,1458.01,1458.21,1446.05,1358.35,1368.47,1369.85,1405.96,1399.42,849.59,842.90,1013.13,1231.43,1369.08,748.72,563.92,1392.93,1398.50,1260.44,1319.18,1104.36,1371.99,1395.23,298.12,1018.24,1395.64,1341.45,1366.68,1390.63,1040.71,1320.00,1283.68,92.11,106.93,33.66,3.94,1.13,31.64,789.30,
568.00,1453.94,1449.24,1448.78,1443.94,1457.24,1453.69,1442.82,1353.58,1364.20,1365.45,1403.19,1395.40,847.92,839.28,1009.91,1227.68,1365.88,745.44,562.58,1390.56,1395.91,1255.33,1316.45,1102.02,1369.79,1390.92,297.37,1016.04,1390.81,1338.80,1363.62,1388.05,1036.60,1316.74,1279.51,91.87,106.50,33.65,3.94,1.12,31.52,786.66,
569.00,1450.79,1447.49,1447.69,1444.25,1453.84,1449.68,1440.46,1353.74,1363.85,1363.65,1403.25,1394.02,848.13,839.13,1007.10,1224.71,1365.78,744.13,561.68,1388.88,1394.22,1252.23,1313.14,1099.61,1368.66,1387.02,296.53,1013.05,1388.16,1336.16,1360.97,1384.00,1035.70,1316.80,1278.45,91.67,106.26,33.63,3.92,1.14,31.38,784.77,
570.00,1452.63,1446.61,1446.97,1445.91,1453.13,1448.55,1440.63,1353.14,1364.36,1364.92,1402.76,1391.57,849.97,838.75,1007.78,1222.75,1363.67,743.53,561.20,1388.04,1394.23,1249.70,1312.99,1099.30,1369.84,1387.31,295.92,1011.40,1386.07,1336.02,1360.14,1383.62,1036.62,1314.77,1277.73,91.54,106.04,33.61,3.92,1.16,31.30,785.37,
571.00,1451.03,1445.63,1445.41,1445.24,1452.76,1446.66,1439.97,1353.36,1367.79,1365.39,1400.69,1393.64,850.45,839.34,1007.56,1223.25,1363.47,742.80,561.97,1386.20,1391.08,1248.66,1315.16,1101.48,1370.10,1386.32,295.05,1009.81,1384.78,1337.70,1360.32,1384.78,1040.18,1314.85,1279.39,91.44,105.82,33.52,3.94,1.16,31.22,784.27,
572.00,1452.02,1447.00,1444.22,1445.60,1453.19,1444.12,1440.57,1356.17,1368.93,1366.75,1402.03,1394.32,850.77,840.61,1010.35,1225.12,1365.56,743.27,561.77,1387.09,1391.39,1251.34,1319.44,1103.10,1371.78,1388.15,295.07,1010.48,1385.71,1340.84,1361.98,1386.36,1044.17,1316.96,1282.05,91.25,105.96,33.62,3.94,1.19,31.21,784.68,
573.00,1454.33,1451.41,1445.53,1448.96,1453.54,1446.89,1442.74,1358.50,1371.18,1368.48,1403.20,1394.21,851.32,841.16,1012.67,1227.13,1367.87,744.38,561.79,1388.78,1393.42,1255.50,1322.60,1105.90,1371.27,1392.03,295.16,1011.95,1388.48,1342.17,1361.17,1386.23,1047.97,1318.86,1282.57,91.29,106.10,33.60,3.97,1.17,31.17,786.22,
574.00,1454.47,1452.85,1444.80,1451.39,1453.21,1447.63,1443.70,1358.43,1370.48,1370.85,1401.53,1393.59,850.59,842.35,1014.81,1230.45,1366.21,746.31,561.50,1390.11,1390.93,1257.56,1324.76,1107.11,1371.31,1393.32,295.37,1013.44,1390.65,1342.00,1362.90,1386.84,1047.03,1318.19,1284.13,91.36,106.18,33.52,3.97,1.13,31.19,787.68,
575.00,1452.77,1451.16,1442.23,1448.53,1448.97,1446.03,1442.96,1358.55,1368.36,1369.67,1399.99,1391.50,847.96,842.24,1012.69,1229.47,1363.15,745.53,560.41,1387.54,1388.57,1257.88,1323.99,1105.96,1369.97,1388.27,294.71,1012.68,1390.61,1340.39,1361.99,1384.39,1044.97,1317.18,1282.99,91.27,106.14,33.46,3.95,1.14,31.09,785.51,
576.00,1453.01,1448.72,1439.63,1446.24,1445.22,1444.60,1441.63,1356.47,1363.73,1369.52,1396.44,1385.80,843.55,840.41,1009.29,1227.80,1362.96,742.94,560.23,1386.41,1388.04,1256.15,1321.20,1104.11,1368.38,1385.84,294.12,1011.33,1390.61,1336.37,1359.00,1381.92,1041.59,1315.94,1278.99,91.15,105.89,33.37,3.92,1.13,30.98,784.29,
577.00,1450.77,1447.93,1439.31,1442.36,1443.93,1445.20,1439.62,1355.82,1361.23,1369.86,1395.99,1383.74,842.47,838.63,1007.88,1225.59,1361.81,741.16,559.56,1384.79,1389.10,1254.72,1318.12,1102.09,1367.12,1386.42,293.67,1010.45,1390.04,1333.26,1356.82,1380.27,1041.68,1315.12,1277.54,91.06,105.58,33.25,3.93,1.12,30.89,783.48,
578.00,1450.82,1448.29,1439.16,1438.94,1443.12,1445.66,1437.46,1354.25,1359.24,1370.52,1397.07,1384.12,842.63,839.54,1007.42,1224.77,1361.58,741.36,560.02,1383.66,1388.55,1252.20,1315.35,1101.92,1370.70,1386.19,293.72,1009.13,1390.39,1334.24,1358.95,1381.25,1040.90,1315.07,1278.14,90.85,105.41,33.14,3.96,1.12,30.87,783.01,
579.00,1453.66,1449.64,1442.97,1439.27,1445.94,1447.02,1438.86,1356.76,1359.01,1371.22,1400.78,1388.98,843.66,841.79,1007.40,1226.70,1365.38,741.61,560.85,1385.30,1393.03,1255.51,1317.29,1102.08,1373.84,1387.53,294.06,1011.84,1391.94,1338.72,1361.99,1383.84,1041.44,1318.41,1280.31,91.02,105.36,33.13,3.94,1.14,30.85,784.91,
580.00,1457.04,1453.41,1448.36,1444.29,1451.02,1451.39,1440.10,1356.15,1361.87,1374.90,1402.00,1392.81,845.69,843.70,1008.54,1232.02,1372.30,742.66,561.73,1390.45,1397.56,1258.10,1320.69,1105.66,1376.54,1393.11,294.88,1014.95,1395.54,1343.25,1365.06,1389.41,1043.88,1324.53,1284.84,91.03,105.19,33.19,3.97,1.12,30.79,787.81,
581.00,1460.39,1458.92,1453.33,1449.15,1457.81,1457.92,1442.20,1361.85,1367.29,1379.51,1406.22,1399.79,849.52,848.16,1013.74,1236.08,1376.31,746.28,562.01,1395.73,1402.42,1260.31,1325.24,1109.71,1380.15,1398.07,295.91,1017.18,1401.42,1347.74,1369.87,1394.50,1048.49,1330.07,1288.27,91.23,105.27,33.18,3.98,1.12,30.85,789.92,
