Date,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,2024/11/28,
Time,09:00:00,09:01:00,09:02:00,09:03:00,09:04:00,09:05:00,09:06:00,09:07:00,09:08:00,09:09:00,09:10:00,09:11:00,09:12:00,09:13:00,09:14:00,09:15:00,09:16:00,09:17:00,09:18:00,09:19:00,09:20:00,09:21:00,09:22:00,09:23:00,09:24:00,09:25:00,09:26:00,09:27:00,09:28:00,09:29:00,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:36:00,09:37:00,09:38:00,09:39:00,09:40:00,09:41:00,
Memo,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,EKO 711 DNI,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,200,200,200,200,200,200,200,200,200,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,200,100,
Sensor Temp.(deg),24.6,24.6,24.7,24.8,24.9,24.8,24.6,24.7,24.7,24.6,24.7,24.6,24.6,24.6,24.7,24.7,24.7,24.6,24.6,24.6,24.6,24.7,24.7,24.6,24.6,24.6,24.8,24.8,24.8,24.7,24.7,24.6,24.6,24.6,24.6,24.7,24.8,24.7,24.6,24.6,24.7,24.7,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
300.00,2.65,3.21,3.84,3.97,3.92,3.92,4.59,3.49,3.93,5.19,6.03,7.23,6.97,5.71,4.85,5.86,5.63,6.98,7.33,7.05,7.06,7.84,7.34,7.34,6.61,5.55,6.33,6.36,6.45,5.72,5.91,5.38,5.03,3.56,4.23,5.71,4.32,3.26,5.46,6.34,3.80,6.51,
301.00,2.86,3.61,4.28,4.60,4.56,4.42,5.21,3.81,4.61,5.87,6.85,7.97,7.80,6.76,5.73,6.78,6.48,7.79,8.08,7.80,8.55,8.63,8.07,7.88,7.62,6.12,7.70,7.60,7.38,6.57,6.67,6.20,5.63,4.14,4.87,6.63,5.17,3.76,6.35,7.05,4.33,7.33,
302.00,3.42,4.20,4.82,5.29,5.32,5.28,6.03,4.40,5.45,6.94,7.72,8.88,8.95,7.70,6.44,7.94,7.48,9.08,9.47,9.15,9.81,9.83,9.27,8.98,8.90,7.76,9.05,8.95,7.70,6.78,7.92,7.52,6.46,4.83,5.48,7.82,5.97,4.37,7.52,8.32,4.99,8.18,
303.00,4.08,4.79,5.36,6.25,6.17,6.41,6.98,5.36,6.46,8.09,8.75,10.38,9.96,8.76,7.57,8.89,9.07,10.65,10.45,10.77,11.11,11.35,10.62,10.65,10.38,9.21,10.48,10.59,8.60,7.43,8.85,8.68,7.15,5.56,6.37,9.25,6.75,5.24,8.70,10.07,5.80,9.62,
304.00,5.11,5.46,6.24,7.33,7.33,7.77,8.23,6.24,7.71,9.39,10.86,12.33,12.06,10.48,9.02,10.10,10.97,12.33,12.33,13.03,12.71,13.36,12.60,12.27,12.22,11.13,12.44,12.65,10.54,8.52,10.48,10.32,8.80,6.76,7.77,10.97,8.04,6.14,10.24,11.24,7.06,11.84,
305.00,6.13,6.35,7.30,8.65,8.61,8.87,9.61,7.13,9.00,10.85,12.86,14.16,14.05,12.27,10.32,11.75,12.71,14.08,14.41,15.15,14.86,15.30,15.07,14.48,14.08,12.90,13.86,14.81,12.71,10.32,12.45,11.94,10.60,8.15,9.11,12.62,9.44,7.23,11.94,13.45,8.00,14.37,
306.00,7.00,7.47,8.34,9.89,9.83,10.11,11.09,8.52,10.58,12.32,14.88,16.44,16.35,14.01,11.68,13.27,14.57,16.40,16.96,17.31,17.20,17.54,17.49,17.16,16.31,14.70,15.79,16.82,14.86,11.64,14.12,13.96,12.67,9.34,10.59,14.54,11.04,8.46,13.92,15.86,9.32,16.98,
307.00,8.18,8.51,9.62,11.19,11.34,11.68,12.96,9.80,12.19,14.07,17.46,18.69,19.13,15.81,13.90,15.90,16.92,19.01,20.23,20.25,19.79,20.24,20.12,20.02,19.24,17.13,18.13,18.91,17.46,14.01,16.14,15.92,14.57,11.12,12.35,16.52,13.01,9.90,16.51,18.58,10.74,20.57,
308.00,9.25,9.87,11.12,12.92,12.97,13.13,15.07,11.37,14.13,16.49,20.92,21.95,22.62,18.72,16.02,18.83,19.83,22.40,23.30,23.05,23.04,23.59,23.62,22.96,22.49,19.87,20.62,21.93,20.27,16.77,18.39,18.27,16.94,13.07,14.36,19.05,15.32,11.41,19.22,22.04,12.74,24.27,
309.00,10.89,11.71,12.85,14.89,15.11,15.35,17.29,13.41,16.29,19.31,24.25,25.56,26.53,21.31,18.70,21.94,22.82,26.36,27.59,26.60,26.36,27.29,27.32,26.85,26.38,23.59,24.10,24.80,23.75,18.98,21.37,21.47,19.39,15.09,16.59,22.53,17.69,13.26,22.49,25.62,14.81,28.19,
310.00,12.75,13.47,14.98,17.14,17.55,17.91,20.22,15.64,18.80,22.71,28.22,29.64,30.32,24.91,21.83,25.67,27.00,30.27,31.87,31.21,30.54,31.69,31.43,31.41,30.80,27.63,28.07,29.12,27.77,22.28,25.22,24.55,22.73,17.64,19.53,26.69,20.53,15.57,26.03,29.98,17.46,32.92,
311.00,14.80,15.47,17.23,19.59,20.30,20.54,23.27,17.80,21.54,26.25,32.84,34.52,34.95,28.44,24.60,29.59,30.88,34.83,36.46,36.09,34.90,36.41,35.76,36.08,35.16,31.47,32.51,33.71,31.65,25.63,29.43,28.27,26.06,20.57,22.59,30.89,23.62,17.83,29.78,33.98,20.35,38.04,
312.00,16.90,17.73,19.72,22.60,23.08,23.40,26.55,20.10,24.63,29.98,36.97,39.12,39.08,32.44,27.73,34.09,34.95,39.12,41.02,40.66,39.91,41.02,40.70,40.95,39.55,35.38,37.00,38.72,35.67,28.99,33.51,31.79,29.53,23.64,25.68,35.19,26.71,20.33,33.91,38.72,23.07,43.50,
313.00,19.04,19.91,22.36,25.77,25.95,26.35,29.88,22.65,27.89,33.68,41.70,43.95,43.80,36.81,31.20,38.41,39.18,43.56,46.25,45.45,45.32,45.70,45.25,46.07,44.38,39.79,41.84,43.56,39.74,31.97,38.09,36.09,32.78,26.75,28.72,39.68,30.00,22.97,38.13,42.93,26.06,48.84,
314.00,21.13,22.14,25.02,29.12,29.07,29.71,33.82,25.08,31.36,37.77,46.21,49.18,48.97,41.29,34.78,42.58,43.95,49.29,51.44,50.68,50.68,51.11,50.88,51.85,49.72,45.02,46.63,48.87,44.18,35.85,42.15,40.65,36.50,30.03,32.33,44.39,33.25,25.66,42.63,48.01,29.02,54.42,
315.00,23.53,24.88,27.93,32.81,32.41,33.14,37.90,28.32,35.04,42.17,51.27,55.09,54.59,46.30,39.01,46.81,49.06,55.12,56.65,56.29,56.20,56.96,57.09,57.81,55.34,50.06,51.90,54.52,48.72,39.89,46.41,45.02,40.36,32.98,35.98,49.39,37.17,28.59,47.36,53.17,32.30,60.06,
316.00,26.25,27.69,31.36,36.78,36.18,37.14,42.21,31.56,38.93,46.62,56.58,60.62,60.86,50.99,43.59,51.50,54.01,60.72,62.73,62.20,62.11,63.37,63.37,64.20,61.31,55.21,57.45,59.84,54.52,44.37,51.74,50.19,44.39,36.28,39.75,54.85,41.12,31.51,52.69,58.88,35.80,66.36,
317.00,29.09,30.85,34.92,40.94,40.36,41.14,46.95,35.15,43.15,51.69,62.83,67.36,67.74,56.74,47.84,56.78,60.07,67.66,69.80,69.16,69.37,70.85,70.85,71.84,68.34,61.22,63.41,66.67,60.69,49.62,57.32,55.35,49.71,40.07,44.38,60.77,45.79,34.84,58.18,65.64,39.73,73.57,
318.00,31.96,34.01,38.19,44.71,44.61,45.14,51.63,38.84,47.19,56.51,68.25,74.29,74.51,61.54,52.26,62.21,66.13,74.07,76.38,75.98,75.86,77.96,77.15,78.71,75.12,66.60,69.68,72.79,66.32,54.50,62.34,60.36,54.66,43.66,48.55,66.29,50.41,38.33,63.73,72.27,43.49,80.44,
319.00,34.20,36.64,41.13,48.03,47.93,48.41,55.41,41.73,50.61,60.67,73.31,79.71,79.71,65.80,56.29,67.09,71.20,79.21,81.74,81.57,81.78,83.27,82.45,84.03,80.60,70.95,74.89,78.10,71.38,58.43,66.66,64.45,58.50,46.72,51.96,70.86,54.15,41.32,68.32,77.49,46.60,86.26,
320.00,36.63,39.33,44.07,51.42,51.30,51.75,59.21,44.60,54.21,64.92,79.10,85.24,85.42,70.18,59.96,72.09,76.17,84.77,87.47,86.76,87.28,88.24,88.01,89.80,85.97,76.55,80.57,83.41,76.01,62.10,71.68,69.27,62.74,50.23,55.12,75.85,57.99,44.17,73.15,82.88,49.77,91.89,
321.00,39.42,41.94,46.98,54.92,54.92,55.62,63.07,47.84,58.03,69.13,84.53,91.29,90.97,74.34,64.25,76.70,81.74,90.96,93.75,93.21,93.43,93.86,93.75,95.58,92.04,81.74,85.81,89.35,80.77,66.29,76.27,73.70,67.15,53.58,58.73,81.09,61.63,47.20,77.72,88.71,53.26,98.04,
322.00,42.55,45.15,50.84,59.00,58.89,60.08,67.98,51.63,62.20,74.80,91.73,98.44,97.31,80.18,69.10,82.56,88.00,98.16,101.05,100.82,100.58,100.80,101.05,102.30,98.85,87.57,92.24,95.78,86.99,71.50,82.13,79.38,72.34,57.84,63.24,86.93,65.99,50.65,83.45,94.80,57.51,105.20,
323.00,46.85,49.42,55.86,64.64,64.46,65.87,74.31,56.28,68.34,81.68,101.05,107.37,106.97,87.83,75.48,90.67,95.90,107.67,110.48,110.67,110.01,109.84,111.17,111.89,107.86,95.58,100.91,105.01,95.61,78.70,90.04,87.08,79.17,63.68,69.03,94.97,72.08,55.17,91.35,104.01,62.85,115.05,
324.00,51.42,54.54,61.44,71.26,70.83,72.24,81.69,61.89,75.20,89.65,111.02,117.50,117.60,96.39,82.87,99.73,105.13,118.23,121.34,121.22,121.17,120.47,122.38,123.26,118.32,104.87,111.03,115.35,104.87,86.42,98.74,96.07,87.34,69.76,76.00,104.47,79.32,60.40,100.28,114.07,69.08,126.31,
325.00,56.27,59.74,67.44,78.07,77.73,79.12,89.80,67.66,82.33,98.10,121.79,128.40,128.86,105.63,91.19,109.86,115.04,129.29,133.53,133.04,132.93,132.25,133.86,134.87,129.72,114.55,121.78,125.93,114.66,94.78,107.73,104.74,95.69,76.34,83.43,114.14,86.80,66.30,110.02,125.02,75.63,138.44,
326.00,61.27,65.33,73.76,85.26,84.86,86.37,98.02,73.87,89.98,107.41,133.39,140.27,140.59,115.35,100.16,120.56,125.73,141.25,145.29,145.25,145.19,144.84,146.44,147.45,141.60,125.28,133.10,137.13,125.40,103.62,116.97,114.21,104.10,83.38,90.81,124.34,94.70,72.27,120.24,136.07,82.39,150.80,
327.00,65.90,70.52,79.20,91.94,91.60,92.73,105.21,79.73,96.83,115.45,143.68,150.91,151.86,124.00,107.90,129.44,134.74,151.38,156.39,155.98,155.71,156.08,157.76,158.80,152.28,135.49,142.79,147.13,134.74,110.43,125.68,122.83,111.22,89.39,97.56,134.03,101.79,77.62,129.17,146.19,88.44,161.48,
328.00,69.61,74.44,83.59,97.03,96.67,97.72,111.11,83.95,102.08,122.04,151.20,159.40,160.13,131.24,114.42,136.07,142.16,158.87,164.65,164.54,164.54,164.86,166.02,167.49,160.55,143.21,150.57,155.19,141.85,116.53,132.60,128.82,117.58,94.09,102.81,141.69,107.38,81.90,136.02,154.25,92.88,170.32,
329.00,72.72,77.44,87.11,100.94,100.75,101.51,115.75,87.22,106.19,127.41,157.63,166.57,166.48,136.88,118.58,141.72,147.62,165.39,171.57,171.21,171.41,172.14,172.75,174.34,166.86,149.05,156.96,161.47,148.00,121.01,138.62,133.82,122.32,98.17,107.08,147.72,111.76,85.11,141.23,160.10,96.64,177.17,
330.00,75.35,79.94,89.98,104.36,104.22,104.84,119.41,90.16,109.61,131.46,162.56,172.53,171.79,141.55,122.71,146.73,152.35,170.68,176.79,176.73,177.06,177.90,178.15,180.26,171.94,153.49,161.94,167.45,152.68,124.88,143.42,138.03,126.27,101.39,110.52,152.58,115.41,87.71,145.78,165.93,99.51,183.53,
331.00,76.85,81.61,92.34,106.93,106.65,106.94,122.28,92.25,112.10,134.61,166.48,176.57,176.08,145.06,125.58,150.00,155.81,174.16,181.22,180.11,181.68,182.12,181.94,184.01,175.98,156.73,165.85,171.49,156.23,127.78,146.78,140.99,129.28,103.81,112.96,156.18,118.17,89.76,149.09,169.84,101.75,187.67,
332.00,78.27,82.71,94.00,108.78,108.30,108.83,124.46,93.67,113.90,136.95,169.29,179.82,178.60,147.57,127.39,152.30,158.10,177.43,184.26,182.89,184.55,184.90,184.74,187.16,178.67,159.16,167.95,174.10,158.72,129.65,148.52,142.84,131.25,105.58,114.75,158.44,119.78,90.96,151.57,172.98,103.33,191.16,
333.00,78.85,83.31,94.79,109.90,108.82,110.15,125.55,94.94,114.75,138.35,170.71,181.30,180.13,149.01,128.65,153.71,160.10,179.35,185.97,184.64,185.77,186.62,186.31,188.86,180.14,160.56,169.39,176.15,159.49,130.80,149.50,144.27,132.38,106.16,115.71,159.58,120.61,91.64,152.58,174.47,104.29,192.53,
334.00,78.99,83.41,95.07,110.13,109.11,110.52,126.05,95.09,114.94,138.81,171.45,181.79,180.77,149.30,128.95,153.80,160.60,179.53,186.74,185.45,185.81,186.58,186.78,189.32,180.23,160.65,169.42,175.67,159.84,131.33,149.70,144.65,132.42,105.82,115.75,159.93,120.55,91.86,152.64,174.56,104.72,192.38,
335.00,79.76,84.27,95.93,111.22,109.89,111.66,127.19,95.93,115.87,140.12,172.95,182.94,182.35,150.70,129.63,155.02,162.56,181.86,188.53,187.15,187.35,188.13,188.82,190.98,182.25,162.17,170.49,177.06,161.68,132.87,151.00,145.71,133.75,106.76,116.90,160.94,121.55,92.60,153.59,175.79,105.48,193.42,
336.00,81.49,86.07,97.41,113.70,111.96,113.88,129.74,98.07,118.08,142.78,175.95,186.89,186.31,153.72,131.99,158.01,165.70,185.58,192.17,190.77,191.18,191.39,192.24,194.48,185.51,165.15,173.33,180.57,164.48,135.12,154.03,148.61,135.88,108.95,119.21,163.72,123.72,94.44,156.43,179.47,107.78,197.35,
337.00,83.54,88.33,99.64,116.49,114.64,116.79,133.05,100.21,120.96,146.26,180.29,190.99,191.12,157.28,135.42,162.15,169.47,190.07,196.76,195.49,196.11,195.93,197.13,198.96,190.42,168.90,178.09,185.34,168.27,138.31,157.94,152.31,138.76,111.33,121.95,167.63,126.65,97.07,160.13,183.31,109.94,201.69,
338.00,86.12,91.18,102.89,120.35,118.52,120.49,137.26,103.52,124.99,151.05,186.63,197.34,197.49,162.59,139.71,167.62,175.16,196.20,202.68,201.29,202.75,202.20,203.50,205.24,196.52,174.65,183.97,191.02,173.51,142.60,163.38,157.34,142.75,115.13,125.73,173.18,131.03,100.22,165.36,188.97,113.57,207.30,
339.00,89.87,95.08,107.18,125.23,123.50,125.65,142.66,107.79,130.43,157.14,194.22,205.49,205.80,169.18,145.29,174.52,182.21,204.36,211.03,209.20,211.01,210.69,212.02,213.70,205.25,181.97,191.43,199.31,181.01,147.95,169.71,163.70,148.35,119.92,130.86,180.18,136.16,104.08,172.01,197.07,117.87,216.13,
340.00,92.58,98.11,110.69,129.09,127.69,129.69,146.97,111.20,134.58,162.02,200.37,211.50,211.93,174.58,149.87,180.03,187.50,210.29,217.30,216.15,217.67,217.31,218.62,220.24,211.70,187.38,197.03,205.25,186.38,152.30,174.48,168.89,153.23,123.45,134.63,185.94,140.34,107.26,177.06,203.21,121.38,222.79,
341.00,93.99,99.45,112.61,130.63,129.76,131.49,149.19,112.63,136.70,164.18,203.57,214.64,214.94,176.66,151.74,182.86,189.88,213.17,220.15,219.37,220.65,220.89,222.08,223.30,214.84,189.60,199.92,207.87,189.29,154.85,176.89,171.28,155.46,125.26,136.40,188.34,142.34,108.62,179.48,205.93,122.87,225.61,
342.00,94.00,99.98,113.05,131.03,130.13,131.65,149.54,112.65,137.18,164.59,204.00,215.23,215.14,177.40,152.06,183.33,190.34,213.70,220.44,219.63,221.16,221.07,222.69,224.04,215.32,190.16,200.32,208.31,190.07,155.74,177.40,171.65,156.55,125.54,137.00,188.81,142.80,108.69,179.82,206.69,123.03,226.65,
343.00,94.56,100.45,113.75,131.64,131.09,132.25,150.59,113.29,137.97,165.45,205.01,216.82,216.66,178.02,153.22,184.02,191.49,215.12,221.99,221.32,222.29,222.10,223.65,225.38,216.51,191.01,201.75,208.84,191.11,156.57,178.54,172.54,157.63,126.14,137.71,189.33,143.55,109.22,180.84,207.74,123.45,228.85,
344.00,94.90,100.95,114.19,132.17,131.65,132.89,151.44,113.80,138.32,166.30,206.30,217.59,217.74,178.76,153.98,184.63,192.39,216.84,223.20,222.47,222.99,223.63,224.45,226.58,216.96,191.98,202.40,209.96,191.90,157.49,179.15,173.17,158.52,126.88,138.18,189.98,144.28,109.64,181.66,208.28,123.99,230.03,
345.00,95.68,101.57,114.84,132.92,132.13,133.63,152.47,114.62,139.01,167.69,208.09,219.12,219.00,179.68,155.12,185.76,193.77,218.48,224.68,224.34,224.21,225.60,225.94,227.82,217.94,193.71,203.83,211.34,192.95,158.33,180.37,174.23,159.01,127.48,138.91,190.95,145.07,110.29,182.89,209.01,124.70,230.91,
346.00,97.44,103.16,116.67,134.91,134.12,135.76,154.85,116.48,141.02,170.86,211.72,223.23,223.01,182.41,157.87,188.46,196.68,221.87,228.67,228.08,227.39,228.96,229.27,231.19,221.43,197.12,206.77,214.42,195.84,160.86,183.40,176.79,161.10,129.29,140.92,194.14,147.00,111.93,185.59,211.88,126.43,234.68,
347.00,100.27,106.16,119.92,138.67,137.76,139.52,159.26,119.90,144.81,176.06,217.86,229.82,229.62,187.69,162.04,193.70,202.46,228.36,235.91,234.51,233.97,236.01,235.77,237.91,227.52,203.07,212.65,220.55,201.23,165.23,188.88,182.17,165.46,133.07,144.84,199.78,151.21,114.79,190.83,217.71,130.24,240.94,
348.00,103.42,109.41,123.40,142.63,141.52,143.31,163.69,123.44,149.04,181.01,224.12,236.25,235.67,193.65,166.38,200.04,207.92,234.35,242.60,240.95,240.62,242.76,242.23,244.52,234.13,208.10,218.72,227.09,207.04,169.92,193.82,187.61,170.11,136.95,148.82,205.09,155.35,118.11,196.11,223.75,133.74,247.40,
349.00,106.11,112.23,126.74,146.79,145.28,146.97,168.20,126.61,153.00,185.65,230.20,242.62,241.92,198.68,170.98,205.71,213.61,240.71,248.78,246.79,247.74,249.22,248.52,250.78,240.19,213.53,225.16,232.72,212.14,173.93,199.11,192.86,174.63,140.24,152.83,210.44,159.39,121.22,201.20,229.68,137.11,253.56,
350.00,108.86,115.34,130.03,150.94,149.42,151.28,172.80,130.21,157.30,190.85,236.81,249.82,249.12,204.79,175.60,210.93,219.62,247.18,256.08,253.43,254.97,255.71,255.62,257.92,247.38,219.51,231.84,238.50,217.75,178.55,204.69,198.25,179.56,144.27,156.97,216.11,163.65,124.48,206.91,236.09,140.93,260.43,
351.00,112.22,119.22,134.58,156.50,154.80,156.60,178.45,134.77,162.95,196.94,244.45,258.44,257.76,212.05,181.76,218.37,227.33,255.44,264.80,261.96,263.66,264.47,264.54,267.18,255.80,226.71,239.73,246.87,224.84,184.88,211.20,204.79,185.49,149.36,162.22,223.45,169.35,128.78,213.88,244.58,145.93,269.28,
352.00,116.02,123.04,139.16,161.74,159.91,161.75,184.29,139.08,168.46,203.23,252.77,267.05,265.84,219.25,187.71,225.59,234.92,263.79,273.22,270.62,272.29,272.78,273.22,275.90,264.44,234.04,247.82,254.76,232.43,190.48,217.84,211.58,191.66,154.01,167.44,230.59,174.57,133.07,220.88,252.59,150.60,277.55,
353.00,118.29,125.55,142.12,165.41,163.32,165.00,188.14,141.77,171.91,207.12,257.76,272.50,271.49,223.32,191.77,229.91,239.90,269.06,278.60,276.17,278.08,278.46,279.23,281.28,269.97,239.01,252.43,260.80,237.12,194.69,222.18,214.98,195.16,156.81,171.00,235.52,177.98,135.63,225.01,258.09,153.52,282.83,
354.00,118.99,126.46,142.99,166.40,164.43,165.80,189.24,142.57,173.16,208.34,258.81,273.88,272.87,224.65,192.85,231.29,241.23,270.02,280.39,278.01,279.82,279.99,281.05,283.23,271.75,240.50,253.53,262.93,238.34,196.09,223.45,216.04,196.00,157.70,171.88,236.86,178.97,136.22,225.88,259.62,154.55,284.65,
355.00,117.47,124.85,141.37,164.40,162.56,163.75,186.77,140.53,170.82,205.49,255.49,270.06,268.92,221.46,190.26,229.07,238.13,266.78,276.91,274.66,275.82,276.30,277.50,279.62,268.36,237.13,250.10,260.03,235.85,193.36,220.22,212.65,193.07,155.61,169.67,233.86,176.59,134.48,222.75,256.78,152.56,281.17,
356.00,115.45,122.74,139.03,161.35,159.73,161.12,184.05,138.03,168.07,202.45,251.99,265.89,264.50,217.70,187.22,225.00,234.54,262.84,272.41,270.32,271.53,272.06,273.27,275.01,264.50,233.76,246.09,255.74,232.11,189.91,217.26,209.53,189.57,152.70,166.77,229.73,173.54,132.17,219.35,252.52,150.10,275.97,
357.00,114.15,121.25,137.40,159.67,158.11,159.65,181.83,136.54,165.85,200.43,249.74,262.69,261.48,215.00,184.82,222.73,231.96,260.34,269.68,267.82,268.28,269.11,270.67,272.12,261.64,231.48,243.18,252.76,229.14,187.50,214.69,206.92,187.25,151.06,164.82,227.06,171.24,130.37,216.68,248.96,148.11,273.28,
358.00,113.88,120.75,136.61,158.67,157.47,159.07,180.84,135.89,165.32,199.71,248.65,261.81,260.56,213.99,184.01,221.76,230.74,259.54,268.50,267.12,267.14,268.01,269.48,271.10,260.40,230.96,242.16,251.26,228.50,186.37,213.39,205.99,186.59,150.40,163.82,225.88,170.53,129.50,215.75,247.58,147.55,272.14,
359.00,116.00,122.71,138.80,161.02,159.75,161.94,183.89,138.17,167.86,203.38,252.96,266.35,264.79,217.76,186.69,225.02,234.18,263.89,273.03,271.49,271.47,272.21,273.77,275.33,263.89,234.42,245.97,254.74,232.79,189.24,217.07,209.77,190.14,152.68,166.41,229.40,173.13,131.47,219.32,250.92,149.72,276.07,
360.00,120.66,127.74,144.26,167.20,165.90,168.20,191.23,143.43,174.35,211.37,262.65,276.67,275.12,226.19,193.90,233.54,243.30,273.88,283.14,281.64,282.26,282.41,284.18,286.42,273.66,243.21,255.58,264.89,241.57,197.02,225.52,218.06,197.65,158.44,172.92,237.83,179.62,136.41,227.52,260.76,155.06,286.82,
361.00,125.81,133.24,150.40,174.17,172.99,175.02,199.19,149.62,181.59,220.04,273.64,288.05,286.33,236.26,202.37,243.28,253.44,285.32,294.89,293.41,294.60,294.06,295.60,298.38,285.12,253.44,266.21,275.84,251.84,205.26,234.85,227.35,205.98,165.24,180.31,247.44,187.27,142.03,237.00,271.71,161.38,298.93,
362.00,131.08,138.79,156.41,181.22,180.07,182.31,207.69,155.67,189.12,229.07,284.93,300.51,298.64,246.52,210.92,253.24,263.73,297.40,307.59,305.19,306.43,306.23,307.35,310.49,296.73,263.42,276.88,287.59,262.66,213.77,244.29,236.45,214.57,171.88,187.68,257.38,195.09,147.92,246.81,283.29,168.05,311.33,
363.00,137.84,145.78,164.61,190.57,189.00,192.02,218.70,163.93,198.88,241.24,299.65,316.01,314.64,259.91,221.56,266.47,278.40,312.86,323.52,321.63,322.24,322.41,323.60,326.92,312.00,276.71,291.12,302.46,275.95,224.64,257.44,248.67,225.81,180.68,197.30,270.49,205.14,155.74,259.53,297.85,176.64,327.86,
364.00,145.46,153.85,174.03,201.47,199.91,202.63,230.64,172.93,209.91,254.69,316.84,334.32,332.97,274.17,233.76,281.09,294.40,330.73,341.27,339.88,340.30,340.77,342.13,345.55,330.46,291.92,307.33,319.35,291.37,237.26,271.69,262.11,237.43,190.69,208.18,285.62,216.19,164.60,273.85,314.61,186.30,346.34,
365.00,151.43,160.12,181.14,209.92,208.19,211.04,240.16,180.17,218.41,265.02,329.74,348.75,346.98,285.65,243.19,293.38,306.48,344.89,355.57,353.78,354.85,355.36,356.56,359.50,343.88,304.37,319.42,331.91,303.65,246.80,282.67,272.38,247.47,198.73,216.85,297.67,225.34,171.27,285.12,327.25,193.78,360.57,
366.00,156.96,166.11,187.57,217.83,216.00,218.92,249.25,186.85,226.63,274.82,341.99,361.73,360.23,295.99,252.09,304.45,317.89,357.54,368.64,367.03,367.53,368.50,369.24,372.79,356.24,314.83,331.46,344.74,314.77,256.25,293.15,282.48,256.71,206.23,224.47,308.30,233.58,177.46,295.33,339.54,200.77,374.02,
367.00,161.59,171.22,193.26,224.50,222.48,225.42,256.96,192.36,233.60,283.07,352.50,372.75,371.32,304.49,259.53,313.58,327.87,368.23,379.79,378.00,379.22,379.67,380.51,384.05,366.85,324.31,341.65,355.33,323.87,264.12,301.69,290.79,263.86,212.40,231.37,317.51,240.45,182.76,304.07,349.53,206.51,385.02,
